Row toto toto_hat
203 0 0.578838806657023
204 1 0.578838806657023
205 0 0.847301718162657
206 1 0.836272820849438
207 1 0.578838806657023
208 1 0.836272820849438
209 0 0.116488277972723
210 1 0.834196195526158
211 1 0.847301718162657
212 0 0.836272820849438
213 1 0.90190101123014
214 0 0.0668289827714866
215 1 0.192467529978479
216 0 0.578838806657023
217 1 0.578838806657023
218 1 0.578838806657023
219 1 0.971564594504423
220 0 0.578838806657023
221 1 0.836272820849438
222 1 0.971144726729603
223 1 0.90190101123014
224 1 0.292269422490677
225 0 0.192467529978479
226 1 0.992068325049654
227 1 0.578838806657023
228 1 0.949233032893481
229 1 0.292269422490677
230 1 0.847301718162657
231 0 0.578838806657023
232 1 0.578838806657023
233 1 0.836272820849438
234 0 0.578838806657023
235 1 0.578838806657023
236 0 0.292269422490677
237 0 0.60187113132625
238 1 0.971144726729603
239 1 0.578838806657023
240 1 0.847301718162657
241 0 0.192467529978479
242 1 0.971564594504423
243 1 0.836272820849438
244 1 0.847301718162657
245 1 0.847301718162657
246 1 0.847301718162657
247 1 0.971564594504423
248 1 0.992068325049654
249 0 0.578838806657023
250 1 0.971144726729603
251 1 0.192467529978479
252 1 0.992694295252678
253 0 0.834196195526158
254 1 0.847301718162657
255 1 0.605481405227818
256 1 0.292269422490677
257 1 0.578838806657023
258 0 0.578838806657023
259 1 0.834196195526158
260 0 0.578838806657023
261 0 0.192467529978479
262 0 0.578838806657023
263 1 0.971144726729603
264 1 0.836272820849438
265 1 0.578838806657023
266 0 0.578838806657023
267 0 0.971144726729603
268 0 0.578838806657023
269 1 0.578838806657023
270 1 0.90190101123014
271 1 0.834196195526158
272 1 0.973765935036526
273 1 0.949233032893481
274 1 0.847301718162657
275 1 0.578838806657023
276 0 0.578838806657023
277 0 0.192467529978479
278 0 0.0668289827714866
279 0 0.836272820849438
280 0 0.0668289827714866
281 1 0.578838806657023
282 1 0.578838806657023
283 1 0.578838806657023
284 0 0.292269422490677
285 1 0.578838806657023
286 1 0.836272820849438
287 0 0.578838806657023
288 1 0.578838806657023
289 1 0.578838806657023
290 0 0.0668289827714866
291 1 0.949233032893481
292 1 0.836272820849438
293 0 0.90190101123014
294 0 0.292269422490677
295 0 0.578838806657023
296 1 0.992068325049654
297 1 0.836272820849438
298 1 0.992068325049654
299 0 0.578838806657023
