,Date,Nbre Positions,Nbre Tickers,Nbre Long,Nbre Short,Exposition Long,Exposition Short,Exposition Totale,Latent PnL
290,2020-01-30,66,66,11,55,989912.39,-6774913.1800000025,-5785000.79,-120803.48000000011
291,2019-12-26,28,28,3,25,29989.46,-250377.53000000003,-220388.07,-1099.8000000000059
292,2019-12-27,44,28,3,41,59978.92,-821237.46,-761258.54,-1961.780000000015
293,2019-12-30,50,36,6,44,119882.9,-1024020.1800000002,-904137.28,414.7899999999832
294,2019-12-31,38,35,6,32,179786.87999999995,-1030567.3,-850780.4199999998,-3092.80000000002
295,2020-01-02,53,36,6,47,239690.86,-2023400.050000001,-1783709.1900000004,-5328.000000000055
296,2020-01-03,39,33,9,30,389396.32,-1340875.47,-951479.15,-6278.410000000021
297,2020-01-06,82,40,24,58,801177.8200000002,-2525686.220000001,-1724508.4,-2502.410000000091
298,2020-01-07,99,47,25,74,853192.2300000002,-3546759.110000001,-2693566.8800000004,-13744.010000000158
299,2020-01-08,52,51,9,43,478838.6499999999,-2406811.97,-1927973.32,-17647.530000000057
300,2020-01-09,108,71,14,93,418402.14,-5526513.730000001,-5108111.590000002,-16692.800000000152
301,2020-01-10,163,68,29,134,2665902.18,-9846762.38,-7180860.199999998,-55417.82000000022
302,2020-01-13,4,4,1,3,-37.31999999999971,-110622.76,-110660.08000000002,196.2299999999961
303,2020-01-14,115,74,19,96,2218181.54,-8741248.32,-6523066.779999998,-45249.41000000016
304,2020-01-15,81,70,7,74,448065.58,-7128159.1000000015,-6680093.52,-52783.380000000136
305,2020-01-16,183,74,27,156,1284757.5599999996,-14553093.349999998,-13268335.789999995,-188779.56000000014
306,2020-01-21,82,70,12,69,754657.4600000002,-6824758.020000001,-6070100.560000001,-76646.31000000013
307,2020-01-22,111,69,6,105,468948.01,-11511618.71,-11042670.7,-212703.3400000004
308,2020-01-23,79,64,8,71,656080.02,-7872488.280000001,-7216408.26,-105366.51000000014
309,2020-01-24,116,61,6,110,675907.16,-13924227.49,-13248320.330000002,-173412.87000000026
310,2020-01-27,70,51,8,62,794362.1000000002,-7241020.939999999,-6446658.84,-121805.69000000008
311,2020-01-28,127,62,17,110,1516562.96,-12253461.609999998,-10736898.649999997,-177000.7700000002
312,2020-01-29,7,7,3,4,317749.9100000001,-631870.79,-314120.88,-14254.030000000017
313,2020-01-30,74,66,12,62,997869.97,-7998081.36,-7000211.3900000015,-134561.45000000016
314,2020-01-31,59,59,9,50,1051309.88,-5961094.779999998,-4909784.8999999985,-116021.90000000008
315,2019-12-26,28,28,3,25,29989.46,-250377.53000000003,-220388.07,-1099.800000000006
316,2019-12-27,44,28,3,41,59978.92,-821237.46,-761258.54,-1961.780000000015
317,2019-12-30,50,36,6,44,119882.9,-1024020.1800000002,-904137.2800000001,414.7899999999832
318,2019-12-31,38,35,6,32,179786.87999999998,-1030567.3,-850780.4199999999,-3092.800000000021
319,2020-01-02,53,36,6,47,239690.86000000002,-2023400.0500000007,-1783709.1900000004,-5328.000000000055
320,2020-01-03,39,33,9,30,389396.32,-1340875.47,-951479.1499999999,-6278.410000000021
321,2020-01-06,84,40,25,59,830727.4700000001,-2565774.380000001,-1735046.9100000001,-2245.170000000093
322,2020-01-07,102,47,26,76,882860.7500000001,-3636744.0600000005,-2753883.3100000005,-13823.840000000166
323,2020-01-08,52,51,9,43,478838.6499999999,-2406811.9699999997,-1927973.32,-17647.530000000057
324,2020-01-09,110,71,14,95,418402.13999999996,-5686681.460000002,-5268279.320000001,-16509.610000000157
325,2020-01-10,165,68,30,135,2785825.6199999996,-9967484.83,-7181659.21,-54624.72000000021
326,2020-01-13,4,4,1,3,-37.31999999999971,-110622.76000000001,-110660.08000000002,196.22999999999607
327,2020-01-14,118,74,20,98,2358172.58,-8991878.43,-6633705.85,-45101.82000000017
328,2020-01-15,82,70,7,75,448065.57999999996,-7267924.760000001,-6819859.18,-52360.30000000014
329,2020-01-16,184,74,27,157,1284757.5599999996,-14692761.649999999,-13408004.09,-191806.79000000018
330,2020-01-21,82,70,12,69,754657.4600000001,-6824758.0200000005,-6070100.5600000005,-76646.31000000013
331,2020-01-22,115,69,6,109,468948.00999999995,-12012489.930000002,-11543541.920000002,-227311.0600000004
332,2020-01-23,80,64,8,72,656080.02,-8052310.4399999995,-7396230.42,-108203.83000000013
333,2020-01-24,125,61,6,119,675907.16,-15135088.51,-14459181.350000001,-186388.41000000024
334,2020-01-27,72,51,8,64,794362.1000000001,-7539587.46,-6745225.359999999,-125373.78000000009
335,2020-01-28,130,62,17,113,1516562.96,-12453888.149999999,-10937325.189999998,-177242.23000000019
336,2020-01-29,7,7,3,4,317749.9100000001,-631870.79,-314120.88,-14254.030000000015
337,2020-01-30,77,66,12,65,997869.9700000001,-8599520.04,-7601650.070000001,-140963.16000000018
338,2020-01-31,64,59,10,54,1239607.48,-6318849.33,-5079241.85,-121845.43000000008
339,2020-02-03,61,61,8,52,932244.27,-6761209.66,-5828965.39,-128406.15000000011
