,Date,Vix,Varop_Spy,Varhl_spy,Varop_vix,Varhl_vix,RSI,75 - RSI,RSI - 25,BBD_Delta_Up,delta5_8,delta8_10,delta10_12,delta12_15,delta15_30,delta30_35,delta35_40,delta40_45,delta45_50,Spread,Peaks,Valley,delta_tsf,Forcast Oscillator,target_up,target_down,target_value
531,20170919  17:00:00,10.08,-0.6099999999996726,3.5399999999999636,-0.13000000000000078,0.15000000000000036,67.0694028793655,7.930597120634502,42.0694028793655,2.699488737429874,-0.5360000000014224,-0.3000000000010914,1.0716666666662604,1.3569999999995161,3.361333333334187,0.6434285714285579,1.0105714285709837,1.4695555555554165,3.2632444444448083,2496.14,0,0,2507.6540659340653,-0.045241285834600846,0,0,2506.22
532,20170919  18:00:00,10.17,-0.7699999999999818,1.6400000000003274,-0.09999999999999964,0.14000000000000057,68.31131824813393,6.688681751866071,43.31131824813393,2.9258507152453603,0.3717499999984284,-0.2097500000013497,0.3201666666664096,1.539166666665551,3.5733333333350856,0.6756190476185111,0.8417142857142608,1.4091111111110877,2.9802888888889356,2496.81,0,0,2507.703076923078,-0.02688756727478125,0,0,2506.98
533,20170919  19:00:00,10.09,-0.330000000000382,1.5599999999999454,0.08999999999999986,0.120000000000001,68.87681029819895,6.123189701801053,43.87681029819895,3.191559848567522,0.8737499999983811,-0.13575000000128057,-0.1746666666672354,1.4846666666662713,3.836333333334096,0.719380952381016,0.7342857142853063,1.3228888888888832,2.7033111111113612,2497.23,0,0,2507.4723076923087,-0.01527834193791076,0,0,2507.32
534,20170919  20:00:00,10.28,0.8400000000001455,1.6199999999998909,-0.1999999999999993,0.27000000000000135,65.68390867934154,9.316091320658458,40.68390867934154,3.276083168419973,1.199749999998403,-0.05875000000150976,-0.11166666666713354,0.807999999999538,4.142666666667083,0.6917142857141698,0.7832857142857392,1.1627777777775918,2.3256222222225915,2496.18,0,0,2506.825274725276,-0.0403879452418429,0,0,2506.46
535,20170919  21:00:00,10.12,-0.11000000000012733,1.7899999999999636,0.15000000000000036,0.2400000000000002,65.98013428535819,9.01986571464181,40.98013428535819,3.371422374792928,0.8142499999985375,0.4317499999983738,-0.06883333333371411,0.2728333333325281,4.368333333334249,0.7590952380955969,0.7105714285708018,1.1015555555554783,1.8986444444449262,2496.4900000000002,0,0,2506.282747252745,-0.008588281594495206,0,0,2506.61
536,20170920  15:30:00,10.03,-0.5,2.349999999999909,-0.10999999999999943,0.22000000000000064,67.4526394967421,7.547360503257906,42.452639496742094,2.4249077758508975,0.5907499999984793,0.7032499999986612,0.006333333332804614,-0.13233333333437258,4.5096666666677265,0.7869047619051344,0.6976785714286962,1.0119722222216296,1.4247777777777628,2497.31,0,0,2506.965714285711,0.04216630960519939,0,0,2507.34
537,20170920  16:00:00,10.21,2.4099999999998545,2.9799999999995634,-0.1700000000000017,0.25,58.16716733790363,16.832832662096372,33.16716733790363,2.032185453726015,0.09274999999843203,0.4802499999987049,0.3659999999995307,-0.06700000000091677,4.153666666667505,0.752047619048426,0.711535714285219,0.8511944444444453,1.3599555555556435,2494.63,0,0,2506.766043956043,-0.08486427419359034,0,0,2504.84
538,20170920  17:00:00,10.07,-2.5900000000001455,3.5899999999996908,0.15000000000000036,0.1899999999999995,63.718027801553454,11.281972198446546,38.718027801553454,1.6469710118467447,-0.11475000000154978,0.34174999999868305,0.5786666666663223,-0.0110000000013315,3.822666666668283,0.815523809523711,0.7426428571429824,0.7507222222220662,1.277177777777979,2497.35,0,0,2507.3703296703297,0.02608083384342854,0,0,2507.42
539,20170920  18:00:00,9.93,-0.6000000000003638,1.7899999999999636,0.120000000000001,0.15000000000000036,64.90379123673071,10.096208763269289,39.90379123673071,1.741181644529206,-0.027000000001407898,0.192999999998392,0.44366666666655874,0.37233333333188057,3.554333333334398,0.873952380953142,0.7179642857140607,0.793527777777399,1.13302222222228,2498.1000000000004,0,0,2508.020219780219,0.026302330102529147,0,0,2508.03
540,20170920  19:00:00,9.96,2.4299999999998363,3.0899999999996908,-0.010000000000001563,0.21000000000000085,56.951656293823085,18.048343706176915,31.951656293823085,1.8693340574122885,-0.05575000000135333,0.020749999998315616,0.29049999999961074,0.528499999998985,3.247333333334609,0.8958095238099304,0.766857142857134,0.7219999999997526,1.071599999999762,2495.65,0,0,2507.8893406593393,-0.09619293426427077,0,0,2505.61
541,20170920  20:00:00,9.94,2.1299999999996544,9.480000000000018,0.009999999999999787,0.7799999999999994,51.100672407521145,23.899327592478855,26.100672407521145,2.7374999752055373,-0.345500000001266,-0.1845000000021173,0.08366666666643141,0.6023333333323535,2.8956666666686033,0.9063333333328956,0.7710000000006403,0.695222222222128,0.9785777777774456,2493.57,0,0,2506.5121978021994,-0.17492802742306002,0,0,2503.51
542,20170920  21:00:00,9.72,-4.460000000000036,6.769999999999982,0.22999999999999865,0.41999999999999993,60.37080856949376,14.62919143050624,35.37080856949376,2.8626086588710677,0.09024999999883221,-0.09525000000166983,-0.015166666667482787,0.3954999999991742,2.8783333333353767,1.0454761904757106,0.7476071428577598,0.7125833333329865,0.8380666666666912,2498.23,0,0,2506.6761538461524,0.05732977921411772,0,0,2507.95
543,20170921  15:30:00,10.07,6.089999999999691,8.159999999999854,-0.33000000000000007,0.5700000000000003,45.86213661867545,29.13786338132455,20.86213661867545,4.413041273491672,-0.4872500000014952,-0.16275000000177897,-0.21100000000069485,0.1456666666658748,2.5363333333352784,1.0224285714284633,0.7728214285716604,0.7175277777773772,0.7298222222220829,2491.0,0,0,2504.8276923076937,-0.22415021755297573,0,0,2501.07
544,20170921  16:00:00,9.8,-2.099999999999909,4.789999999999964,0.27999999999999936,0.39000000000000057,49.79078935790855,25.20921064209145,24.79078935790855,4.666343896974013,-0.9395000000017717,-0.35550000000193904,-0.22283333333371047,-0.09816666666756646,2.2150000000024193,1.069285714284888,0.7994642857147483,0.6773611111111677,0.7534888888885689,2493.35,0,0,2503.91142857143,-0.06702324302153817,0,0,2503.15
545,20170921  17:00:00,9.76,-0.7400000000002365,2.4600000000000364,0.019999999999999574,0.26000000000000156,51.166857114176636,23.833142885823364,26.166857114176636,4.541629656634086,-1.1640000000020336,-0.20200000000204454,-0.20883333333358678,-0.2698333333341907,1.773000000002412,1.1853809523809105,0.8070357142855755,0.7121388888890579,0.6827111111110753,2494.14,0,0,2503.39923076923,-0.0004564308251072452,0,0,2503.9
546,20170921  18:00:00,9.56,-0.5199999999999818,2.3700000000003456,0.1899999999999995,0.21000000000000085,52.16456958472217,22.835430415277827,27.164569584722173,4.55747276005377,-0.6062500000016371,-0.2847500000020773,-0.3306666666671845,-0.3196666666672172,1.440000000002783,1.1896190476186348,0.8157142857139661,0.7155555555559658,0.6584444444442852,2494.87,0,0,2503.2485714285717,0.041157837542662105,0,0,2504.43
547,20170921  19:00:00,9.62,-0.169999999999618,1.9699999999998,-0.06999999999999851,0.15000000000000036,52.6559355659432,22.344064434056797,27.655935565943203,4.226277577109613,-0.8415000000018154,-0.687500000001819,-0.18583333333390328,-0.3271666666673809,1.0706666666696947,1.1390476190472327,0.9182857142855028,0.6817777777782794,0.663422222221925,2495.06,0,0,2503.3131868131877,0.05715015776179449,0,0,2504.68
548,20170921  20:00:00,9.73,1.2699999999999818,3.369999999999891,-0.09999999999999964,0.2599999999999998,49.93801677256874,25.061983227431263,24.938016772568737,3.5503753827774744,-0.09550000000172076,-0.560500000002321,-0.2586666666666133,-0.3933333333338851,0.5990000000024338,1.1452857142858193,0.9037142857141589,0.708222222222048,0.6713777777777068,2493.72,0,0,2502.9621978021983,0.005464985792091131,0,0,2503.45
549,20170921  21:00:00,9.78,2.649999999999636,4.080000000000382,-0.08999999999999986,0.1899999999999995,44.63306789533224,30.36693210466776,19.63306789533224,3.9550449030857635,-0.22525000000177897,-0.17575000000215368,-0.6446666666665806,-0.35233333333371775,0.08766666666861056,1.1363333333338232,0.9319999999993342,0.7226666666670098,0.6281333333331531,2491.04,0,0,2501.985384615385,-0.08565981566838467,0,0,2500.82
550,20170922  15:30:00,10.13,-1.4399999999995998,3.7899999999999636,-0.11000000000000121,0.28999999999999915,40.86462271787863,34.13537728212137,15.864622717878632,5.043154012792002,-0.10900000000128784,-0.6410000000023501,-0.6089999999999236,-0.5516666666667334,-0.4706666666647834,1.0341904761908154,1.009142857142706,0.7119999999999891,0.645600000000286,2488.5699999999997,0,0,2500.7220879120887,-0.13148375616861901,0,0,2498.7
551,20170922  16:00:00,9.97,0.6900000000000546,3.2600000000002183,0.16999999999999993,0.3800000000000008,39.70657715143639,35.29342284856361,14.706577151436392,4.6716460132774955,-1.0097500000015316,-0.47325000000182627,-0.32383333333382325,-0.7644999999993161,-1.0343333333321425,0.9765238095242239,0.9861428571425677,0.6989999999996144,0.6322000000004664,2488.05,0,0,2499.109780219781,-0.10816918647923957,0,0,2498.02
552,20170922  17:00:00,9.89,-1.8800000000001091,2.4400000000000546,0.07000000000000028,0.15999999999999837,44.44396326396703,30.556036736032972,19.443963263967028,4.82932706640031,-1.5580000000018117,-0.07400000000143336,-0.6526666666673009,-0.9106666666662022,-1.132333333331644,0.6973809523806267,0.921035714286063,0.7732499999992797,0.5894000000007509,2490.03,0,0,2498.718791208794,0.032409828323269774,0,0,2499.92
553,20170922  18:00:00,9.96,1.2599999999997635,1.8200000000001637,-0.0600000000000005,0.14000000000000057,42.06480917973586,32.93519082026414,17.06480917973586,5.129236452552959,-1.8617500000013933,-0.48825000000169894,-0.4896666666668352,-0.7309999999997672,-1.4733333333310838,0.40771428571360957,0.9055357142860885,0.7440833333330374,0.6000666666664074,2488.69,0,0,2498.31945054945,-0.002753135044674315,0,0,2498.65
554,20170922  19:00:00,9.9,-0.849999999999909,2.3600000000001273,0.08999999999999986,0.16000000000000014,44.192755262397135,30.807244737602865,19.192755262397135,4.917234988311975,-1.5102500000011787,-0.7397500000015498,-0.15066666666734818,-0.8666666666663332,-1.821333333331495,0.10838095238023016,0.8905357142862158,0.7635277777771989,0.6088222222224431,2489.5899999999997,0,0,2498.0438461538456,0.04683153165445632,0,0,2499.49
555,20170922  20:00:00,9.88,-0.30999999999994543,1.1299999999996544,0.02999999999999936,0.11000000000000121,44.970152758102856,30.029847241897144,19.970152758102856,4.2606253436351835,-0.6810000000014043,-0.9400000000014188,-0.45500000000083674,-0.5853333333329829,-2.014333333331251,-0.14433333333363407,0.8045000000001892,0.8332777777773117,0.6010222222221273,2489.91,0,0,2497.686483516486,0.06985202141597321,0,0,2499.79
556,20170922  21:00:00,9.56,-1.9399999999995998,3.669999999999618,0.29999999999999893,0.33000000000000007,49.85938074583106,25.14061925416894,24.85938074583106,3.2186002534458567,0.2767499999986285,-0.8847500000010768,-0.6065000000007785,-0.584833333332881,-2.0043333333314877,-0.3291904761913429,0.7683571428574396,0.823166666666566,0.5973333333331539,2492.18,0,0,2498.789560439558,0.1620278879305485,0,0,2501.74
557,20170925  15:30:00,9.99,0.2300000000000182,2.799999999999727,0.28999999999999915,0.3500000000000014,44.25675826835177,30.743241731648233,19.256758268351767,2.1725310794349753,0.33224999999856664,-0.5402500000013788,-0.7635000000004766,-0.3938333333326227,-2.498666666665031,-0.2020000000006803,0.5255000000001928,0.7624999999998181,0.6611999999995533,2489.17,0,0,2498.1505494505486,0.014822562798772773,0,0,2499.16
558,20170925  16:00:00,10.51,5.960000000000036,9.5,-0.5399999999999991,0.7400000000000002,34.76623595719653,40.23376404280347,9.766235957196528,4.316346183635233,-0.05975000000125874,-0.19925000000102955,-0.8503333333342198,-0.8026666666664823,-2.666666666664696,-0.18876190476203192,0.2574285714281359,0.7333333333335759,0.6224666666662415,2482.83,0,0,2496.2773626373605,-0.19293595941782823,0,0,2493.34
559,20170925  17:00:00,10.83,0.8600000000001273,7.239999999999782,-0.33999999999999986,0.5999999999999996,33.54177189747494,41.45822810252506,8.541771897474938,5.876033762393035,-0.7737500000012005,-0.059250000001611625,-0.6686666666669225,-1.1089999999999236,-2.98666666666486,-0.1923809523809723,-0.025785714286485018,0.6992777777782067,0.6232222222215569,2481.59,0,0,2494.5965934065907,-0.15476374918193717,0,0,2492.42
560,20170925  18:00:00,10.59,-1.550000000000182,5.950000000000273,0.23000000000000043,0.6600000000000001,37.55772420369575,37.44227579630425,12.557724203695749,6.412134325314128,-1.1932500000011714,-0.32975000000124055,-0.35150000000021464,-1.2368333333333794,-3.260666666664747,-0.2465714285717695,-0.2641785714290563,0.6058611111111531,0.671488888888689,2483.39,0,0,2493.833186813186,-0.024723269897541658,0,0,2493.98
561,20170925  19:00:00,10.6,-0.40000000000009095,2.9399999999996,0.009999999999999787,0.1999999999999993,38.607743610109765,36.392256389890235,13.607743610109765,6.468529700073304,-2.1307500000007167,-0.4992500000016662,-0.17866666666668607,-1.1033333333334667,-3.5356666666643832,-0.3211904761910773,-0.449892857143368,0.5525277777778683,0.6450222222219963,2483.79,0,0,2493.575384615385,0.02232261943056207,0,0,2494.39
562,20170925  20:00:00,10.77,0.849999999999909,4.260000000000218,-0.17999999999999972,0.3500000000000014,37.226559370285855,37.773440629714145,12.226559370285855,6.679617047077954,-2.510250000000269,-0.6047500000017862,-0.3865000000000691,-0.7905000000005202,-3.8299999999976535,-0.5300000000002001,-0.35700000000042564,0.3241111111110513,0.5776888888885878,2482.78,0,0,2493.200549450547,-0.0010180110839810626,0,0,2493.55
563,20170925  21:00:00,10.32,-3.150000000000091,4.559999999999945,0.4599999999999991,0.5199999999999996,45.17286437882523,29.82713562117477,20.17286437882523,6.332940334939849,-1.4512500000005275,-0.7957500000015898,-0.4713333333338596,-0.45033333333412884,-3.925666666664256,-0.6822380952385174,-0.32717857142870344,0.10019444444424153,0.5599555555559164,2486.39,0,0,2493.592527472526,0.14056300288992513,0,0,2496.71
564,20170926  15:30:00,10.06,-1.8699999999998909,3.6600000000003092,0.1999999999999993,0.3200000000000003,56.742927167355816,18.257072832644184,31.742927167355816,7.357306266840624,0.5004999999996471,-0.9915000000014516,-0.37850000000071304,-0.34050000000070213,-3.6679999999978463,-0.7614285714289508,-0.2858214285715803,-0.11697222222255732,0.5538222222226068,2492.85,0,0,2495.518681318678,0.3722655839592279,0,0,2502.91
565,20170926  16:00:00,10.44,4.559999999999945,5.440000000000055,-0.3699999999999992,0.4800000000000004,48.57102584119473,26.428974158805268,23.571025841194732,6.536040252002749,1.4735000000000582,-0.9495000000015352,-0.49800000000050204,-0.34266666666735546,-3.4169999999980973,-0.8297619047621083,-0.3108214285716713,-0.3121944444451401,0.48044444444485634,2487.88,0,0,2495.875054945054,0.11212809733430065,0,0,2498.32
566,20170926  17:00:00,10.42,0.02999999999974534,3.619999999999891,0.02999999999999936,0.29999999999999893,48.53822407309346,26.46177592690654,23.53822407309346,6.376724647997435,1.6355000000003201,0.014499999998406565,-0.7428333333336923,-0.4605000000015025,-3.096999999997479,-0.904809523809945,-0.35510714285737777,-0.46197222222235723,0.44262222222232595,2487.88,0,0,2496.549890109887,0.09706380558563683,0,0,2498.3
567,20170926  18:00:00,10.36,-0.5500000000001819,3.130000000000109,0.05000000000000071,0.23999999999999844,49.56527585957492,25.434724140425082,24.565275859574918,6.3001736175292535,1.892500000000382,0.8494999999988977,-0.6953333333340197,-0.4673333333348637,-2.9683333333309747,-0.8721428571429897,-0.5108571428572759,-0.3613333333337323,0.25253333333330374,2488.5,0,0,2497.2148351648343,0.09244655123187878,0,0,2498.86
568,20170926  19:00:00,10.1,-2.230000000000018,3.019999999999982,0.2400000000000002,0.3099999999999987,53.57435554465698,21.42564445534302,28.57435554465698,6.099442593923413,1.8812500000003638,0.9637499999989814,0.13416666666626043,-0.6838333333348601,-2.593999999997777,-0.9050476190477639,-0.6220357142860848,-0.3198055555553765,0.06335555555506289,2491.01,0,0,2498.663406593406,0.1557374459806172,0,0,2501.11
569,20170926  20:00:00,10.13,1.7300000000000182,2.7200000000002547,-0.040000000000000924,0.17999999999999972,50.19414661132574,24.805853388674258,25.194146611325742,5.607923843307162,0.5485000000003311,0.890499999999065,0.811166666666395,-0.6588333333352239,-2.3143333333309783,-0.9912857142853682,-0.7019642857148938,-0.2924166666666679,-0.13913333333357514,2489.21,0,0,2499.6056043956037,0.02707088297687761,0,0,2499.34
570,20170926  21:00:00,10.21,2.2100000000000364,5.220000000000255,-0.10000000000000142,0.2699999999999996,46.31796620608427,28.68203379391573,21.31796620608427,5.018348551174768,-0.1347499999997126,1.0237499999993815,0.810833333332539,-0.16516666666757374,-2.2079999999982647,-1.002952380952138,-0.7609642857146355,-0.3149722222224227,-0.3153777777783944,2486.95,0,0,2500.2826373626385,-0.09793543047317045,1,0,2497.16
571,20170927  15:30:00,9.87,-1.0899999999996908,4.299999999999727,0.0,0.2400000000000002,57.923329937844734,17.076670062155266,32.923329937844734,4.91596742878437,0.12325000000055297,0.9837499999994179,0.8133333333325936,0.6556666666651836,-2.060666666664929,-0.8893333333330702,-0.79950000000008,-0.3342777777779702,-0.4346222222225151,2494.52,0,0,2502.7227472527475,0.1640065100627837,0,0,2504.39
572,20170927  16:00:00,10.19,6.730000000000018,9.63000000000011,-0.33999999999999986,0.5899999999999999,47.87234774049403,27.12765225950597,22.87234774049403,4.651690249823787,0.555250000000342,-0.07825000000093496,0.9211666666660676,1.0658333333317387,-1.8106666666644742,-1.026190476190095,-0.7708928571432807,-0.47224999999980355,-0.345400000000609,2487.68,0,0,2502.1042857142866,-0.19427541276157592,0,0,2497.87
573,20170927  17:00:00,10.15,-1.6199999999998909,3.5700000000001637,0.019999999999999574,0.1999999999999993,50.47017320444864,24.529826795551358,25.470173204448642,4.105378580055913,0.10075000000006185,-0.2047500000007858,0.7776666666659366,1.0843333333323244,-1.3409999999980755,-0.8512857142854955,-0.8009642857145991,-0.5725277777778501,-0.3104222222223143,2489.5499999999997,0,0,2501.697582417582,-0.09618297052793309,0,0,2499.7
574,20170927  18:00:00,10.09,-1.9400000000000546,3.400000000000091,0.05000000000000071,0.1899999999999995,53.14949154820664,21.85050845179336,28.14949154820664,4.229672951932116,0.14399999999977808,0.339999999999236,-0.023333333333994233,1.1439999999988686,-0.6756666666642559,-0.7190000000000509,-0.862999999999829,-0.6343333333338705,-0.2792666666664445,2491.56,0,0,2501.882307692307,-0.0019020413559813348,0,0,2501.65
575,20170927  19:00:00,9.99,-2.5299999999997453,3.2199999999998,0.08000000000000007,0.14999999999999858,56.51425299415143,18.485747005848573,31.514252994151427,4.87890697651801,0.8874999999998181,0.4204999999988104,-0.05883333333349583,1.0874999999987267,-0.0029999999983374437,-0.6685238095233217,-0.8428928571429424,-0.663361111111044,-0.28148888888927104,2494.25,0,0,2502.6262637362665,0.09414801727041178,0,0,2504.24
576,20170927  20:00:00,9.71,-4.940000000000055,6.0300000000002,0.23999999999999844,0.35999999999999943,62.09473090406177,12.90526909593823,37.09473090406177,7.137986710226869,0.8360000000002401,0.3409999999980755,0.50649999999996,0.6238333333326409,0.8243333333348346,-0.6722380952378444,-0.7269285714282887,-0.6831666666671481,-0.287733333333108,2499.46,0,0,2504.3063736263734,0.26079286233031385,0,0,2509.17
577,20170927  21:00:00,9.82,2.0399999999999636,5.210000000000036,-0.120000000000001,0.23999999999999844,58.782603043601775,16.217396956398225,33.782603043601775,7.914452475639337,1.716500000000451,0.4884999999981119,0.5998333333332084,0.4531666666662204,1.6490000000007967,-0.5669999999995525,-0.8074999999998909,-0.629166666666606,-0.3887333333332208,2497.3399999999997,0,0,2505.4528571428546,0.11381907710821854,0,0,2507.16
578,20170928  15:30:00,9.95,-1.5300000000002,3.0700000000001637,0.08999999999999986,0.25,55.275666308857616,19.724333691142384,30.275666308857616,7.765599352450863,1.792000000000371,1.0779999999981555,0.4294999999997344,0.4578333333329283,2.148000000000593,-0.6279047619041194,-0.6349285714286452,-0.6382777777776028,-0.4652222222225646,2494.9900000000002,0,0,2506.7106593406575,-0.020473829427231794,0,0,2504.94
579,20170928  16:00:00,10.0,-1.3600000000001273,5.170000000000073,-0.07000000000000028,0.3200000000000003,56.957347331850116,18.042652668149884,31.957347331850116,6.8183615538900995,2.4825000000005275,0.6204999999981737,0.5053333333330556,0.8516666666660058,2.191000000001168,-0.5352857142852372,-0.5017142857141152,-0.6779999999998836,-0.5092000000004191,2496.29,0,0,2507.4802197802187,-0.016784144718188794,0,0,2506.29
580,20170928  17:00:00,9.98,-0.7199999999997999,3.1900000000000546,0.009999999999999787,0.1999999999999993,57.87963342787691,17.12036657212309,32.87963342787691,7.091378173613066,1.8947500000003856,0.7782499999984793,0.9988333333330957,0.7641666666659148,2.49366666666765,-0.3470952380948802,-0.44782142857093277,-0.6518611111109749,-0.5284888888891146,2497.04,0,0,2508.192087912086,-0.0183572440674076,0,0,2507.02
581,20170928  18:00:00,9.81,-2.1399999999998727,3.1400000000003274,0.16000000000000014,0.25,60.536694399260824,14.463305600739176,35.536694399260824,6.067824061699412,0.7095000000003893,1.4834999999984575,0.6573333333330993,0.8583333333331211,2.846000000000913,-0.11095238095231252,-0.453964285713937,-0.5510833333332812,-0.546866666666574,2499.34,0,0,2509.323516483515,0.03817675658744526,0,0,2509.15
582,20170928  19:00:00,9.76,-1.4600000000000364,2.550000000000182,0.0600000000000005,0.120000000000001,62.28107699140409,12.718923008595908,37.28107699140409,5.268206053645372,0.2787500000008549,1.3292499999979555,0.8103333333333467,1.1956666666660567,3.2726666666676465,0.07590476190489426,-0.3510714285712311,-0.6128333333331284,-0.49126666666688834,2500.8399999999997,0,0,2510.9256043956048,0.05084376310383411,0,0,2510.6
583,20170928  20:00:00,9.72,1.6200000000003456,2.619999999999891,0.02999999999999936,0.11999999999999922,59.117567617220125,15.882432382779875,34.117567617220125,4.015161385936608,0.49350000000049477,0.9934999999977663,1.3556666666668207,1.05333333333283,3.452666666667483,0.2621904761904261,-0.39085714285647555,-0.44977777777785377,-0.4898222222223012,2499.25,0,0,2511.4379120879125,-0.07794451091902059,0,0,2508.97
584,20170928  21:00:00,9.56,-0.8600000000001273,2.800000000000182,0.16999999999999993,0.22999999999999865,60.21245901112072,14.787540988879279,35.21245901112072,3.490818994035635,1.1159999999999854,0.25699999999824286,1.1763333333328774,1.3500000000003638,3.8060000000004948,0.34923809523843374,-0.30057142857140207,-0.3228888888884285,-0.5173111111112121,2500.23,0,0,2511.4837362637363,-0.06565936145703717,0,0,2509.79
585,20170929  15:30:00,9.64,0.01999999999998181,4.330000000000382,0.02999999999999936,0.3100000000000005,60.42127234810373,14.578727651896273,35.42127234810373,3.624631777202012,1.3525000000004184,0.034499999998388375,0.8929999999995744,1.3513333333326045,4.319666666667672,0.366428571428969,-0.1304285714281832,-0.26811111111101127,-0.48768888888889705,2500.3,0,0,2512.4272527472544,-0.06150490703906324,0,0,2509.94
586,20170929  16:00:00,9.62,-4.110000000000127,5.059999999999945,0.05000000000000071,0.22000000000000064,65.71743932549865,9.282560674501354,40.717439325498646,5.043512391144759,1.193000000000211,0.6849999999990359,0.34749999999939973,1.740499999998974,4.553000000001703,0.3187142857141225,0.08703571428577561,-0.26186111111064747,-0.387688888888988,2504.42,0,0,2513.21285714286,0.06414962581126478,0,0,2514.04
587,20170929  17:00:00,9.44,-2.399999999999636,3.169999999999618,0.19000000000000128,0.40000000000000036,68.3741303276753,6.625869672324697,43.3741303276753,6.035066250558884,1.091500000000451,1.0254999999988286,0.25866666666615856,1.5189999999993233,5.2146666666681085,0.42266666666682795,0.26499999999987267,-0.15655555555531464,-0.4310444444440691,2506.99,0,0,2514.469999999998,0.12784551357041768,0,0,2516.43
588,20170929  18:00:00,9.66,-1.0700000000001637,1.8699999999998909,-0.23000000000000043,0.2699999999999996,69.54395496879283,5.456045031207168,44.54395496879283,6.840363859894751,1.4897500000006403,1.080249999998614,0.8209999999994579,1.0269999999991342,5.597000000001572,0.6895714285715258,0.4524285714282996,-0.1703333333325645,-0.26746666666667807,2507.8700000000003,0,0,2515.832747252749,0.12154770747527215,0,0,2517.53
589,20170929  19:00:00,9.51,0.7899999999999636,1.5499999999997272,0.16999999999999993,0.20999999999999908,67.63354301116435,7.366456988835651,42.63354301116435,6.743443085948911,1.9317500000011023,0.9842499999986103,1.0678333333326009,0.8194999999996071,5.792666666668083,1.0074285714285907,0.5473214285711947,-0.07430555555492901,-0.1396444444444569,2507.24,0,0,2516.904505494504,0.036445922211226424,0,0,2516.75
590,20170929  20:00:00,9.48,-0.13000000000010914,1.9800000000000182,0.019999999999999574,0.19000000000000128,67.78018623340061,7.219813766599387,42.78018623340061,6.745138896500066,2.534000000001015,0.7829999999985375,1.0586666666658857,0.9716666666658966,5.871666666668261,1.2824285714286816,0.581071428571704,0.09172222222241544,-0.07662222222188575,2507.39,0,0,2518.4649450549455,-0.001370968484831312,0,0,2516.87
591,20170929  21:00:00,9.44,-2.300000000000182,3.200000000000273,0.0600000000000005,0.25,70.34821952829077,4.65178047170923,45.34821952829077,7.224977933522496,2.2722500000013497,1.0517499999987194,0.984499999999116,1.3754999999987376,5.706666666668752,1.6096190476191623,0.5497142857143444,0.29244444444429973,-0.06264444444423134,2509.56,0,0,2520.0267032967004,0.021240767965642154,0,0,2519.0
592,20171002  15:30:00,9.56,-3.7400000000002365,4.569999999999709,0.40000000000000036,0.47999999999999865,76.07511235878806,-1.0751123587880613,51.07511235878806,8.73595889130138,2.0805000000013933,1.5114999999982501,0.925166666665973,1.683499999999185,5.845666666668421,1.919380952380834,0.6607857142857938,0.4677222222221644,0.04777777777826486,2515.38,0,0,2522.5049450549454,0.19459063198728258,0,0,2524.94
593,20171002  16:00:00,9.57,-0.0500000000001819,3.7800000000002,-0.07000000000000028,0.16999999999999993,76.15027333873236,-1.1502733387323616,51.15027333873236,9.05574832647926,1.6942500000013752,1.7917499999985012,1.2078333333329283,1.667499999998654,6.241000000001804,1.9579523809525199,0.9067142857138606,0.647666666666737,0.04813333333368064,2515.46,0,0,2524.5869230769244,0.10000098791122332,0,0,2525.03
594,20171002  17:00:00,9.48,2.5300000000002,3.2599999999997635,0.08000000000000007,0.20000000000000107,69.63254415648245,5.367455843517547,44.63254415648245,7.502260398481212,1.789750000001277,1.5792499999984102,1.4878333333326736,1.5791666666659694,6.670000000001892,1.7517142857141152,1.19103571428559,0.7412500000000364,0.1430000000000291,2513.06,0,0,2525.4680219780194,-0.08114531689981075,0,0,2522.54
595,20171002  18:00:00,9.44,-4.059999999999945,5.0300000000002,0.07000000000000028,0.09999999999999964,73.54914950784035,1.4508504921596455,48.549149507840355,7.763476373382218,2.4600000000014006,1.1829999999986285,1.6836666666658857,1.741999999998825,7.030666666669276,1.7620952380948438,1.4525714285714457,0.7913333333331138,0.308866666666745,2517.1,0,0,2527.354835164833,0.04242869782313411,0,0,2526.54
596,20171002  19:00:00,9.52,-0.75,1.5099999999997635,-0.05999999999999872,0.11999999999999922,74.18557404728021,0.8144259527197875,49.18557404728021,8.134523286907552,2.895000000001346,1.0769999999988613,1.5496666666658712,1.9903333333322735,7.272333333336064,1.788238095237375,1.7536785714287362,0.7795277777777301,0.5020222222219672,2517.73,0,0,2529.1261538461554,-0.004148191308055029,0,0,2527.25
597,20171002  20:00:00,9.49,-0.4099999999998545,1.7100000000000364,0.03999999999999915,0.11999999999999922,74.57528180324896,0.4247181967510443,49.575281803248956,8.249439634542796,2.0760000000009313,1.3179999999993015,1.1961666666657038,2.329833333332317,7.450000000002547,1.773714285713595,2.015785714285812,0.875611111111084,0.6588888888886686,2518.1800000000003,0,0,2530.1819780219785,-0.05760854249784595,0,0,2527.67
598,20171002  21:00:00,9.45,-1.2799999999997453,2.849999999999909,0.0600000000000005,0.120000000000001,75.79339916008753,-0.7933991600875316,50.79339916008753,7.723544248699454,1.3515000000006694,1.6864999999993415,1.0959999999990941,2.2406666666656747,7.854666666669345,1.780666666666093,2.0467499999999745,1.0925833333330957,0.8222666666665646,2519.52,0,0,2531.1369230769237,-0.04792378011517204,0,0,2528.97
