,Date,Nbre Positions,Nbre Tickers,Nbre Long,Nbre Short,Exposition Long,Exposition Short,Exposition Totale,Latent PnL
317,2020-01-22,10,10,0,10,0.0,-1126352.82,-1126352.82,-11404.080000000024
318,2020-01-23,25,12,1,24,9907.2,-3336667.62,-3326760.4200000013,-28792.530000000097
319,2020-01-24,13,9,1,12,19814.4,-825275.4599999997,-805461.0599999997,-11936.330000000007
320,2020-01-27,12,10,1,11,29721.6,-1174627.56,-1144905.96,-16455.280000000028
321,2020-01-28,10,10,1,9,39628.8,-1214231.0699999998,-1174602.2699999998,-14124.190000000022
322,2020-01-29,11,10,2,9,99072.0,-1284638.0799999998,-1185566.0799999998,-18098.820000000018
323,2020-01-30,10,10,0,10,0.0,-1419623.6899999997,-1419623.6899999997,-16504.47000000002
324,2019-12-26,5,5,0,5,0.0,-50135.41,-50135.41,-213.4800000000025
325,2019-12-27,5,5,0,5,0.0,-100270.82,-100270.82,-416.8300000000048
326,2019-12-30,11,6,0,11,0.0,-212478.03,-212478.03,96.19999999999509
327,2019-12-31,6,6,0,6,0.0,-210563.68,-210563.68,-426.660000000007
328,2020-01-02,38,6,0,38,0.0,-1873665.23,-1873665.23,623.2599999998774
329,2020-01-03,5,4,0,5,0.0,-270806.28,-270806.28,-1063.0600000000045
330,2020-01-06,7,4,0,7,0.0,-341082.9400000001,-341082.9400000001,84.3599999999888
331,2020-01-07,4,4,0,4,0.0,-180434.46,-180434.46,-728.4600000000081
332,2020-01-08,6,6,0,6,0.0,-321569.39,-321569.39,-487.62000000000603
333,2020-01-09,7,7,0,7,0.0,-432190.8000000001,-432190.8000000001,-1101.840000000012
334,2020-01-10,28,7,0,28,0.0,-2434095.7,-2434095.7,-8989.360000000075
335,2020-01-13,9,7,0,9,0.0,-1157306.5,-1157306.5,-2475.040000000025
336,2020-01-14,7,6,0,7,0.0,-885279.52,-885279.52,-4909.850000000043
337,2020-01-15,5,5,0,5,0.0,-694897.36,-694897.36,-7324.69000000002
338,2020-01-16,18,9,0,18,0.0,-2113350.68,-2113350.68,-14646.12000000006
339,2020-01-21,11,10,0,11,0.0,-1327031.3200000005,-1327031.3200000005,-8081.400000000042
340,2020-01-22,10,10,0,10,0.0,-1126352.82,-1126352.82,-11404.080000000024
341,2020-01-23,27,12,1,26,9907.2,-3626184.78,-3616277.5800000005,-32358.37000000011
342,2020-01-24,14,9,1,13,19814.4,-835148.0399999997,-815333.6399999997,-11833.310000000007
343,2020-01-27,12,10,1,11,29721.6,-1174627.56,-1144905.96,-16455.280000000028
344,2020-01-28,10,10,1,9,39628.8,-1214231.0699999998,-1174602.2699999998,-14124.190000000022
345,2020-01-29,11,10,2,9,99072.0,-1284638.0799999998,-1185566.0799999998,-18098.820000000018
346,2020-01-30,11,10,0,11,0.0,-1609962.4999999998,-1609962.4999999998,-15840.960000000026
347,2020-01-31,10,10,1,8,39532.65,-1279076.4399999995,-1239543.7899999998,-20219.340000000007
348,2019-12-26,5,5,0,5,0.0,-50135.41,-50135.41,-213.48000000000246
349,2019-12-27,5,5,0,5,0.0,-100270.82,-100270.82,-416.8300000000048
350,2019-12-30,11,6,0,11,0.0,-212478.02999999997,-212478.02999999997,96.19999999999507
351,2019-12-31,6,6,0,6,0.0,-210563.68000000002,-210563.68000000002,-426.660000000007
352,2020-01-02,38,6,0,38,0.0,-1873665.23,-1873665.23,623.2599999998774
353,2020-01-03,5,4,0,5,0.0,-270806.28,-270806.28,-1063.0600000000045
354,2020-01-06,7,4,0,7,0.0,-341082.94000000006,-341082.94000000006,84.3599999999888
355,2020-01-07,4,4,0,4,0.0,-180434.46,-180434.46,-728.460000000008
356,2020-01-08,6,6,0,6,0.0,-321569.38999999996,-321569.38999999996,-487.62000000000603
357,2020-01-09,7,7,0,7,0.0,-432190.80000000005,-432190.80000000005,-1101.840000000012
358,2020-01-10,28,7,0,28,0.0,-2434095.7,-2434095.7,-8989.360000000075
359,2020-01-13,9,7,0,9,0.0,-1157306.5,-1157306.5,-2475.0400000000245
360,2020-01-14,7,6,0,7,0.0,-885279.52,-885279.52,-4909.850000000043
361,2020-01-15,5,5,0,5,0.0,-694897.36,-694897.36,-7324.6900000000205
362,2020-01-16,18,9,0,18,0.0,-2113350.68,-2113350.68,-14646.120000000059
363,2020-01-21,11,10,0,11,0.0,-1327031.3200000003,-1327031.3200000003,-8081.400000000043
364,2020-01-22,10,10,0,10,0.0,-1126352.82,-1126352.82,-11404.080000000025
365,2020-01-23,28,12,1,27,9907.2,-3705926.3400000003,-3696019.1400000006,-32437.450000000117
366,2020-01-24,15,9,1,14,19814.4,-845020.6199999996,-825206.2199999996,-11730.290000000008
367,2020-01-27,12,10,1,11,29721.6,-1174627.56,-1144905.96,-16455.280000000028
368,2020-01-28,10,10,1,9,39628.8,-1214231.0699999998,-1174602.2699999998,-14124.190000000022
369,2020-01-29,11,10,2,9,99072.0,-1284638.0799999998,-1185566.0799999998,-18098.82000000002
370,2020-01-30,11,10,0,11,0.0,-1609962.5,-1609962.5,-15840.960000000028
371,2020-01-31,10,10,1,8,39532.65,-1279076.44,-1239543.79,-20219.34000000001
372,2020-02-03,12,12,2,10,38074.42999999999,-1740108.7599999998,-1702034.3299999998,-24627.380000000034
