,vix,gold,silver,us_oil,eurostoxx,nikkei,eur/usd,cad/usd,gpb/usd,jpy/usd,ftse,spy,BolB_up,BolB_mid,BolB_low,ema8,ema34,atr14,rsi,macd,macdsignal,macdhist,fastk,fastd,ad,atr,wclprice,sine,leadsine,CDL2CROWS,CDL3BLACKCROWS,CDL3INSIDE,CDL3LINESTRIKE,CDL3OUTSIDE,CDL3STARSINSOUTH,CDL3WHITESOLDIERS,CDLABANDONEDBABY,CDLADVANCEBLOCK,CDLBELTHOLD,CDLBREAKAWAY,CDLCLOSINGMARUBOZU,CDLCONCEALBABYSWALL,CDLCOUNTERATTACK,CDLDARKCLOUDCOVER,CDLDOJI,CDLDOJISTAR,CDLDRAGONFLYDOJI,CDLENGULFING,CDLEVENINGDOJISTAR,CDLEVENINGSTAR,CDLGAPSIDESIDEWHITE,CDLGRAVESTONEDOJI,CDLHAMMER,CDLHANGINGMAN,CDLHARAMI,CDLHARAMICROSS,CDLHIGHWAVE,CDLHIKKAKE,CDLHIKKAKEMOD,CDLHOMINGPIGEON,CDLIDENTICAL3CROWS,CDLINNECK,CDLINVERTEDHAMMER,CDLKICKING,CDLKICKINGBYLENGTH,CDLLADDERBOTTOM,CDLLONGLEGGEDDOJI,CDLLONGLINE,CDLMARUBOZU,CDLMATCHINGLOW,CDLMATHOLD,CDLMORNINGDOJISTAR,CDLMORNINGSTAR,CDLONNECK,CDLPIERCING,CDLRICKSHAWMAN,CDLRISEFALL3METHODS,CDLSEPARATINGLINES,CDLSHOOTINGSTAR,CDLSHORTLINE,CDLSPINNINGTOP,CDLSTALLEDPATTERN,CDLSTICKSANDWICH,CDLTAKURI,CDLTASUKIGAP,CDLTHRUSTING,CDLTRISTAR,CDLUNIQUE3RIVER,CDLUPSIDEGAP2CROWS,CDLXSIDEGAP3METHODS
2018-05-29,17.020000457763672,123.19000244140625,15.4399995803833,13.510000228881836,3428.139892578125,22358.4296875,,,,,,269.0199890136719,276.7814061773458,269.8999984741211,263.0185907708964,271.52332780662334,269.5419354768166,271.52332780662334,48.958325427233646,1.2424561040911044,1.2763913686115875,-0.03393526452048312,0.0,12.760321450236594,-67849003.97608125,2.8034557189004805,269.2425003051758,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-30,14.9399995803833,123.37000274658203,15.550000190734863,13.829999923706055,3441.18994140625,22018.51953125,,,,,,272.6099853515625,276.8693008695628,270.2814971923828,263.6936935152028,271.7648072610543,269.71725261251635,271.7648072610543,54.0841817139176,1.2601947885765412,1.2731520526045783,-0.012957264028037097,65.90441754469653,21.96813918156549,-24073625.261463292,2.895351477399777,272.18749237060547,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-31,15.430000305175781,123.0999984741211,15.460000038146973,13.550000190734863,3406.64990234375,22201.8203125,,,,,,270.94000244140625,276.4006274347906,270.6684967041016,264.9363659734126,271.58151730113246,269.78712403131004,271.58151730113246,51.555335335272,1.1265134142028046,1.2438243249242236,-0.11731091072141897,38.19028856813602,34.69823537094416,-60559082.19708843,2.856396056581043,271.1575012207031,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-01,13.460000038146973,122.48999786376953,15.4399995803833,13.25,3453.5400390625,22171.349609375,,,,,,273.6000061035156,275.73577017723494,271.21749725341795,266.69922432960095,272.0300703683287,270.0050030068646,272.0300703683287,55.06898097564896,1.2211335593009949,1.2392861717995778,-0.01815261249858291,100.0,68.03156870427749,-19396776.910586163,2.8666534811109687,273.3675003051758,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-04,12.739999771118164,122.37000274658203,15.449999809265137,13.119999885559082,3469.570068359375,22475.939453125,,,,,,274.8999938964844,275.7767840333502,271.66149749755857,267.5462109617669,272.6678311523633,270.28471677198576,272.6678311523633,56.681238369312595,1.3850528295799904,1.2684395033556604,0.11661332622433007,100.0,79.39676285604531,-2317382.2265932523,2.7754636851666588,274.8125,-0.5666535235160434,-0.9833095503645358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-05,12.399999618530273,122.8499984741211,15.520000457763672,13.220000267028809,3456.7900390625,22539.5390625,,,,,,275.1000061035156,275.8301240436399,272.0704971313477,268.31087021905546,273.2083144748416,270.5598761623589,273.2083144748416,56.93090493227041,1.5136509201932995,1.3174817867231883,0.19616913347011122,100.0,99.99999999999996,16243431.00667302,2.6736452864772993,274.97750091552734,-0.5619142511148334,-0.982248915924288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-06,11.640000343322754,122.91999816894531,15.699999809265137,13.15999984741211,3460.820068359375,22625.73046875,,,,,,277.3999938964844,276.25669567025824,272.59449615478513,268.932296639312,274.1397987907622,270.95074003288033,274.1397987907622,59.7330548148978,1.7806296365494632,1.4101113566884433,0.3705182798610198,100.0,99.99999999999996,72780091.59994657,2.656241528570438,276.8524932861328,-0.5319806358849524,-0.9749143919328498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-07,12.130000114440918,122.86000061035156,15.720000267028809,13.350000381469727,3459.77001953125,22823.259765625,,,,,,277.3699951171875,276.9171477067952,272.98799591064454,269.05884411449387,274.8576201966345,271.31755460912643,274.8576201966345,59.6798781748195,1.9671158548726453,1.5215122563252836,0.44560359854736165,98.64091416615643,99.54697138871877,77293473.39639144,2.6050815937729963,277.3399963378906,-0.4388361229319628,-0.945686897562063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-08,12.180000305175781,123.01000213623047,15.779999732971191,13.270000457763672,3447.300048828125,22694.5,,,,,,278.19000244140625,277.80008516214525,273.29649658203124,268.7929080019172,275.5981495843616,271.71026591382815,275.5981495843616,60.684434160826825,2.156219705862668,1.6484537462327604,0.5077659596299076,100.0,99.54697138871877,143988876.73413926,2.5325755040671125,277.82250213623047,-0.38948293649213156,-0.9266751873339583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-11,12.350000381469727,123.2300033569336,15.9399995803833,13.359999656677246,3480.219970703125,22804.0390625,,,,,,278.55999755859375,278.6275177166604,273.58199615478514,268.5364745929099,276.2563380230798,272.1016791506719,276.2563380230798,61.1430912578804,2.3093209693386143,1.7806271908539313,0.528693778484683,100.0,99.54697138871877,112875921.84843649,2.4359624449038364,278.6999969482422,-0.3682805737726615,-0.9178212583540192,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,-100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-12,12.34000015258789,122.81999969482422,15.869999885559082,13.399999618530273,3475.580078125,22878.349609375,,,,,,278.9200134277344,279.4225384652001,273.87899627685545,268.3354540885108,276.84826589078085,272.4912982522183,276.84826589078085,61.60077032583106,2.431674268240272,1.9108366063311994,0.5208376619090724,100.0,99.99999999999996,133181482.63012569,2.343392565329232,278.84000396728516,-0.30827512948647234,-0.8906521659806718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-13,12.9399995803833,123.19000244140625,16.079999923706055,13.470000267028809,3479.56005859375,22966.380859375,,,,,,278.0299987792969,279.8957885915746,274.22549591064455,268.5552032297145,277.11087319933995,272.80779542519423,277.11087319933995,59.773240746460246,2.428825407752356,2.014434366615431,0.41439104113692515,0.0,66.66666666666663,75761901.2201604,2.2960090387599563,278.33499908447266,-0.28222567124702674,-0.8779251937488777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-14,12.119999885559082,123.37999725341797,16.170000076293945,13.520000457763672,3527.110107421875,22738.609375,,,,,,278.7300109863281,280.4661358959937,274.5499969482422,268.6338580004907,277.47068159644846,273.14620774297333,277.47068159644846,60.735249171556774,2.4547559021446546,2.102498673721276,0.3522572284233787,43.863864385674304,47.9546214618914,80013709.27014238,2.2248646640605845,278.7125015258789,-0.22492703804264808,-0.8480350344708081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-15,11.979999542236328,121.33999633789062,15.600000381469727,13.050000190734863,3505.02001953125,22851.75,,,,,,277.1300048828125,280.7034145933148,274.8059967041016,268.90857881488836,277.3949756600849,273.3738532938213,277.3949756600849,57.43859807633244,2.3194615757938095,2.1458912541357824,0.1735703216580271,0.0,14.621288128558064,157817978.89813936,2.3073746796857213,276.7800064086914,-0.016340298434141084,-0.7185667100658993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-18,12.3100004196167,121.11000061035156,15.510000228881836,13.289999961853027,3466.64990234375,22680.330078125,,,,,,276.55999755859375,280.7863067556741,275.06749725341797,269.34868775116183,277.2094249708647,273.5559186803797,277.2094249708647,56.2955762259172,2.1415584671676697,2.14502469674216,-0.003466229574490054,0.0,14.621288128558064,202267877.00081792,2.298275965121116,276.1925048828125,0.19121044537592496,-0.5588537968571509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-19,13.350000381469727,120.80000305175781,15.359999656677246,13.140000343322754,3435.300048828125,22278.48046875,,,,,,275.5,280.8414944706192,275.1739974975586,269.50650052449805,276.829552755117,273.6670090415009,276.829552755117,54.18994114058362,1.893212255254582,2.0946622084446442,-0.2014499531900622,0.0,-3.789561257387201e-14,277832835.0254244,2.3505418804193847,275.0699996948242,0.26453781614723215,-0.49485983957144597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-20,12.789999961853027,120.26000213623047,15.34000015258789,13.279999732971191,3439.60009765625,22555.4296875,,,,,,275.9700012207031,280.89353119660694,275.3419982910156,269.7904653854243,276.638541303025,273.79860859459814,276.638541303025,54.97401235069347,1.714556918737685,2.018641150503252,-0.3040842317655672,11.769514069235314,3.9231713564117334,260221962.1184351,2.2697889761539374,276.0625,0.07385728781716028,-0.6529505568322321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-21,14.640000343322754,120.05000305175781,15.359999656677246,13.3100004196167,3403.510009765625,22693.0390625,,,,,,274.239990234375,280.8877239743984,275.38599853515626,269.8842730959141,276.1055299544361,273.8238304025854,276.1055299544361,51.5630831165834,1.4170391043949735,1.8983207412815966,-0.48128163688662307,0.0,3.9231713564117334,223763947.95043054,2.2719482143248615,274.53499603271484,-0.161674991702072,-0.8121256091717299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-22,13.770000457763672,120.33999633789062,15.5,14.020000457763672,3441.60009765625,22516.830078125,,,,,,274.739990234375,280.8660574296424,275.4829986572266,270.09993988481074,275.80207668331144,273.87618239297336,275.80207668331144,52.458243673201125,1.207678547808598,1.7601923025869968,-0.5525137547783987,19.960856234802446,10.576790101345882,189979958.2440994,2.220381792626434,274.9399948120117,-0.40182022692161284,-0.9316406200165962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-25,17.329999923706055,119.88999938964844,15.369999885559082,13.770000457763672,3369.2099609375,22338.150390625,,,,,,271.0,280.97182821090513,275.42549896240234,269.87916971389956,274.73494853146445,273.7118291133749,274.73494853146445,45.80909664101241,0.731540103891291,1.5544618628478557,-0.8229217589565647,0.0,6.653618744934111,168020791.53399685,2.4646391025002155,271.1800003051758,-0.6872370377078267,-0.9996158406176252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-26,15.920000076293945,119.26000213623047,15.329999923706055,14.270000457763672,3368.719970703125,22342.0,,,,,,271.6000061035156,280.59592529318417,275.5544998168945,270.5130743406049,274.03829465858695,273.5911535128115,274.03829465858695,46.9419609246946,0.39802425889303095,1.3231743420568907,-0.9251500831638597,13.927651125395633,11.296169120065988,162211890.15638688,2.4150212390124772,271.6375045776367,-0.8663784076675145,-0.9657427451462672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,-100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-27,17.90999984741211,118.58000183105469,15.119999885559082,14.649999618530273,3397.1298828125,22271.76953125,,,,,,269.3500061035156,280.98388957011355,275.39150085449216,269.7991121388708,272.99645275745996,273.3488022322803,272.99645275745996,43.37189648191085,-0.04730039754599602,1.0490793941363132,-1.0963797916823093,0.0,4.642550375131839,64721753.5235997,2.577519896326318,270.4375,-0.9758396189662372,-0.8445172099685543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-28,16.850000381469727,118.22000122070312,15.069999694824219,14.859999656677246,3365.52001953125,22270.390625,,,,,,270.8900146484375,280.9893848934141,275.3890014648438,269.7886180362734,272.5283553998994,273.2083000846322,272.5283553998994,46.3066090487966,-0.27281276128599075,0.7847009630518524,-1.0575137243378432,38.02179099548552,17.316480706960345,100931695.40931827,2.6262691727047955,270.5050048828125,-0.9799849075175749,-0.5521889547621682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-29,16.09000015258789,118.6500015258789,15.149999618530273,15.0600004196167,3395.60009765625,22304.509765625,,,,,,271.2799987792969,281.10799466681135,275.2730010986328,269.43800753045423,272.25094281754326,273.09811143861305,272.25094281754326,47.03644256906417,-0.41527741461726464,0.544705287518029,-0.9599827021352937,100.0,46.007263665161794,13448719.045151353,2.6365348756310154,271.8424987792969,-0.8842751396799071,-0.2950819467225586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-02,15.600000381469727,117.45999908447266,14.90999984741211,14.960000038146973,3372.2099609375,21811.9296875,,,,,,271.8599853515625,281.1423495106851,275.1210006713867,269.0996518320883,272.16406338065866,273.0273613764959,272.16406338065866,48.13726852944022,-0.4758957792446381,0.34058507416549566,-0.8164808534101338,100.0,79.34059699849513,68831188.1670138,2.648212263839291,271.24999237060547,-0.7160562458327661,-0.012737580548511516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-03,16.139999389648438,118.6500015258789,15.029999732971191,14.920000076293945,3406.340087890625,21785.5390625,,,,,,270.8999938964844,281.207311068558,274.91100006103517,268.61468905351234,271.88315905084215,272.90579752049524,271.88315905084215,46.459042333711835,-0.5945460011755017,0.15355885909729616,-0.7481048602727979,68.6634523503533,89.5544841167844,42463622.029636875,2.6419112134646094,271.3000030517578,-0.5050524751326051,0.25316979880370194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-04,,,,,3412.030029296875,21717.0390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-05,14.970000267028809,119.05000305175781,15.100000381469727,14.779999732971191,3440.919921875,21546.990234375,,,,,,273.1099853515625,280.9310167204979,274.6964996337891,268.46198254708025,272.1557871176689,272.9174653965562,272.1557871176689,50.62034787438573,-0.5044345091073978,0.021960185456357362,-0.5263946945637552,100.0,89.5544841167844,95799226.76260822,2.616060325309771,272.5899887084961,-0.4055489441145242,0.35958104216515624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
