"Date","Close_GSPC","Close_GSPC_hat"
"2018-08-21",2861.820068,2325.311889
"2016-12-29",2238.830078,2325.294435
"2016-12-19",2270.760010,2325.294076
"2015-01-20",2032.119995,2324.300039
"2018-02-06",2681.659912,2324.031726
"2018-09-21",2919.370117,2322.149193
"2018-11-21",2632.560059,2321.762068
"2016-12-21",2260.959961,2321.544563
"2018-12-27",2485.739990,2321.477821
"2018-09-14",2888.800049,2320.768591
"2018-12-19",2467.419922,2319.928982
"2018-12-20",2416.620117,2319.200841
"2018-08-17",2857.050049,2318.781065
"2018-09-12",2904.179932,2318.776057
"2016-12-23",2268.879883,2318.405642
"2018-08-14",2818.370117,2317.975288
"2018-11-09",2726.219971,2317.839260
"2016-12-27",2249.919922,2317.379472
"2016-12-22",2263.790039,2316.011009
"2016-12-14",2262.030029,2315.943392
"2016-12-20",2265.179932,2315.283333
"2018-09-18",2907.949951,2314.752705
"2018-11-19",2641.889893,2314.715713
"2018-08-31",2896.719971,2314.520073
"2016-02-10",1829.079956,2313.611040
"2016-12-16",2262.530029,2311.926260
"2018-09-17",2904.310059,2311.635031
"2018-11-02",2738.310059,2311.040339
"2018-08-23",2874.689941,2310.816544
"2018-09-24",2915.560059,2310.558999
"2016-12-28",2249.260010,2310.499748
"2018-09-25",2905.969971,2310.141996
"2018-11-01",2723.060059,2309.675935
"2016-12-30",2257.830078,2309.104263
"2018-09-11",2888.919922,2308.945020
"2018-08-30",2901.520020,2308.152074
"2018-11-15",2736.270020,2307.309202
"2015-01-29",1994.989990,2307.062621
"2018-09-04",2888.600098,2306.163550
"2018-11-20",2649.929932,2305.913386
"2018-09-10",2887.889893,2305.451414
"2018-10-02",2925.510010,2305.254507
"2018-09-05",2878.050049,2304.902912
"2018-09-06",2871.679932,2303.476400
"2018-11-05",2755.449951,2302.623759
"2018-11-06",2813.889893,2301.171414
"2018-09-26",2914.000000,2300.226803
"2018-08-13",2839.959961,2300.102354
"2018-10-03",2901.610107,2299.953973
"2016-12-15",2258.070068,2299.842100
"2018-12-26",2488.830078,2299.065554
"2018-11-13",2701.580078,2298.430429
"2016-02-05",1853.439941,2298.352850
"2018-08-16",2850.129883,2297.527586
"2018-09-07",2877.129883,2297.236507
"2018-09-28",2924.590088,2296.693600
"2018-12-21",2351.100098,2296.413719
"2015-01-30",2020.849976,2295.951037
"2015-02-05",2055.469971,2295.120866
"2016-02-08",1852.209961,2295.005394
"2016-02-09",1851.859985,2294.879855
"2018-10-17",2768.780029,2292.864996
"2018-02-08",2619.550049,2292.817315
"2018-11-14",2730.199951,2292.246984
"2015-02-04",2062.520020,2290.945462
"2018-09-27",2913.979980,2289.206759
"2018-08-15",2840.689941,2288.004632
"2016-02-04",1880.050049,2287.804275
"2018-10-01",2923.429932,2286.914641
"2015-02-02",2050.030029,2283.230047
"2018-10-16",2809.209961,2283.178398
"2018-10-23",2656.100098,2279.871583
"2015-10-27",2090.350098,2279.615052
"2015-03-20",2104.419922,2279.409564
"2015-03-24",2061.050049,2278.963201
"2015-10-23",2071.179932,2278.937603
"2018-10-04",2885.570068,2278.718623
"2015-03-23",2091.500000,2277.730972
"2018-11-12",2722.179932,2277.365593
"2018-10-05",2884.429932,2277.357894
"2015-02-27",2117.389893,2277.154688
"2015-04-10",2092.429932,2276.819692
"2015-10-22",2075.149902,2276.783250
"2016-02-01",1903.030029,2276.608450
"2015-10-26",2065.889893,2273.984569
"2015-01-16",2022.550049,2273.501238
"2015-10-20",2018.939941,2271.892257
"2015-02-26",2104.500000,2270.995664
"2018-10-18",2767.780029,2270.307275
"2018-10-19",2755.879883,2270.193632
"2015-03-02",2107.780029,2269.587442
"2015-10-19",2030.770020,2268.875089
"2018-10-22",2740.689941,2268.525057
"2015-10-15",2033.109985,2268.036568
"2015-02-03",2041.510010,2268.026729
"2016-02-03",1915.449951,2267.725835
"2015-10-16",2033.660034,2266.571404
"2016-02-02",1912.530029,2263.886362
"2018-10-31",2740.370117,2262.347376
"2015-03-27",2086.239990,2262.324539
"2015-02-24",2113.860107,2262.278039
"2015-04-06",2076.330078,2262.009323
"2015-10-28",2089.409912,2261.767711
"2015-04-02",2080.620117,2261.284211
"2015-04-08",2091.179932,2261.266734
"2015-04-09",2102.060059,2261.199481
"2015-04-01",2066.959961,2260.285802
"2015-04-28",2106.850098,2259.539273
"2018-02-05",2695.139893,2259.474274
"2015-05-15",2129.199951,2257.514036
"2015-03-19",2108.100098,2257.407549
"2015-02-13",2100.340088,2255.946476
"2015-05-18",2127.830078,2255.062511
"2015-10-14",2023.859985,2254.486000
"2015-02-25",2110.739990,2254.177777
"2015-03-03",2098.530029,2254.073236
"2015-01-15",2019.420044,2253.730462
"2015-10-21",2052.510010,2253.727961
"2015-01-12",2023.030029,2253.524035
"2015-02-23",2115.479980,2253.375845
"2018-12-24",2467.699951,2253.174819
"2018-10-08",2880.340088,2250.697801
"2015-03-25",2056.149902,2249.171061
"2015-03-30",2067.889893,2248.930937
"2015-02-12",2096.989990,2248.835839
"2015-05-14",2122.729980,2248.462787
"2015-04-13",2095.840088,2248.450862
"2015-05-19",2125.850098,2247.952122
"2015-02-10",2068.530029,2247.831898
"2015-08-19",2035.729980,2247.034768
"2015-03-31",2059.689941,2246.844664
"2016-01-29",1939.380005,2246.395057
"2015-05-20",2130.820068,2245.918504
"2018-10-15",2809.919922,2245.846557
"2015-10-29",2079.360107,2245.763082
"2015-03-18",2089.270020,2245.747914
"2018-10-09",2785.679932,2245.712198
"2015-08-17",2096.919922,2243.407376
"2015-02-20",2109.659912,2243.217611
"2018-10-30",2711.739990,2242.391161
"2015-01-09",2028.260010,2241.115619
"2015-03-05",2071.260010,2241.089599
"2015-04-07",2081.899902,2240.760373
"2015-02-11",2088.479980,2240.484027
"2018-10-26",2641.250000,2240.367175
"2015-04-15",2104.989990,2240.106428
"2015-04-21",2107.959961,2240.098121
"2015-08-14",2102.439941,2239.661554
"2015-04-27",2114.760010,2239.449739
"2015-05-22",2104.199951,2239.424107
"2016-01-26",1882.949951,2238.900942
"2015-02-06",2046.739990,2238.613201
"2015-03-26",2061.020020,2237.953726
"2018-10-25",2658.689941,2237.054666
"2015-10-12",2003.689941,2235.936264
"2015-05-21",2126.060059,2235.747171
"2018-10-12",2750.790039,2235.340679
"2015-04-14",2106.629883,2235.321621
"2015-03-04",2101.040039,2234.267456
"2015-08-12",2083.389893,2233.919997
"2016-01-27",1893.359985,2233.139699
"2015-11-02",2109.790039,2232.966914
"2015-01-13",2011.270020,2232.818223
"2015-04-16",2081.179932,2232.586250
"2015-04-23",2117.689941,2232.556900
"2018-10-24",2705.570068,2232.420013
"2018-10-29",2682.629883,2232.396774
"2015-02-18",2097.449951,2232.177331
"2015-02-19",2110.300049,2231.777181
"2015-10-13",1994.239990,2231.568631
"2015-08-18",2079.610107,2231.065011
"2015-10-30",2104.050049,2231.034858
"2015-08-13",2091.540039,2230.208979
"2015-08-20",1970.890015,2230.024968
"2015-04-17",2100.399902,2227.788592
"2015-04-22",2112.929932,2226.700676
"2015-05-13",2121.100098,2226.511013
"2015-04-29",2085.510010,2226.472556
"2015-02-09",2068.590088,2225.351012
"2015-07-16",2126.639893,2224.956997
"2015-01-08",2044.810059,2223.458552
"2015-04-20",2097.290039,2221.300706
"2015-06-18",2109.989990,2221.150646
"2015-05-27",2120.790039,2218.611879
"2015-05-28",2107.389893,2218.298608
"2015-06-19",2122.850098,2216.572870
"2016-01-28",1940.239990,2214.296736
"2015-04-24",2108.919922,2214.232491
"2015-07-15",2124.290039,2213.897854
"2015-03-16",2074.280029,2213.860570
"2015-03-17",2099.500000,2213.035157
"2015-07-17",2128.280029,2212.582489
"2015-02-17",2099.679932,2212.566847
"2015-08-10",2084.070068,2212.215673
"2016-01-25",1903.630005,2212.094458
"2015-07-13",2108.949951,2211.918956
"2015-08-11",2086.050049,2211.226607
"2015-07-14",2107.399902,2210.161693
"2015-05-04",2089.459961,2209.710839
"2015-12-04",2077.070068,2209.362645
"2015-12-24",2056.500000,2209.270044
"2015-01-07",2062.139893,2207.525935
"2015-06-22",2124.199951,2207.049473
"2015-01-14",1992.670044,2206.072991
"2015-05-26",2123.479980,2205.381077
"2015-10-09",2017.459961,2205.220415
"2015-05-08",2105.330078,2204.842855
"2018-10-11",2767.129883,2204.313944
"2015-12-22",2064.290039,2204.231711
"2015-01-06",2025.900024,2202.926699
"2016-01-22",1877.079956,2202.641832
"2015-12-23",2060.989990,2201.695490
"2015-03-13",2081.189941,2200.908209
"2016-01-06",1943.089966,2200.699555
"2015-05-29",2111.729980,2197.593650
"2015-06-23",2108.580078,2197.319019
"2015-06-03",2095.840088,2196.152139
"2015-11-03",2102.310059,2194.928450
"2015-03-09",2044.160034,2194.605800
"2015-05-01",2114.489990,2194.597866
"2015-12-29",2063.360107,2194.210052
"2015-12-07",2063.590088,2193.949743
"2015-05-12",2098.479980,2193.948426
"2015-03-06",2079.429932,2193.738435
"2015-06-01",2109.600098,2193.615516
"2015-06-11",2094.110107,2193.492687
"2015-06-10",2108.860107,2193.356545
"2015-12-28",2078.360107,2192.471679
"2016-01-12",1890.280029,2192.100029
"2015-03-12",2053.399902,2191.938369
"2015-08-07",2104.179932,2190.621199
"2014-12-26",2090.570068,2190.295960
"2015-06-02",2114.070068,2190.212636
"2015-12-21",2038.969971,2189.702854
"2014-12-30",2058.899902,2189.281339
"2015-06-17",2121.239990,2188.470094
"2015-05-11",2099.120117,2187.949866
"2015-07-31",2098.040039,2187.672326
"2015-05-05",2080.149902,2187.137337
"2015-11-05",2099.199951,2186.911413
"2015-12-16",2041.890015,2186.890840
"2015-06-12",2084.429932,2186.845939
"2015-07-06",2081.340088,2186.183709
"2015-06-24",2102.310059,2185.345507
"2015-06-04",2092.830078,2183.333182
"2015-01-05",2002.609985,2182.682898
"2016-01-05",1990.260010,2182.633900
"2015-10-07",2013.430054,2182.157867
"2015-07-10",2099.600098,2181.477133
"2015-08-03",2093.320068,2181.118607
"2015-08-05",2083.560059,2180.774974
"2015-06-26",2057.639893,2180.668418
"2015-06-25",2101.489990,2179.079872
"2015-11-06",2078.580078,2178.792854
"2015-11-20",2086.590088,2178.634643
"2015-11-04",2099.929932,2178.358261
"2015-07-07",2046.680054,2177.880542
"2018-10-10",2728.370117,2177.836879
"2015-06-15",2096.290039,2177.600326
"2014-12-29",2080.350098,2177.439703
"2015-03-10",2040.239990,2177.031070
"2015-12-08",2047.619995,2176.588888
"2016-01-11",1938.680054,2176.475573
"2015-08-04",2099.840088,2176.386043
"2015-06-16",2100.439941,2176.247550
"2015-04-30",2108.290039,2176.127810
"2015-12-01",2079.510010,2176.088378
"2015-12-30",2043.939941,2175.959537
"2015-08-06",2077.570068,2175.906366
"2015-10-08",2014.890015,2175.729229
"2015-06-05",2079.280029,2175.580605
"2015-05-07",2116.100098,2175.181588
"2015-05-06",2088.000000,2175.151338
"2016-01-07",1922.030029,2174.616460
"2015-06-09",2105.199951,2174.189319
"2015-07-20",2119.209961,2173.750912
"2016-01-21",1906.900024,2173.702609
"2015-07-29",2108.629883,2172.827393
"2015-11-10",2075.000000,2171.608319
"2015-06-08",2080.149902,2171.606336
"2015-07-22",2102.149902,2169.896009
"2015-10-06",1995.829956,2169.050094
"2016-01-13",1921.839966,2168.752644
"2014-12-18",2070.649902,2168.555396
"2015-03-11",2065.949951,2168.331754
"2016-01-20",1868.989990,2168.192375
"2015-07-28",2108.570068,2167.907637
"2015-10-05",1979.920044,2167.607031
"2015-07-30",2103.840088,2167.323080
"2015-11-19",2089.169922,2166.783188
"2015-07-01",2076.780029,2166.742516
"2015-07-24",2067.639893,2165.237404
"2015-07-21",2114.149902,2164.694811
"2015-11-11",2045.969971,2164.550775
"2015-12-31",2012.660034,2164.178768
"2015-11-25",2090.110107,2163.134886
"2015-11-23",2089.139893,2163.093329
"2015-11-24",2088.870117,2162.749230
"2015-07-23",2079.649902,2161.290526
"2016-01-19",1859.329956,2161.161835
"2015-11-09",2081.719971,2160.424145
"2015-01-02",2020.579956,2159.805426
"2015-10-02",1987.050049,2159.102727
"2015-07-02",2068.760010,2158.935451
"2015-12-10",2012.369995,2158.497364
"2014-12-24",2088.770020,2156.700863
"2016-01-14",1880.329956,2156.426276
"2015-09-21",1942.739990,2155.983450
"2016-01-04",2016.709961,2155.601462
"2014-12-09",2026.140015,2155.372464
"2015-09-24",1931.339966,2154.478407
"2015-11-27",2080.409912,2154.304781
"2015-11-30",2102.629883,2154.085967
"2015-12-09",2052.229980,2152.501957
"2015-11-18",2081.239990,2150.281546
"2015-12-18",2021.150024,2150.239330
"2015-09-18",1966.969971,2149.556257
"2015-12-02",2049.620117,2148.660117
"2015-07-08",2051.310059,2148.463750
"2015-12-17",2005.550049,2147.276828
"2015-11-12",2023.040039,2146.185594
"2016-01-08",1923.670044,2146.058695
"2014-12-22",2082.169922,2145.846387
"2015-11-16",2050.439941,2145.806895
"2016-01-15",1881.329956,2144.607078
"2015-07-27",2093.250000,2144.233593
"2015-07-09",2076.620117,2141.541925
"2015-09-23",1932.239990,2140.921429
"2015-06-29",2063.110107,2140.790830
"2014-12-19",2078.540039,2140.678890
"2014-12-08",2059.820068,2140.427255
"2015-09-25",1881.770020,2140.281585
"2014-12-23",2081.879883,2140.149931
"2015-08-21",1893.209961,2138.626938
"2015-09-17",1958.030029,2138.437017
"2014-12-10",2035.329956,2133.916051
"2014-12-04",2075.370117,2132.839260
"2014-12-03",2071.919922,2132.731098
"2015-12-03",2091.689941,2131.553328
"2015-06-30",2077.419922,2130.044202
"2015-11-13",2053.189941,2127.759333
"2015-11-17",2083.580078,2125.998076
"2014-12-05",2060.310059,2125.882042
"2014-12-31",2058.199951,2125.556089
"2014-12-12",1989.630005,2124.576273
"2014-12-11",2002.329956,2124.379949
"2015-12-15",2073.070068,2123.667363
"2014-03-12",1846.339966,2121.313527
"2015-09-22",1938.760010,2120.510765
"2015-09-16",1990.199951,2117.054391
"2015-12-11",2021.939941,2112.553785
"2014-12-17",2061.229980,2111.345830
"2015-12-14",2043.410034,2111.338707
"2014-12-02",2074.330078,2111.124459
"2015-10-01",1951.359985,2111.088938
"2014-03-17",1872.250000,2109.769463
"2014-12-15",1972.739990,2107.355694
"2014-03-13",1841.130005,2106.935908
"2014-12-01",2066.550049,2100.134808
"2015-09-15",1995.310059,2099.218702
"2014-03-18",1860.770020,2098.928855
"2015-08-27",1988.869995,2096.477295
"2014-03-14",1858.829956,2096.392018
"2015-09-11",1953.030029,2093.241851
"2015-08-28",1972.180054,2090.902869
"2015-09-30",1923.819946,2087.040789
"2015-09-14",1978.089966,2087.033379
"2015-09-02",1951.130005,2084.582176
"2015-09-08",1942.040039,2084.399802
"2014-03-11",1868.199951,2079.161862
"2015-09-28",1884.089966,2078.455613
"2015-09-29",1920.030029,2076.634804
"2015-09-10",1961.050049,2075.961733
"2015-09-03",1921.219971,2073.331077
"2014-12-16",2012.890015,2071.807284
"2014-08-14",1955.060059,2071.141907
"2015-08-26",1987.660034,2069.979486
"2014-11-26",2067.560059,2069.695501
"2014-11-25",2072.830078,2067.862164
"2014-07-11",1977.099976,2066.521014
"2014-03-10",1867.630005,2064.761903
"2014-11-28",2053.439941,2060.314348
"2015-09-09",1952.290039,2058.414916
"2014-08-19",1986.510010,2058.293711
"2014-03-20",1866.520020,2057.882733
"2014-03-21",1857.439941,2055.262072
"2014-08-20",1992.369995,2053.363344
"2014-08-18",1981.599976,2053.292075
"2014-03-19",1872.010010,2050.981309
"2015-09-04",1969.410034,2046.802068
"2014-07-09",1964.680054,2045.882836
"2014-11-24",2067.030029,2043.323426
"2014-08-13",1955.180054,2043.177025
"2014-08-15",1971.739990,2042.262647
"2015-08-31",1913.849976,2040.778515
"2014-07-10",1967.569946,2040.002225
"2014-07-03",1977.650024,2039.595329
"2014-08-22",1997.920044,2039.467115
"2014-11-18",2048.719971,2039.125580
"2014-07-02",1985.439941,2038.130332
"2014-08-26",2000.119995,2038.083943
"2014-03-25",1852.560059,2038.016016
"2014-08-28",2003.369995,2036.346759
"2014-08-27",1996.739990,2035.984560
"2014-11-21",2069.409912,2035.947758
"2014-05-05",1867.719971,2035.913092
"2015-09-01",1948.859985,2033.808025
"2014-08-25",2000.020020,2031.825973
"2014-08-21",1988.400024,2028.222321
"2014-11-20",2063.500000,2027.785393
"2014-07-07",1963.709961,2026.663380
"2014-08-12",1946.719971,2025.315474
"2014-05-06",1878.209961,2024.770749
"2014-08-29",2002.280029,2023.781636
"2014-07-01",1974.619995,2023.609149
"2014-06-30",1973.319946,2023.049525
"2014-11-14",2041.319946,2022.990247
"2015-08-25",1940.510010,2022.416275
"2014-05-14",1870.849976,2020.198194
"2014-07-14",1973.280029,2020.048947
"2014-03-24",1865.619995,2020.012424
"2014-05-02",1884.660034,2019.701065
"2014-05-12",1897.449951,2019.609416
"2014-10-28",1982.300049,2019.448669
"2014-07-16",1958.119995,2019.174286
"2014-07-08",1972.829956,2019.044626
"2014-08-11",1933.750000,2018.392361
"2014-04-02",1888.770020,2017.311799
"2014-10-21",1927.109985,2016.515826
"2014-11-19",2052.750000,2015.983010
"2014-09-05",2001.540039,2015.940500
"2014-07-18",1973.630005,2014.187302
"2014-06-19",1962.869995,2012.585162
"2014-11-17",2051.800049,2011.465566
"2014-04-04",1845.040039,2011.080860
"2014-09-02",2000.719971,2010.185062
"2014-07-15",1981.569946,2010.176318
"2014-04-09",1833.079956,2006.296844
"2014-06-23",1949.979980,2005.995357
"2014-05-13",1888.530029,2005.458087
"2014-08-08",1936.920044,2004.786559
"2014-03-26",1849.040039,2004.157733
"2014-04-25",1869.430054,2003.813103
"2014-06-27",1960.229980,2003.665233
"2014-07-23",1987.979980,2003.197271
"2014-05-09",1896.650024,2002.445455
"2014-04-01",1890.900024,2002.326841
"2014-10-27",1985.050049,2002.160029
"2014-07-28",1969.949951,2001.318298
"2014-07-22",1987.010010,2000.731054
"2014-10-22",1950.819946,2000.667674
"2014-06-26",1960.959961,2000.291310
"2014-10-24",1961.630005,2000.231973
"2014-04-03",1865.089966,1999.944054
"2014-07-25",1978.910034,1999.919541
"2014-04-30",1883.680054,1999.916973
"2014-07-21",1983.530029,1999.280136
"2014-05-01",1881.140015,1999.168548
"2014-09-03",1997.650024,1999.107620
"2014-06-20",1962.609985,1998.638594
"2014-06-25",1957.219971,1997.466156
"2014-04-14",1842.979980,1997.112673
"2014-04-29",1883.949951,1996.780052
"2014-04-08",1872.180054,1996.570666
"2014-07-30",1930.670044,1996.556414
"2014-05-16",1885.079956,1995.676623
"2014-06-24",1959.530029,1995.053737
"2014-07-17",1978.219971,1995.051361
"2014-05-08",1878.479980,1995.014769
"2014-05-15",1877.859985,1994.918593
"2014-04-28",1878.329956,1994.025240
"2014-05-19",1872.829956,1993.725050
"2014-10-23",1964.579956,1993.409056
"2014-08-06",1909.569946,1993.131334
"2014-09-10",1997.449951,1993.078578
"2014-09-08",1988.439941,1993.000225
"2014-05-07",1875.630005,1992.878643
"2014-08-07",1931.589966,1992.470586
"2014-07-29",1970.069946,1992.108396
"2014-04-10",1815.689941,1991.145564
"2014-09-04",2007.709961,1991.019334
"2014-04-24",1863.400024,1989.570989
"2015-08-24",1867.609985,1989.044979
"2014-05-23",1911.910034,1987.766683
"2014-07-24",1978.339966,1987.472770
"2014-11-13",2039.819946,1986.494179
"2014-09-09",1995.689941,1986.333080
"2014-03-27",1857.619995,1986.148032
"2014-05-22",1900.530029,1985.620367
"2014-03-28",1872.339966,1985.600679
"2014-05-20",1888.030029,1985.361295
"2014-10-20",1941.280029,1985.355389
"2014-04-07",1851.959961,1984.051559
"2014-04-16",1864.849976,1983.851207
"2014-05-21",1892.489990,1983.529701
"2014-11-07",2038.260010,1981.253676
"2014-04-23",1878.609985,1981.127217
"2014-04-22",1875.390015,1980.384752
"2014-03-31",1885.520020,1978.414932
"2014-04-17",1871.890015,1977.987374
"2014-11-11",2038.250000,1977.296041
"2014-04-11",1830.609985,1975.898186
"2014-10-30",2018.050049,1974.639384
"2014-10-29",1994.650024,1974.605666
"2014-11-12",2039.329956,1974.143916
"2014-09-11",1985.540039,1972.080043
"2014-04-21",1879.550049,1971.989318
"2014-08-04",1920.209961,1971.013327
"2014-04-15",1862.310059,1966.947543
"2014-08-01",1938.989990,1959.344106
"2014-11-10",2039.680054,1957.931735
"2014-11-04",2023.569946,1957.707116
"2014-09-18",2010.400024,1957.408867
"2014-09-12",1984.130005,1955.871029
"2014-08-05",1920.239990,1954.185893
"2014-10-08",1928.209961,1950.646103
"2014-09-16",2001.569946,1950.139957
"2014-06-18",1959.479980,1949.802727
"2014-06-06",1951.270020,1948.730525
"2014-11-03",2012.099976,1948.022822
"2014-09-19",1994.290039,1946.839882
"2014-05-27",1909.780029,1945.691291
"2014-09-15",1998.979980,1945.351846
"2014-10-31",2017.810059,1944.753510
"2014-05-28",1920.030029,1944.079434
"2014-07-31",1925.150024,1941.998173
"2014-06-10",1943.890015,1941.970494
"2014-06-05",1949.439941,1938.698974
"2014-09-17",2011.359985,1936.683389
"2014-05-29",1923.569946,1936.105441
"2014-05-30",1924.969971,1935.697726
"2014-06-11",1930.109985,1935.133794
"2014-09-22",1982.770020,1931.617133
"2014-06-13",1937.780029,1931.579248
"2014-06-09",1950.790039,1930.711323
"2014-11-06",2031.920044,1930.041317
"2014-10-09",1906.130005,1927.034056
"2014-10-17",1904.010010,1926.490492
"2014-06-17",1956.979980,1925.543122
"2014-06-02",1924.239990,1925.484347
"2014-06-03",1927.880005,1924.018759
"2014-06-12",1936.160034,1922.614051
"2014-09-23",1998.300049,1921.503189
"2014-09-24",1965.989990,1921.276699
"2014-06-04",1940.459961,1920.432574
"2014-10-14",1862.489990,1919.241674
"2014-06-16",1941.989990,1915.907893
"2014-11-05",2031.209961,1914.009105
"2014-09-25",1982.849976,1899.890179
"2014-10-06",1935.099976,1899.389164
"2014-10-15",1862.760010,1897.594092
"2014-09-26",1977.800049,1897.218887
"2014-10-07",1968.890015,1896.057825
"2014-10-03",1964.819946,1895.221687
"2014-10-02",1967.900024,1893.711676
"2014-10-10",1874.739990,1892.487647
"2014-10-01",1946.170044,1892.200876
"2014-10-16",1886.760010,1892.023002
"2014-09-30",1946.160034,1882.467425
"2014-09-29",1972.290039,1873.554314
"2014-10-13",1877.699951,1867.304712
