,Date,Nbre Positions,Nbre Tickers,Nbre Long,Nbre Short,Exposition Long,Exposition Short,Exposition Totale,Latent PnL
299,2020-01-09,34,29,9,25,99845.92000000001,-1282469.1600000001,-1182623.2399999998,-10128.920000000015
300,2020-01-10,28,28,2,26,50268.72,-1543095.0399999998,-1492826.32,-12754.340000000015
301,2020-01-13,44,30,3,41,90435.23999999999,-3945164.94,-3854729.6999999993,-8943.349999999988
302,2020-01-14,45,31,3,42,160759.68,-3943441.9400000004,-3782682.260000001,-19816.240000000154
303,2020-01-15,31,31,2,29,80337.59999999999,-2395063.69,-2314726.0900000003,-26852.780000000006
304,2020-01-16,98,34,12,86,439106.68000000005,-6967753.24,-6528646.559999999,-67501.45999999999
305,2020-01-21,41,31,7,34,309390.52,-3115154.9799999995,-2805764.4599999995,-42864.360000000015
306,2020-01-22,37,28,2,35,179767.2,-4263776.14,-4084008.94,-52081.32999999997
307,2020-01-23,44,28,4,40,218953.28000000003,-5588603.42,-5369650.14,-118616.23000000014
308,2020-01-24,66,26,2,64,219185.76,-7091870.1,-6872684.34,-109978.35000000003
309,2020-01-27,21,21,5,16,297722.27,-1982407.0899999999,-1684684.8199999998,-44857.58999999998
310,2020-01-28,26,26,6,20,366578.52,-2491377.1300000004,-2124798.61,-50280.609999999986
311,2020-01-29,31,26,6,25,405568.24999999994,-3190854.2899999996,-2785286.0399999986,-54517.31999999999
312,2020-01-30,32,27,5,27,444815.95999999996,-3420606.6,-2975790.64,-68914.36
313,2020-01-31,27,25,8,18,659847.1699999999,-2333709.29,-1673862.12,-65096.35999999996
314,2020-02-03,27,27,5,22,393547.72000000003,-2875752.06,-2482204.34,-68475.61999999994
