"Date","Ticker","Open Long","Close Long","Open Short","Close Short","Buy/Sell Price","Quantity","PNL","Cumulative PNL","Latent PNL"
11/30/18,"AIG",0,0,0,0,43.45,202,0,60922.5799999999,-78.78
11/30/18,"AMT",0,0,0,0,159.76,141,0,60922.5799999999,741.66
11/30/18,"AWK",0,0,0,0,92.58,777,0,60922.5799999999,1756.02
11/30/18,"AMP",0,1,0,0,132.28,43,206.4,61128.9799999999,206.4
11/30/18,"ABC",1,0,0,0,88.98,111,0,61128.9799999999,0
11/30/18,"AME",1,0,0,0,74.66,115,0,61128.9799999999,0
11/30/18,"AMGN",0,0,0,0,194.94,46,0,61128.9799999999,605.36
11/30/18,"APH",0,0,0,0,87.24,114,0,61128.9799999999,246.24
11/30/18,"APC",0,0,0,1,54.89,108,-193.32,60935.66,-193.32
11/30/18,"ADI",0,0,0,0,89.55,80,0,60935.66,303.2
11/30/18,"ANSS",0,0,0,0,152.52,47,0,60935.66,641.55
11/30/18,"ANTM",0,0,0,0,277.86,48,0,60935.66,724.32
11/30/18,"AON",0,1,0,0,166.21,74,441.78,61377.4399999999,441.78
11/30/18,"APA",1,0,0,0,36.4,142,0,61377.4399999999,0
11/30/18,"AIV",0,0,0,0,45.98,385,0,61377.4399999999,454.3
11/30/18,"AAPL",0,0,0,0,176.73,45,0,61377.4399999999,347.85
11/30/18,"AMAT",0,0,0,0,36.47,168,0,61377.4399999999,307.44
11/30/18,"APTV",0,0,0,1,74.49,68,-140.76,61236.6799999999,-140.76
11/30/18,"ADM",0,0,0,0,0,0,0,61236.6799999999,0
11/30/18,"ARNC",0,0,0,0,20.26,327,0,61236.6799999999,431.64
11/30/18,"AJG",0,0,0,0,78.38,161,0,61236.6799999999,98.21
11/30/18,"AIZ",0,0,0,0,0,0,0,61236.6799999999,0
11/30/18,"T",0,0,0,0,29.76,519,0,61236.6799999999,1027.62
11/30/18,"ADSK",0,0,0,0,141.95,40,0,61236.6799999999,243.2
11/30/18,"ADP",0,0,0,1,149.19,76,-113.24,61123.4399999999,-113.24
11/30/18,"AZO",0,0,0,1,814.05,20,260.8,61384.2399999999,260.8
11/30/18,"AVB",0,0,0,0,182.65,105,0,61384.2399999999,910.35
11/30/18,"AVY",0,0,0,0,0,0,0,61384.2399999999,0
11/30/18,"BHGE",0,0,0,0,22.78,452,0,61384.2399999999,253.12
11/30/18,"BLL",0,0,0,0,49.15,267,0,61384.2399999999,192.24
11/30/18,"BAC",0,0,0,0,27.88,233,0,61384.2399999999,258.63
11/30/18,"BAX",0,0,0,0,0,0,0,61384.2399999999,0
11/30/18,"BBT",0,0,0,0,50.55,176,0,61384.2399999999,188.32
11/30/18,"BDX",0,0,0,0,241.13,38,0,61384.2399999999,486.78
11/30/18,"BBY",0,0,0,1,66.09,153,-163.71,61220.53,-163.71
11/30/18,"BIIB",0,1,0,0,335,28,223.16,61443.69,223.16
11/30/18,"BLK",0,0,0,0,421.65,16,0,61443.69,242.24
11/30/18,"HRB",0,0,0,1,27.27,1857,1225.62,62669.31,1225.62
11/30/18,"BA",1,0,0,0,364.31,20,0,62669.31,0
11/30/18,"BKNG",0,0,0,0,1778.09,5,0,62669.31,736.9
11/30/18,"BWA",0,0,0,0,39.92,139,0,62669.31,143.17
11/30/18,"BXP",0,0,0,0,126.35,86,0,62669.31,445.48
11/30/18,"BSX",0,0,0,0,0,0,0,62669.31,0
11/30/18,"BMY",0,0,0,0,0,0,0,62669.31,0
12/03/18,"MMM",0,1,0,0,208.06,45,273.15,62942.46,273.15
12/03/18,"AOS",0,0,0,0,47.56,133,0,62942.46,-15.96
12/03/18,"ABT",0,0,1,0,74.24,116,0,62942.46,0
12/03/18,"ABBV",0,0,1,0,93.92,120,0,62942.46,0
12/03/18,"ACN",0,0,0,0,161.77,59,0,62942.46,276.71
12/03/18,"ATVI",0,0,0,1,46.66,216,1267.92,64210.38,1267.92
12/03/18,"AYI",0,0,0,0,127.83,49,0,64210.38,-67.13
12/03/18,"ADBE",0,0,0,0,246.36,38,0,64210.38,-260.68
12/03/18,"AAP",0,0,0,0,173.7,70,0,64210.38,449.4
12/03/18,"AMD",0,0,1,0,23.35,137,0,64210.38,0
12/03/18,"AES",0,0,0,0,15.31,662,0,64210.38,198.6
12/03/18,"AMG",0,0,0,0,111.5,54,0,64210.38,30.78
12/03/18,"AFL",0,1,0,0,46.1,344,574.48,64784.86,574.48
12/03/18,"A",0,0,1,0,74.7,96,0,64784.86,0
12/03/18,"APD",0,1,0,0,165.59,71,129.93,64914.79,129.93
12/03/18,"AKAM",0,1,0,0,69.91,251,50.2,64964.99,50.2
12/03/18,"ALK",0,0,0,0,73.88,159,0,64964.99,338.67
12/03/18,"ALB",0,1,0,0,98.18,67,-27.47,64937.52,-27.47
12/03/18,"ARE",0,1,0,0,125.99,103,300.76,65238.28,300.76
12/03/18,"ALXN",0,0,0,0,123.67,50,0,65238.28,-99.5
12/03/18,"ALGN",0,0,0,0,231.97,23,0,65238.28,-51.75
12/03/18,"ALLE",0,0,0,0,0,0,0,65238.28,0
12/03/18,"AGN",0,0,1,0,158.09,37,0,65238.28,0
12/03/18,"ADS",0,1,0,0,198.63,30,56.7,65294.98,56.7
12/03/18,"LNT",0,0,0,0,44.4,825,0,65294.98,1402.5
12/03/18,"ALL",0,0,0,0,0,0,0,65294.98,0
12/03/18,"GOOGL",0,0,1,0,1112.99,8,0,65294.98,0
12/03/18,"GOOG",0,1,0,0,1103.12,9,489.24,65784.22,489.24
12/03/18,"MO",0,1,0,0,55.79,440,1078,66862.22,1078
12/03/18,"AMZN",0,1,0,0,1756,4,868,67730.22,868
12/03/18,"AEE",0,0,0,0,68.32,728,0,67730.22,1223.04
12/03/18,"AAL",0,0,1,0,38.82,161,0,67730.22,0
12/03/18,"AEP",0,1,0,0,78.66,1156,1687.76,69417.98,1687.76
12/03/18,"AXP",0,1,0,0,111.86,91,139.23,69557.21,139.23
12/03/18,"AIG",0,0,0,0,43.45,202,0,69557.21,78.78
12/03/18,"AMT",0,0,0,0,159.76,141,0,69557.21,494.91
12/03/18,"AWK",0,1,0,0,95.59,777,2338.77,71895.98,2338.77
12/03/18,"AMP",0,0,1,0,130.24,42,0,71895.98,0
12/03/18,"ABC",0,1,0,0,88.6,111,-42.18,71853.8,-42.18
12/03/18,"AME",0,1,0,0,75.88,115,140.3,71994.1,140.3
12/03/18,"AMGN",0,0,0,0,194.94,46,0,71994.1,444.36
12/03/18,"APH",0,1,0,0,89.32,114,237.12,72231.22,237.12
12/03/18,"APC",0,0,1,0,55.39,104,0,72231.22,0
12/03/18,"ADI",0,1,0,0,93.14,80,287.2,72518.42,287.2
12/03/18,"ANSS",0,1,0,0,161.81,47,436.63,72955.05,436.63
12/03/18,"ANTM",0,0,0,0,277.86,48,0,72955.05,880.32
12/03/18,"AON",0,0,1,0,164.79,71,0,72955.05,0
12/03/18,"APA",0,1,0,0,36.4,142,0,72955.05,0
12/03/18,"AIV",0,1,0,0,47,385,392.7,73347.75,392.7
12/03/18,"AAPL",0,0,0,0,176.73,45,0,73347.75,189.9
12/03/18,"AMAT",0,1,0,0,38,168,257.04,73604.79,257.04
12/03/18,"APTV",0,0,1,0,74.21,67,0,73604.79,0
12/03/18,"ADM",0,0,1,0,46.89,211,0,73604.79,0
12/03/18,"ARNC",0,1,0,0,21.52,327,412.02,74016.81,412.02
12/03/18,"AJG",0,0,0,0,78.38,161,0,74016.81,117.53
12/03/18,"AIZ",0,0,0,0,0,0,0,74016.81,0
12/03/18,"T",0,1,0,0,31.73,519,1022.43,75039.2399999999,1022.43
12/03/18,"ADSK",0,0,0,0,141.95,40,0,75039.2399999999,187.6
12/03/18,"ADP",0,0,0,0,0,0,0,75039.2399999999,0
12/03/18,"AZO",1,0,0,0,867.1,19,0,75039.2399999999,0
12/03/18,"AVB",0,1,0,0,190.6,105,834.75,75873.99,834.75
12/03/18,"AVY",0,0,0,0,0,0,0,75873.99,0
12/03/18,"BHGE",0,0,0,0,22.78,452,0,75873.99,221.48
12/03/18,"BLL",0,0,0,0,49.15,267,0,75873.99,125.49
12/03/18,"BAC",0,1,0,0,28.32,233,102.52,75976.51,102.52
12/03/18,"BAX",0,0,0,0,0,0,0,75976.51,0
12/03/18,"BBT",0,1,0,0,50.49,176,-10.56,75965.95,-10.56
12/03/18,"BDX",0,1,0,0,252.76,38,441.94,76407.89,441.94
12/03/18,"BBY",0,0,1,0,66.71,149,0,76407.89,0
12/03/18,"BIIB",0,0,1,0,332.92,27,0,76407.89,0
12/03/18,"BLK",0,1,0,0,432.33,16,170.88,76578.77,170.88
12/03/18,"HRB",0,0,1,0,27.97,1854,0,76578.77,0
12/03/18,"BA",0,1,0,0,357,20,-146.2,76432.57,-146.2
12/03/18,"BKNG",0,0,0,0,1778.09,5,0,76432.57,698.55
12/03/18,"BWA",0,1,0,0,40.63,139,98.69,76531.26,98.69
12/03/18,"BXP",0,1,0,0,131.95,86,481.6,77012.86,481.6
12/03/18,"BSX",0,0,1,0,38.53,299,0,77012.86,0
12/03/18,"BMY",0,0,1,0,53.42,253,0,77012.86,0
12/04/18,"MMM",0,0,0,0,0,0,0,77012.86,0
12/04/18,"AOS",0,0,0,1,44.47,133,410.97,77423.83,410.97
12/04/18,"ABT",0,0,0,0,74.24,116,0,77423.83,423.4
12/04/18,"ABBV",0,0,0,0,93.92,120,0,77423.83,506.4
12/04/18,"ACN",0,1,0,0,160.71,59,-62.54,77361.29,-62.54
12/04/18,"ATVI",1,0,0,0,46.25,245,0,77361.29,0
12/04/18,"AYI",0,0,0,1,118.21,49,471.38,77832.67,471.38
12/04/18,"ADBE",0,0,0,0,246.36,38,0,77832.67,241.68
12/04/18,"AAP",0,1,0,0,176.31,70,182.7,78015.37,182.7
12/04/18,"AMD",0,0,0,0,23.35,137,0,78015.37,428.81
12/04/18,"AES",0,0,0,0,15.31,662,0,78015.37,19.86
12/04/18,"AMG",0,0,0,0,111.5,54,0,78015.37,489.24
12/04/18,"AFL",1,0,0,0,43.76,349,0,78015.37,0
12/04/18,"A",0,0,0,0,74.7,96,0,78015.37,336
12/04/18,"APD",0,0,1,0,161.37,72,0,78015.37,0
12/04/18,"AKAM",1,0,0,0,67.81,258,0,78015.37,0
12/04/18,"ALK",0,0,0,0,73.88,159,0,78015.37,698.01
12/04/18,"ALB",0,0,1,0,92.04,71,0,78015.37,0
12/04/18,"ARE",0,0,0,0,0,0,0,78015.37,0
12/04/18,"ALXN",0,0,0,0,123.67,50,0,78015.37,152
12/04/18,"ALGN",0,0,0,0,231.97,23,0,78015.37,479.78
12/04/18,"ALLE",0,0,1,0,89.18,100,0,78015.37,0
12/04/18,"AGN",0,0,0,0,158.09,37,0,78015.37,225.33
12/04/18,"ADS",0,0,1,0,185.43,32,0,78015.37,0
12/04/18,"LNT",0,0,0,0,44.4,825,0,78015.37,1575.75
12/04/18,"ALL",0,0,1,0,85.63,146,0,78015.37,0
12/04/18,"GOOGL",0,0,0,0,1112.99,8,0,78015.37,543.92
12/04/18,"GOOG",1,0,0,0,1034.26,9,0,78015.37,0
12/04/18,"MO",1,0,0,0,54.4,431,0,78015.37,0
12/04/18,"AMZN",0,0,0,0,0,0,0,78015.37,0
12/04/18,"AEE",0,0,0,0,68.32,728,0,78015.37,1470.56
12/04/18,"AAL",0,0,0,0,38.82,161,0,78015.37,454.02
12/04/18,"AEP",1,0,0,0,79.04,1129,0,78015.37,0
12/04/18,"AXP",0,0,0,0,0,0,0,78015.37,0
12/04/18,"AIG",0,0,0,0,43.45,202,0,78015.37,704.98
12/04/18,"AMT",0,0,0,0,159.76,141,0,78015.37,430.05
12/04/18,"AWK",1,0,0,0,96.32,746,0,78015.37,0
12/04/18,"AMP",0,0,0,0,130.24,42,0,78015.37,501.48
12/04/18,"ABC",0,0,1,0,86.99,114,0,78015.37,0
12/04/18,"AME",0,0,1,0,70.69,121,0,78015.37,0
12/04/18,"AMGN",0,0,0,0,194.94,46,0,78015.37,35.88
12/04/18,"APH",0,0,1,0,83.59,119,0,78015.37,0
12/04/18,"APC",0,0,0,0,55.39,104,0,78015.37,447.2
12/04/18,"ADI",0,0,0,0,0,0,0,78015.37,0
12/04/18,"ANSS",1,0,0,0,154.08,47,0,78015.37,0
12/04/18,"ANTM",0,1,0,0,289.67,48,566.88,78582.25,566.88
12/04/18,"AON",0,0,0,1,159.65,71,364.94,78947.19,364.94
12/04/18,"APA",0,0,1,0,34.17,151,0,78947.19,0
12/04/18,"AIV",1,0,0,0,45.91,385,0,78947.19,0
12/04/18,"AAPL",0,0,0,0,176.73,45,0,78947.19,-223.65
12/04/18,"AMAT",0,0,0,0,0,0,0,78947.19,0
12/04/18,"APTV",0,0,0,0,74.21,67,0,78947.19,274.03
12/04/18,"ADM",0,0,0,0,46.89,211,0,78947.19,318.61
12/04/18,"ARNC",0,0,1,0,20.38,325,0,78947.19,0
12/04/18,"AJG",0,0,0,0,78.38,161,0,78947.19,531.3
12/04/18,"AIZ",0,0,1,0,93.75,220,0,78947.19,0
12/04/18,"T",0,0,1,0,30.48,507,0,78947.19,0
12/04/18,"ADSK",0,0,0,0,141.95,40,0,78947.19,-223.6
12/04/18,"ADP",1,0,0,0,141.89,79,0,78947.19,0
12/04/18,"AZO",0,0,0,0,867.1,19,0,78947.19,-30.97
12/04/18,"AVB",1,0,0,0,186.26,103,0,78947.19,0
12/04/18,"AVY",0,0,0,0,0,0,0,78947.19,0
12/04/18,"BHGE",0,0,0,0,22.78,452,0,78947.19,-519.8
12/04/18,"BLL",0,0,0,0,49.15,267,0,78947.19,-192.24
12/04/18,"BAC",0,0,1,0,26.23,248,0,78947.19,0
12/04/18,"BAX",0,0,0,0,0,0,0,78947.19,0
12/04/18,"BBT",0,0,0,0,0,0,0,78947.19,0
12/04/18,"BDX",0,0,0,0,0,0,0,78947.19,0
12/04/18,"BBY",0,0,0,0,66.71,149,0,78947.19,812.05
12/04/18,"BIIB",0,0,0,0,332.92,27,0,78947.19,389.34
12/04/18,"BLK",0,0,1,0,399.78,17,0,78947.19,0
12/04/18,"HRB",0,0,0,0,27.97,1854,0,78947.19,1168.02
12/04/18,"BA",0,0,1,0,329.99,22,0,78947.19,0
12/04/18,"BKNG",0,0,0,0,1778.09,5,0,78947.19,307.75
12/04/18,"BWA",0,0,1,0,36.89,150,0,78947.19,0
12/04/18,"BXP",1,0,0,0,129.48,84,0,78947.19,0
12/04/18,"BSX",0,0,0,0,38.53,299,0,78947.19,756.47
12/04/18,"BMY",0,0,0,1,52.16,253,318.78,79265.97,318.78
12/06/18,"MMM",0,0,1,0,202.62,45,0,79265.97,0
12/06/18,"AOS",0,0,0,0,0,0,0,79265.97,0
12/06/18,"ABT",0,0,0,0,74.24,116,0,79265.97,288.84
12/06/18,"ABBV",0,0,0,0,93.92,120,0,79265.97,478.8
12/06/18,"ACN",0,0,0,0,0,0,0,79265.97,0
12/06/18,"ATVI",0,1,0,0,47.87,245,396.9,79662.87,396.9
12/06/18,"AYI",0,0,1,0,120.2,52,0,79662.87,0
12/06/18,"ADBE",0,0,0,0,246.36,38,0,79662.87,-77.14
12/06/18,"AAP",0,0,1,0,174.62,70,0,79662.87,0
12/06/18,"AMD",0,0,0,0,23.35,137,0,79662.87,280.85
12/06/18,"AES",0,0,0,0,15.31,662,0,79662.87,119.16
12/06/18,"AMG",0,0,0,1,106.57,54,266.22,79929.09,266.22
12/06/18,"AFL",0,0,0,0,43.76,349,0,79929.09,-59.33
12/06/18,"A",0,0,0,0,74.7,96,0,79929.09,287.04
12/06/18,"APD",0,0,0,0,161.37,72,0,79929.09,-7.92
12/06/18,"AKAM",0,1,0,0,68.94,258,291.54,80220.63,291.54
12/06/18,"ALK",0,0,0,0,73.88,159,0,80220.63,806.13
12/06/18,"ALB",0,0,0,0,92.04,71,0,80220.63,51.12
12/06/18,"ARE",0,0,1,0,126.81,100,0,80220.63,0
12/06/18,"ALXN",0,0,0,0,123.67,50,0,80220.63,192
12/06/18,"ALGN",0,0,0,0,231.97,23,0,80220.63,335.34
12/06/18,"ALLE",0,0,0,0,89.18,100,0,80220.63,-66
12/06/18,"AGN",0,0,0,0,158.09,37,0,80220.63,96.57
12/06/18,"ADS",0,0,0,0,185.43,32,0,80220.63,-47.04
12/06/18,"LNT",0,1,0,0,45.74,825,1105.5,81326.13,1105.5
12/06/18,"ALL",0,0,0,0,85.63,146,0,81326.13,94.9
12/06/18,"GOOGL",0,0,0,0,1112.99,8,0,81326.13,326.08
12/06/18,"GOOG",0,1,0,0,1060.01,9,231.75,81557.88,231.75
12/06/18,"MO",0,0,0,0,54.4,431,0,81557.88,439.62
12/06/18,"AMZN",0,0,1,0,1705.07,4,0,81557.88,0
12/06/18,"AEE",0,1,0,0,70.14,728,1324.96,82882.84,1324.96
12/06/18,"AAL",0,0,0,0,38.82,161,0,82882.84,360.64
12/06/18,"AEP",0,0,0,0,79.04,1129,0,82882.84,-293.54
12/06/18,"AXP",0,0,0,0,0,0,0,82882.84,0
12/06/18,"AIG",0,0,0,0,43.45,202,0,82882.84,846.38
12/06/18,"AMT",0,1,0,0,167.37,141,1073.01,83955.85,1073.01
12/06/18,"AWK",0,0,0,0,96.32,746,0,83955.85,537.12
12/06/18,"AMP",0,0,0,0,130.24,42,0,83955.85,457.38
12/06/18,"ABC",0,0,0,0,86.99,114,0,83955.85,165.3
12/06/18,"AME",0,0,0,0,70.69,121,0,83955.85,-84.7
12/06/18,"AMGN",0,1,0,0,197.89,46,135.7,84091.55,135.7
12/06/18,"APH",0,0,0,0,83.59,119,0,84091.55,-27.37
12/06/18,"APC",0,0,0,0,55.39,104,0,84091.55,204.88
12/06/18,"ADI",0,0,1,0,89.07,81,0,84091.55,0
12/06/18,"ANSS",0,1,0,0,157.54,47,162.62,84254.17,162.62
12/06/18,"ANTM",0,0,1,0,285.87,46,0,84254.17,0
12/06/18,"AON",0,0,1,0,160.58,73,0,84254.17,0
12/06/18,"APA",0,0,0,0,34.17,151,0,84254.17,-108.72
12/06/18,"AIV",0,1,0,0,47.28,385,527.45,84781.62,527.45
12/06/18,"AAPL",0,1,0,0,173.49,45,-145.8,84635.82,-145.8
12/06/18,"AMAT",0,0,1,0,34.45,178,0,84635.82,0
12/06/18,"APTV",0,0,0,0,74.21,67,0,84635.82,302.84
12/06/18,"ADM",0,0,0,0,46.89,211,0,84635.82,322.83
12/06/18,"ARNC",0,0,0,0,20.38,325,0,84635.82,-55.25
12/06/18,"AJG",0,0,0,0,78.38,161,0,84635.82,521.64
12/06/18,"AIZ",0,0,0,0,93.75,220,0,84635.82,301.4
12/06/18,"T",0,0,0,0,30.48,507,0,84635.82,131.82
12/06/18,"ADSK",0,1,0,0,138.71,40,-129.6,84506.22,-129.6
12/06/18,"ADP",0,1,0,0,142.2,79,24.49,84530.71,24.49
12/06/18,"AZO",0,0,0,0,867.1,19,0,84530.71,-4.37
12/06/18,"AVB",0,1,0,0,190.97,103,485.13,85015.84,485.13
12/06/18,"AVY",0,0,1,0,93.85,80,0,85015.84,0
12/06/18,"BHGE",0,0,0,0,22.78,452,0,85015.84,-370.64
12/06/18,"BLL",0,0,0,0,49.15,267,0,85015.84,-93.45
12/06/18,"BAC",0,0,0,0,26.23,248,0,85015.84,19.84
12/06/18,"BAX",0,0,0,0,0,0,0,85015.84,0
12/06/18,"BBT",0,0,0,0,0,0,0,85015.84,0
12/06/18,"BDX",0,0,1,0,240.97,38,0,85015.84,0
12/06/18,"BBY",0,0,0,0,66.71,149,0,85015.84,669.01
12/06/18,"BIIB",0,0,0,0,332.92,27,0,85015.84,224.64
12/06/18,"BLK",0,0,0,0,399.78,17,0,85015.84,-17.68
12/06/18,"HRB",0,0,0,0,27.97,1854,0,85015.84,593.28
12/06/18,"BA",0,0,0,0,329.99,22,0,85015.84,-51.92
12/06/18,"BKNG",0,1,0,0,1867.22,5,445.65,85461.49,445.65
12/06/18,"BWA",0,0,0,0,36.89,150,0,85461.49,-43.5
12/06/18,"BXP",0,1,0,0,132.18,84,226.8,85688.29,226.8
12/06/18,"BSX",0,0,0,0,38.53,299,0,85688.29,583.05
12/06/18,"BMY",0,0,1,0,53.23,254,0,85688.29,0
12/07/18,"MMM",0,0,0,0,202.62,45,0,85688.29,191.7
12/07/18,"AOS",1,0,0,0,43.8,144,0,85688.29,0
12/07/18,"ABT",0,0,0,1,70.04,116,487.2,86175.49,487.2
12/07/18,"ABBV",0,0,0,1,86.67,120,870,87045.49,870
12/07/18,"ACN",0,0,0,0,0,0,0,87045.49,0
12/07/18,"ATVI",1,0,0,0,47.23,240,0,87045.49,0
12/07/18,"AYI",0,0,0,1,117.77,52,126.36,87171.85,126.36
12/07/18,"ADBE",0,0,0,1,237.46,38,338.2,87510.05,338.2
12/07/18,"AAP",0,0,0,1,167.81,70,476.7,87986.75,476.7
12/07/18,"AMD",0,0,0,0,23.35,137,0,87986.75,548
12/07/18,"AES",0,1,0,0,15.5,662,125.78,88112.53,125.78
12/07/18,"AMG",0,0,0,0,0,0,0,88112.53,0
12/07/18,"AFL",0,0,0,0,43.76,349,0,88112.53,-184.97
12/07/18,"A",0,0,0,1,70.43,96,409.92,88522.4499999999,409.92
12/07/18,"APD",0,0,0,1,157.78,72,258.48,88780.9299999999,258.48
12/07/18,"AKAM",0,0,0,0,0,0,0,88780.9299999999,0
12/07/18,"ALK",0,0,0,0,73.88,159,0,88780.9299999999,1421.46
12/07/18,"ALB",0,0,0,1,88.98,71,217.26,88998.1899999999,217.26
12/07/18,"ARE",0,0,0,0,126.81,100,0,88998.1899999999,60
12/07/18,"ALXN",0,0,0,1,115.65,50,401,89399.1899999999,401
12/07/18,"ALGN",0,0,0,0,231.97,23,0,89399.1899999999,510.14
12/07/18,"ALLE",0,0,0,0,89.18,100,0,89399.1899999999,45
12/07/18,"AGN",0,0,0,0,158.09,37,0,89399.1899999999,214.97
12/07/18,"ADS",0,0,0,1,181.71,32,119.04,89518.2299999999,119.04
12/07/18,"LNT",0,0,0,0,0,0,0,89518.2299999999,0
12/07/18,"ALL",0,0,0,0,85.63,146,0,89518.2299999999,386.9
12/07/18,"GOOGL",0,0,0,0,1112.99,8,0,89518.2299999999,560.4
12/07/18,"GOOG",0,0,0,0,0,0,0,89518.2299999999,0
12/07/18,"MO",0,1,0,0,54.41,431,4.31,89522.5399999999,4.31
12/07/18,"AMZN",0,0,0,0,1705.07,4,0,89522.5399999999,324.92
12/07/18,"AEE",0,0,0,0,0,0,0,89522.5399999999,0
12/07/18,"AAL",0,0,0,0,38.82,161,0,89522.5399999999,829.15
12/07/18,"AEP",0,0,0,0,79.04,1129,0,89522.5399999999,417.73
12/07/18,"AXP",0,0,0,0,0,0,0,89522.5399999999,0
12/07/18,"AIG",0,0,0,0,43.45,202,0,89522.5399999999,1181.7
12/07/18,"AMT",0,0,0,0,0,0,0,89522.5399999999,0
12/07/18,"AWK",0,0,0,0,96.32,746,0,89522.5399999999,1290.58
12/07/18,"AMP",0,0,0,0,130.24,42,0,89522.5399999999,615.72
12/07/18,"ABC",0,0,0,0,86.99,114,0,89522.5399999999,292.98
12/07/18,"AME",0,0,0,0,70.69,121,0,89522.5399999999,-15.73
12/07/18,"AMGN",1,0,0,0,193.03,46,0,89522.5399999999,0
12/07/18,"APH",0,0,0,0,83.59,119,0,89522.5399999999,4.76
12/07/18,"APC",0,0,0,0,55.39,104,0,89522.5399999999,414.96
12/07/18,"ADI",0,0,0,1,86.36,81,219.51,89742.0499999999,219.51
12/07/18,"ANSS",1,0,0,0,152.35,47,0,89742.0499999999,0
12/07/18,"ANTM",0,0,0,0,285.87,46,0,89742.0499999999,270.02
12/07/18,"AON",0,0,0,0,160.58,73,0,89742.0499999999,121.91
12/07/18,"APA",0,0,0,1,32.57,151,241.6,89983.6499999999,241.6
12/07/18,"AIV",1,0,0,0,47.23,375,0,89983.6499999999,0
12/07/18,"AAPL",0,0,0,0,0,0,0,89983.6499999999,0
12/07/18,"AMAT",0,0,0,1,33.64,178,144.18,90127.8299999999,144.18
12/07/18,"APTV",0,0,0,0,74.21,67,0,90127.8299999999,497.14
12/07/18,"ADM",0,0,0,1,44.51,211,502.18,90630.0099999999,502.18
12/07/18,"ARNC",0,0,0,0,20.38,325,0,90630.0099999999,48.75
12/07/18,"AJG",0,0,0,1,74.65,161,600.53,91230.5399999999,600.53
12/07/18,"AIZ",0,0,0,0,93.75,220,0,91230.5399999999,580.8
12/07/18,"T",0,0,0,0,30.48,507,0,91230.5399999999,202.8
12/07/18,"ADSK",0,0,1,0,132.43,43,0,91230.5399999999,0
12/07/18,"ADP",0,0,1,0,139.63,81,0,91230.5399999999,0
12/07/18,"AZO",0,0,0,0,867.1,19,0,91230.5399999999,132.43
12/07/18,"AVB",1,0,0,0,188.72,101,0,91230.5399999999,0
12/07/18,"AVY",0,0,0,0,93.85,80,0,91230.5399999999,164.8
12/07/18,"BHGE",0,0,0,0,22.78,452,0,91230.5399999999,-650.88
12/07/18,"BLL",0,0,0,0,49.15,267,0,91230.5399999999,-224.28
12/07/18,"BAC",0,0,0,0,26.23,248,0,91230.5399999999,260.4
12/07/18,"BAX",0,0,0,0,0,0,0,91230.5399999999,0
12/07/18,"BBT",1,0,0,0,47.6,187,0,91230.5399999999,0
12/07/18,"BDX",0,0,0,0,240.97,38,0,91230.5399999999,260.68
12/07/18,"BBY",0,0,0,0,66.71,149,0,91230.5399999999,944.66
12/07/18,"BIIB",0,0,0,0,332.92,27,0,91230.5399999999,404.46
12/07/18,"BLK",0,0,0,1,390.88,17,151.3,91381.8399999999,151.3
12/07/18,"HRB",0,0,0,1,27.06,1854,1687.14,93068.9799999999,1687.14
12/07/18,"BA",0,0,0,0,329.99,22,0,93068.9799999999,191.84
12/07/18,"BKNG",0,0,0,0,0,0,0,93068.9799999999,0
12/07/18,"BWA",0,0,0,0,36.89,150,0,93068.9799999999,216
12/07/18,"BXP",0,0,1,0,128.76,84,0,93068.9799999999,0
12/07/18,"BSX",0,0,0,1,35.41,299,932.88,94001.8599999999,932.88
12/07/18,"BMY",0,0,0,0,53.23,254,0,94001.8599999999,-5.08
12/10/18,"MMM",0,0,0,1,201.26,45,61.2,94063.0599999999,61.2
12/10/18,"AOS",0,0,0,0,43.8,144,0,94063.0599999999,-18.72
12/10/18,"ABT",0,0,1,0,71.66,120,0,94063.0599999999,0
12/10/18,"ABBV",0,0,0,0,0,0,0,94063.0599999999,0
12/10/18,"ACN",0,0,0,0,0,0,0,94063.0599999999,0
12/10/18,"ATVI",0,0,0,0,47.23,240,0,94063.0599999999,321.6
12/10/18,"AYI",0,0,0,0,0,0,0,94063.0599999999,0
12/10/18,"ADBE",0,0,1,0,251.43,37,0,94063.0599999999,0
12/10/18,"AAP",0,0,0,0,0,0,0,94063.0599999999,0
12/10/18,"AMD",0,0,0,1,20.71,137,361.68,94424.7399999999,361.68
12/10/18,"AES",0,0,1,0,15.89,638,0,94424.7399999999,0
12/10/18,"AMG",0,0,0,0,0,0,0,94424.7399999999,0
12/10/18,"AFL",0,0,0,0,43.76,349,0,94424.7399999999,-160.54
12/10/18,"A",0,0,1,0,71.76,100,0,94424.7399999999,0
12/10/18,"APD",0,0,1,0,159.44,73,0,94424.7399999999,0
12/10/18,"AKAM",0,0,1,0,68.08,257,0,94424.7399999999,0
12/10/18,"ALK",0,0,0,0,73.88,159,0,94424.7399999999,1539.12
12/10/18,"ALB",0,0,0,0,0,0,0,94424.7399999999,0
12/10/18,"ARE",0,0,0,0,126.81,100,0,94424.7399999999,54
12/10/18,"ALXN",0,0,1,0,115.96,53,0,94424.7399999999,0
12/10/18,"ALGN",0,0,0,0,231.97,23,0,94424.7399999999,273.7
12/10/18,"ALLE",0,0,0,0,89.18,100,0,94424.7399999999,59
