,Date,Ticker,Conf Up,Conf Dwn,Green,Red,Green_Close,Red_Close,Price,Open.S,% up,% down
290,2019-05-14,AFL,99.28705596923828,0.0003337860107421875,1,0,0,1,50.35342407226562,50.7400016784668,90.32,95.45
302,2019-05-31,AFL,83.16142272949219,0.015628337860107422,0,0,0,1,50.7837142944336,51.2599983215332,90.32,95.45
306,2019-06-06,AFL,96.1009521484375,0.00011622905731201172,1,0,0,1,53.27835464477539,54.0,90.32,95.45
309,2019-06-11,AFL,85.46829223632812,0.00028014183044433594,0,0,0,1,53.49613952636719,54.18999862670898,90.32,95.45
315,2019-06-19,AFL,99.56002044677734,1.7881393432617188e-05,1,0,0,1,54.5850715637207,55.47000122070313,90.32,95.45
320,2019-06-26,AFL,96.58111572265625,0.0001341104507446289,1,0,0,1,53.694129943847656,54.36000061035156,90.32,95.45
323,2019-07-01,AFL,95.8579330444336,0.0008434057235717773,1,0,0,1,55.25822830200195,55.97000122070313,90.32,95.45
334,2019-07-17,AFL,99.18787384033203,0.0003427267074584961,1,0,0,1,55.08003616333008,55.790000915527344,90.32,95.45
342,2019-07-29,AFL,83.8031997680664,0.02790987491607666,0,0,0,1,52.42700958251953,52.83000183105469,90.32,95.45
352,2019-08-12,AFL,88.80313873291016,0.18023252487182617,0,0,0,1,51.79345321655274,52.16999816894531,90.32,95.45
353,2019-08-13,AFL,0.0005096197128295898,98.61204528808594,0,1,1,0,52.387413024902344,52.20000076293945,90.32,95.45
354,2019-08-14,AFL,98.50108337402344,0.03351569175720215,1,0,0,1,50.763916015625,51.47999954223633,90.32,95.45
356,2019-08-16,AFL,99.19590759277344,0.018963217735290527,1,0,0,1,52.12013244628906,53.22999954223633,90.32,95.45
357,2019-08-19,AFL,99.99027252197266,0.0023424625396728516,1,0,0,1,52.14982604980469,52.13000106811523,90.32,95.45
358,2019-08-20,AFL,0.0005394220352172852,99.87982177734375,0,1,1,0,51.60255813598633,51.0,90.32,95.45
370,2019-09-06,AFL,0.13372302055358887,82.64571380615234,0,0,1,0,51.31399917602539,51.52000045776367,90.32,95.45
372,2019-09-10,AFL,95.66728210449219,0.0013768672943115234,1,0,0,1,50.71697616577149,51.0,90.32,95.45
374,2019-09-12,AFL,82.7677993774414,0.0019997358322143555,0,0,0,1,51.21449661254883,51.81999969482422,90.32,95.45
418,2019-11-13,AFL,4.76837158203125e-05,88.519775390625,0,0,1,0,53.8712387084961,54.15999984741211,90.32,95.45
429,2019-11-29,AFL,5.9604644775390625e-06,97.78062438964844,0,1,1,0,54.84000015258789,54.72000122070313,90.32,95.45
438,2019-12-12,AFL,0.003427267074584961,91.08032989501953,0,0,1,0,53.9000015258789,53.72999954223633,90.32,95.45
462,2020-01-23,AFL,8.940696716308594e-06,96.46626281738281,0,0,1,0,52.56000137329102,52.72999954223633,90.32,95.45
463,2020-01-24,AFL,2.682209014892578e-05,81.7677230834961,0,0,1,0,52.38999938964844,51.72000122070313,90.32,95.45
465,2020-01-28,AFL,7.748603820800781e-05,92.12972259521484,0,0,1,0,52.36999893188477,52.56000137329102,90.32,95.45
467,2020-01-30,AFL,1.4901161193847656e-05,99.9837417602539,0,1,1,0,53.040000915527344,52.72000122070313,90.32,95.45
473,2018-03-19,AGN,0.021138787269592285,90.43750762939453,0,0,1,0,161.01339721679688,166.3699951171875,87.6,94.07
476,2018-03-22,AGN,0.4828035831451416,85.69463348388672,0,0,1,0,157.44003295898438,163.44000244140625,87.6,94.07
477,2018-03-23,AGN,88.003173828125,0.057253241539001465,0,0,0,1,154.43804931640625,161.5,87.6,94.07
479,2018-03-27,AGN,99.88689422607422,0.0006377696990966797,1,0,0,1,155.2515106201172,161.0,87.6,94.07
481,2018-03-29,AGN,2.9802322387695312e-06,99.98516845703125,0,1,1,0,162.96954345703125,167.35000610351562,87.6,94.07
482,2018-04-02,AGN,87.51236724853516,0.03751814365386963,0,0,0,1,157.1398468017578,163.2100067138672,87.6,94.07
484,2018-04-04,AGN,0.08807480335235596,94.79399108886719,0,0,1,0,161.20704650878906,167.42999267578125,87.6,94.07
485,2018-04-05,AGN,0.002613663673400879,99.92604064941406,0,1,1,0,159.90943908691406,164.0,87.6,94.07
487,2018-04-09,AGN,94.11404418945312,0.14317333698272705,1,0,0,1,156.76217651367188,163.02000427246094,87.6,94.07
490,2018-04-12,AGN,0.12704432010650635,98.44361877441406,0,1,1,0,161.0521240234375,167.4499969482422,87.6,94.07
491,2018-04-13,AGN,87.55734252929688,0.04387795925140381,0,0,0,1,159.17344665527344,165.67999267578125,87.6,94.07
494,2018-04-18,AGN,0.00011920928955078125,99.94672393798828,0,1,1,0,160.34519958496094,165.47000122070312,87.6,94.07
496,2018-04-20,AGN,80.98189544677734,0.12411177158355713,0,0,0,1,153.49868774414062,158.75999450683594,87.6,94.07
497,2018-04-23,AGN,0.006842613220214844,98.8551025390625,0,1,1,0,154.8350830078125,160.4600067138672,87.6,94.07
499,2018-04-25,AGN,99.81880187988281,0.007534027099609375,1,0,0,1,152.15264892578125,158.0,87.6,94.07
501,2018-04-27,AGN,2.682209014892578e-05,99.96420288085938,0,1,1,0,156.91709899902344,166.0,87.6,94.07
504,2018-05-02,AGN,0.001856684684753418,99.86186981201172,0,1,1,0,146.2939453125,150.7899932861328,87.6,94.07
505,2018-05-03,AGN,99.28723907470703,0.21292269229888916,1,0,0,1,142.9336395263672,147.8000030517578,87.6,94.07
506,2018-05-04,AGN,0.8986115455627441,96.5181655883789,0,0,1,0,144.5798797607422,149.25,87.6,94.07
507,2018-05-07,AGN,0.3122657537460327,98.80548858642578,0,1,1,0,142.43975830078125,147.25,87.6,94.07
508,2018-05-08,AGN,97.90895080566406,1.6479402780532837,1,0,0,1,139.25376892089844,144.00999450683594,87.6,94.07
509,2018-05-09,AGN,99.97158813476562,0.001183152198791504,1,0,0,1,141.65536499023438,147.14999389648438,87.6,94.07
510,2018-05-10,AGN,87.4013671875,0.3363072872161865,0,0,0,1,147.10736083984375,151.89999389648438,87.6,94.07
511,2018-05-11,AGN,88.1300277709961,0.3462374210357666,0,0,0,1,148.8117218017578,153.6199951171875,87.6,94.07
513,2018-05-15,AGN,99.68977355957031,0.036966800689697266,1,0,0,1,147.97889709472656,153.5500030517578,87.6,94.07
514,2018-05-16,AGN,99.92010498046875,0.0010669231414794922,1,0,0,1,150.34178161621094,154.58999633789062,87.6,94.07
516,2018-05-18,AGN,0.12527704238891602,98.95100402832031,0,1,1,0,154.1360626220703,158.52000427246094,87.6,94.07
517,2018-05-21,AGN,86.83407592773438,2.65493106842041,0,0,0,1,150.03045654296875,154.38999938964844,87.6,94.07
519,2018-05-23,AGN,0.03159046173095703,99.23731231689453,0,1,1,0,151.72329711914062,155.85000610351562,87.6,94.07
521,2018-05-25,AGN,0.04617571830749512,99.50357055664062,0,1,1,0,149.82611083984375,152.3699951171875,87.6,94.07
524,2018-05-31,AGN,99.91740417480469,0.0001430511474609375,1,0,0,1,146.71286010742188,151.72999572753906,87.6,94.07
525,2018-06-01,AGN,0.00095367431640625,99.46509552001953,0,1,1,0,150.7990264892578,154.67999267578125,87.6,94.07
528,2018-06-06,AGN,99.95701599121094,8.940696716308594e-06,1,0,0,1,151.1687469482422,159.4499969482422,87.6,94.07
529,2018-06-07,AGN,99.9004135131836,4.470348358154297e-05,1,0,0,1,158.84490966796875,162.97000122070312,87.6,94.07
533,2018-06-13,AGN,98.91357421875,0.00171661376953125,1,0,0,1,165.61627197265625,170.39999389648438,87.6,94.07
536,2018-06-18,AGN,89.78199768066406,0.25582313537597656,0,0,0,1,167.0658721923828,170.33999633789062,87.6,94.07
537,2018-06-19,AGN,87.28177642822266,0.02777576446533203,0,0,0,1,168.35984802246094,173.9600067138672,87.6,94.07
539,2018-06-21,AGN,92.53190612792969,0.10052919387817383,0,0,0,1,167.8149871826172,173.8300018310547,87.6,94.07
540,2018-06-22,AGN,0.29310286045074463,98.37633514404297,0,1,1,0,168.7198028564453,173.3699951171875,87.6,94.07
542,2018-06-26,AGN,0.01233518123626709,96.68038177490234,0,0,1,0,165.30491638183594,169.07000732421875,87.6,94.07
546,2018-07-02,AGN,94.97164154052734,0.017726421356201172,1,0,0,1,162.67811584472656,168.57000732421875,87.6,94.07
547,2018-07-03,AGN,99.88603210449219,0.0002771615982055664,1,0,0,1,164.06935119628906,170.42999267578125,87.6,94.07
549,2018-07-06,AGN,98.89473724365234,0.14793872833251953,1,0,0,1,169.8580780029297,174.86000061035156,87.6,94.07
551,2018-07-10,AGN,4.7230424880981445,80.1712875366211,0,0,1,0,171.18124389648438,175.6300048828125,87.6,94.07
552,2018-07-11,AGN,82.91021728515625,1.0582596063613892,0,0,0,1,169.68296813964844,175.8300018310547,87.6,94.07
560,2018-07-23,AGN,97.92664337158203,0.0688403844833374,1,0,0,1,167.56204223632812,173.05999755859375,87.6,94.07
561,2018-07-24,AGN,90.78531646728516,0.04291534423828125,0,0,0,1,170.2180633544922,175.0,87.6,94.07
564,2018-07-27,AGN,99.67994689941406,0.0003725290298461914,1,0,0,1,173.77886962890625,179.61000061035156,87.6,94.07
579,2018-08-17,AGN,99.81529235839844,6.258487701416016e-05,1,0,0,1,181.27720642089844,186.1300048828125,87.6,94.07
595,2018-09-11,AGN,93.16876220703125,0.027894973754882812,1,0,0,1,184.031494140625,187.8500061035156,87.6,94.07
598,2018-09-14,AGN,0.001582503318786621,97.546630859375,0,1,1,0,183.83616638183602,188.0,87.6,94.07
599,2018-09-17,AGN,97.18203735351562,0.06168186664581299,1,0,0,1,179.9976806640625,184.19000244140625,87.6,94.07
601,2018-09-19,AGN,99.90312194824219,0.00021159648895263672,1,0,0,1,183.65060424804688,187.8500061035156,87.6,94.07
603,2018-09-21,AGN,0.014153122901916504,93.77055358886719,0,0,1,0,186.85418701171875,190.1100006103516,87.6,94.07
605,2018-09-25,AGN,98.10706329345703,0.0018388032913208008,1,0,0,1,183.2306060791016,188.16000366210938,87.6,94.07
614,2018-10-08,AGN,94.65977478027344,0.004124641418457031,1,0,0,1,185.21331787109366,189.6199951171875,87.6,94.07
615,2018-10-09,AGN,0.008246302604675293,91.30575561523438,0,0,1,0,187.6844024658203,192.8699951171875,87.6,94.07
616,2018-10-10,AGN,0.0005394220352172852,99.71884155273438,0,1,1,0,182.7813415527344,186.2400054931641,87.6,94.07
619,2018-10-15,AGN,99.98434448242188,0.0001817941665649414,1,0,0,1,178.68890380859375,184.3999938964844,87.6,94.07
620,2018-10-16,AGN,99.72087097167969,0.004509091377258301,1,0,0,1,183.6115264892578,187.75999450683602,87.6,94.07
625,2018-10-23,AGN,1.4901161193847656e-05,99.98058319091797,0,1,1,0,183.2794342041016,187.38999938964844,87.6,94.07
626,2018-10-24,AGN,82.27574157714844,0.2115696668624878,0,0,0,1,174.74301147460938,179.0,87.6,94.07
627,2018-10-25,AGN,0.0037044286727905273,99.81017303466797,0,1,1,0,176.09085083007812,177.82000732421875,87.6,94.07
628,2018-10-26,AGN,0.009995698928833008,99.59647369384766,0,1,1,0,173.07281494140625,178.77000427246094,87.6,94.07
629,2018-10-29,AGN,0.0,99.99906158447266,0,1,1,0,169.75201416015625,169.7100067138672,87.6,94.07
630,2018-10-30,AGN,0.0014215707778930664,93.29273986816406,0,0,1,0,156.92782592773438,162.27000427246094,87.6,94.07
631,2018-10-31,AGN,99.99540710449219,0.0015854835510253906,1,0,0,1,154.3297882080078,159.02999877929688,87.6,94.07
632,2018-11-01,AGN,0.0326693058013916,96.56827545166016,0,0,1,0,160.6295623779297,165.1699981689453,87.6,94.07
633,2018-11-02,AGN,98.67735290527344,0.05594193935394287,1,0,0,1,159.25241088867188,163.3000030517578,87.6,94.07
635,2018-11-06,AGN,99.79915618896484,0.0003933906555175781,1,0,0,1,161.36209106445312,167.10000610351562,87.6,94.07
637,2018-11-08,AGN,0.002855062484741211,98.91699981689453,0,1,1,0,165.36660766601562,168.66000366210938,87.6,94.07
638,2018-11-09,AGN,0.4559814929962158,97.73826599121094,0,1,1,0,162.35528564453125,165.77999877929688,87.6,94.07
639,2018-11-12,AGN,8.922410011291504,83.25943756103516,0,0,1,0,160.73683166503906,164.00999450683594,87.6,94.07
640,2018-11-13,AGN,0.019022822380065918,99.88314056396484,0,1,1,0,159.54014587402344,163.3800048828125,87.6,94.07
641,2018-11-14,AGN,88.95768737792969,0.26320815086364746,0,0,0,1,154.7044219970703,157.0399932861328,87.6,94.07
642,2018-11-15,AGN,0.09872615337371826,94.05631256103516,0,0,1,0,156.3228759765625,158.22000122070312,87.6,94.07
643,2018-11-16,AGN,0.19498765468597412,95.35327911376953,0,0,1,0,154.3807373046875,157.08999633789062,87.6,94.07
644,2018-11-19,AGN,0.0394672155380249,96.52326202392578,0,0,1,0,153.05653381347656,156.0,87.6,94.07
646,2018-11-21,AGN,0.09159743785858154,92.4102783203125,0,0,1,0,151.37924194335938,153.38999938964844,87.6,94.07
647,2018-11-23,AGN,0.41535794734954834,94.45991516113281,0,0,1,0,150.6730194091797,154.25999450683594,87.6,94.07
649,2018-11-27,AGN,95.03722381591797,0.10016560554504395,1,0,0,1,149.1232147216797,152.8699951171875,87.6,94.07
653,2018-12-03,AGN,0.031068921089172363,98.07366180419922,0,1,1,0,155.06736755371094,158.08999633789062,87.6,94.07
654,2018-12-04,AGN,97.29840850830078,0.05068182945251465,1,0,0,1,151.0555419921875,152.0,87.6,94.07
655,2018-12-06,AGN,0.0006258487701416016,99.3565673828125,0,1,1,0,152.54649353027344,155.47999572753906,87.6,94.07
657,2018-12-10,AGN,0.07260441780090332,87.05760192871094,0,0,1,0,149.46653747558594,152.89999389648438,87.6,94.07
658,2018-12-11,AGN,99.38780975341797,0.0068694353103637695,1,0,0,1,146.8279571533203,151.8000030517578,87.6,94.07
659,2018-12-12,AGN,0.04620254039764404,83.77738189697266,0,0,1,0,149.35862731933594,152.27999877929688,87.6,94.07
660,2018-12-13,AGN,0.019443035125732422,89.02281951904297,0,0,1,0,147.97560119628906,149.02000427246094,87.6,94.07
663,2018-12-18,AGN,0.0,99.99139404296875,0,1,1,0,143.9539794921875,142.97000122070312,87.6,94.07
665,2018-12-20,AGN,5.9604644775390625e-06,99.8040771484375,0,1,1,0,133.03678894042972,135.19999694824222,87.6,94.07
667,2018-12-24,AGN,99.72315979003906,0.01958906650543213,1,0,0,1,127.33787536621094,130.6300048828125,87.6,94.07
670,2018-12-28,AGN,85.99105072021484,0.18198490142822266,0,0,0,1,130.26089477539062,133.10000610351562,87.6,94.07
671,2018-12-31,AGN,99.57816314697266,0.0020742416381835938,1,0,0,1,131.10446166992188,132.19999694824222,87.6,94.07
673,2019-01-03,AGN,99.99105072021484,1.4901161193847656e-05,1,0,0,1,133.4683837890625,137.5,87.6,94.07
675,2019-01-07,AGN,99.6492691040039,0.003847479820251465,1,0,0,1,139.71659851074222,143.10000610351562,87.6,94.07
677,2019-01-09,AGN,94.38803100585938,1.5662342309951782,1,0,0,1,141.8352813720703,144.60000610351562,87.6,94.07
678,2019-01-10,AGN,86.17282104492188,0.33596158027648926,0,0,0,1,143.50277709960938,145.36000061035156,87.6,94.07
680,2019-01-14,AGN,97.60102844238281,0.10114610195159912,1,0,0,1,146.40618896484375,149.83999633789062,87.6,94.07
682,2019-01-16,AGN,99.27114868164062,0.016298890113830566,1,0,0,1,149.96678161621094,153.0,87.6,94.07
683,2019-01-17,AGN,87.3021011352539,0.0864267349243164,0,0,0,1,153.5666046142578,157.77999877929688,87.6,94.07
685,2019-01-22,AGN,97.95099639892578,0.019940733909606934,1,0,0,1,154.78289794921875,157.82000732421875,87.6,94.07
686,2019-01-23,AGN,0.04490017890930176,93.36607360839844,0,0,1,0,157.71572875976562,159.58999633789062,87.6,94.07
687,2019-01-24,AGN,95.44677734375,0.028654932975769043,1,0,0,1,154.55731201171875,158.64999389648438,87.6,94.07
689,2019-01-28,AGN,0.0,99.99803161621094,0,1,1,0,155.65586853027344,149.69000244140625,87.6,94.07
693,2019-02-01,AGN,0.0004947185516357422,99.80091857910156,0,1,1,0,141.31541442871094,143.8800048828125,87.6,94.07
696,2019-02-06,AGN,0.0001609325408935547,99.59745788574219,0,1,1,0,134.3609619140625,137.14999389648438,87.6,94.07
698,2019-02-08,AGN,81.69510650634766,0.05747079849243164,0,0,0,1,129.564453125,132.1300048828125,87.6,94.07
699,2019-02-11,AGN,97.53580474853516,0.09169578552246094,1,0,0,1,132.163818359375,135.69999694824222,87.6,94.07
703,2019-02-15,AGN,0.17585158348083496,91.66278076171875,0,0,1,0,137.1341552734375,138.60000610351562,87.6,94.07
704,2019-02-19,AGN,90.31912231445312,0.14549493789672852,0,0,0,1,136.03962707519528,137.89999389648438,87.6,94.07
705,2019-02-20,AGN,0.0006347894668579102,99.95800018310547,0,1,1,0,138.37663269042972,140.19000244140622,87.6,94.07
711,2019-02-28,AGN,98.40933227539062,0.00966787338256836,1,0,0,1,135.79310607910156,138.44999694824222,87.6,94.07
712,2019-03-01,AGN,0.06931126117706299,82.24555206298828,0,0,1,0,138.76119995117188,141.5800018310547,87.6,94.07
713,2019-03-04,AGN,96.37127685546875,0.16103684902191162,1,0,0,1,137.18345642089844,139.33000183105472,87.6,94.07
714,2019-03-05,AGN,0.16296207904815674,92.68962097167969,0,0,1,0,138.20899963378906,140.5,87.6,94.07
715,2019-03-06,AGN,99.65045166015625,0.007033348083496094,1,0,0,1,135.59588623046878,135.8800048828125,87.6,94.07
716,2019-03-07,AGN,92.65209197998047,0.009015202522277832,0,0,0,1,141.00946044921875,141.99000549316406,87.6,94.07
717,2019-03-08,AGN,87.9566650390625,0.13122856616973877,0,0,0,1,143.040771484375,145.39999389648438,87.6,94.07
719,2019-03-12,AGN,87.45306396484375,0.23660063743591309,0,0,0,1,145.7032012939453,148.35000610351562,87.6,94.07
721,2019-03-14,AGN,94.3414077758789,0.1654207706451416,1,0,0,1,147.71481323242188,149.36000061035156,87.6,94.07
723,2019-03-18,AGN,96.10379028320312,0.23175477981567383,1,0,0,1,148.74032592773438,150.83999633789062,87.6,94.07
726,2019-03-21,AGN,0.0006496906280517578,99.97528076171875,0,1,1,0,151.3928680419922,152.25999450683594,87.6,94.07
727,2019-03-22,AGN,0.005924701690673828,98.94407653808594,0,1,1,0,147.2217559814453,148.8800048828125,87.6,94.07
728,2019-03-25,AGN,86.28803253173828,0.17157196998596191,0,0,0,1,144.302978515625,147.17999267578125,87.6,94.07
729,2019-03-26,AGN,0.032392144203186035,97.9508056640625,0,1,1,0,147.3105010986328,149.36000061035156,87.6,94.07
735,2019-04-03,AGN,99.76663208007812,0.0003427267074584961,1,0,0,1,143.68174743652344,146.5,87.6,94.07
738,2019-04-08,AGN,0.05352795124053955,98.65544891357422,0,1,1,0,148.3951873779297,149.8000030517578,87.6,94.07
743,2019-04-15,AGN,81.15701293945312,0.45561790466308594,0,0,0,1,141.5813751220703,144.67999267578125,87.6,94.07
744,2019-04-16,AGN,0.0001251697540283203,99.78311157226562,0,1,1,0,143.3859100341797,145.69000244140625,87.6,94.07
747,2019-04-22,AGN,86.20591735839844,0.07947981357574463,0,0,0,1,138.30758666992188,140.50999450683594,87.6,94.07
748,2019-04-23,AGN,0.09084939956665039,89.36547088623047,0,0,1,0,140.19100952148438,142.58999633789062,87.6,94.07
750,2019-04-25,AGN,99.80258178710938,0.0004857778549194336,1,0,0,1,139.52047729492188,142.0800018310547,87.6,94.07
753,2019-04-30,AGN,0.0002562999725341797,88.24027252197266,0,0,1,0,144.95376586914062,146.3000030517578,87.6,94.07
757,2019-05-06,AGN,0.0001251697540283203,99.92767333984375,0,1,1,0,145.7032012939453,144.94000244140625,87.6,94.07
761,2019-05-10,AGN,0.00026226043701171875,99.70600891113281,0,1,1,0,138.20899963378906,137.36000061035156,87.6,94.07
764,2019-05-15,AGN,98.91081237792969,0.015369057655334473,1,0,0,1,135.52252197265622,136.85000610351562,87.6,94.07
769,2019-05-22,AGN,0.6934314966201782,83.98572540283203,0,0,1,0,138.29820251464844,138.52000427246094,87.6,94.07
770,2019-05-23,AGN,0.004255771636962891,99.14387512207031,0,1,1,0,136.84097290039062,138.49000549316406,87.6,94.07
772,2019-05-28,AGN,0.0001430511474609375,99.00332641601562,0,1,1,0,130.2685546875,130.44000244140622,87.6,94.07
776,2019-06-03,AGN,99.99310302734375,1.7881393432617188e-05,1,0,0,1,122.06047821044922,124.41000366210938,87.6,94.07
777,2019-06-04,AGN,0.0019401311874389648,87.62799835205078,0,0,1,0,127.49288177490234,129.77000427246094,87.6,94.07
786,2019-06-17,AGN,99.86971282958984,0.0,1,0,0,1,114.72476196289062,116.23999786376952,87.6,94.07
787,2019-06-18,AGN,99.98461151123047,0.0,1,0,0,1,119.59210968017578,122.91000366210938,87.6,94.07
788,2019-06-19,AGN,82.03939819335938,1.5603035688400269,0,0,0,1,127.04679107666016,128.50999450683594,87.6,94.07
791,2019-06-24,AGN,100.0,0.0,1,0,0,1,128.44454956054688,168.38999938964844,87.6,94.07
792,2019-06-25,AGN,99.99960327148438,0.0,1,0,0,1,161.0191192626953,163.8000030517578,87.6,94.07
793,2019-06-26,AGN,99.97176361083984,0.0,1,0,0,1,162.57546997070312,164.1999969482422,87.6,94.07
794,2019-06-27,AGN,98.76969146728516,0.0,1,0,0,1,164.56802368164062,166.22999572753906,87.6,94.07
800,2019-07-08,AGN,98.12872314453125,2.682209014892578e-05,1,0,0,1,163.51722717285156,164.89999389648438,87.6,94.07
822,2019-08-07,AGN,99.32901763916016,0.056672096252441406,1,0,0,1,157.46029663085938,159.0500030517578,87.6,94.07
