,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close_position_price,Buy/Sell Price,Quantity,Actual,PNL,Latent PNL,Duration 
314,2019-05-06,EMR,0,0,0,0,0,72.22,415.0,67.5,0,1519.12,0
315,2019-05-06,ZION,0,0,0,0,0,48.36,620.0,49.12,0,163.67,0
316,2019-05-06,IT,0,0,0,0,0,155.01,194.0,158.57,0,-1257.12,0
317,2019-05-06,TPR,0,0,0,0,0,32.04,936.0,31.22,0,1656.07,0
318,2019-05-06,GILD,0,1,0,0,67.05,67.23,446.0,67.05,-80.28,0,27 days 
319,2019-05-06,FFIV,0,1,0,0,150.91,157.0,191.0,150.91,-1163.19,0,6 days 
320,2019-05-06,UPS,0,0,0,0,0,104.55,287.0,103.88,0,743.27,0
321,2019-05-06,WRK,0,0,0,0,0,38.85,772.0,37.98,0,1428.15,0
322,2019-05-06,NTAP,0,0,0,0,0,71.62,419.0,69.78,0,-877.32,0
323,2019-05-07,EMR,0,0,0,0,0,72.22,415.0,67.33,0,2581.77,0
324,2019-05-07,TPR,0,0,0,1,30.58,32.04,936.0,30.58,1366.56,0,8 days 
325,2019-05-07,FFIV,0,0,1,0,0,151.0,199.0,151.0,0,0,0
326,2019-05-07,MMM,0,0,0,1,179.51,214.42,140.0,179.51,4887.4,0,29 days 
327,2019-05-07,WRK,0,0,0,0,0,38.85,772.0,38.09,0,1495.12,0
328,2019-05-07,NTAP,0,1,0,0,68.7,71.62,419.0,68.7,-1223.48,0,33 days 
329,2019-05-07,OXY,0,0,0,0,0,61.6,487.0,59.76,0,2458.9,0
330,2019-05-07,HBAN,0,0,0,0,0,13.23,2268.0,13.63,0,-21.77,0
331,2019-05-07,GILD,1,0,0,0,0,66.18,453.0,66.18,0,0,0
332,2019-05-07,LEG,0,0,0,0,0,43.17,695.0,39.29,0,3463.56,0
333,2019-05-07,SNA,0,0,0,0,0,155.75,193.0,169.0,0,-1862.2,0
334,2019-05-07,OMC,0,0,0,0,0,73.95,406.0,79.17,0,-1314.95,0
335,2019-05-07,ZION,0,0,0,0,0,48.36,620.0,48.46,0,-424.95,0
336,2019-05-07,IT,0,0,0,0,0,155.01,194.0,154.43,0,-34.92,0
337,2019-05-08,HSIC,0,0,0,0,0,61.32,489.0,67.93,0,3613.71,0
338,2019-05-08,UPS,0,0,0,0,0,104.55,287.0,101.08,0,1518.05,0
339,2019-05-08,SNA,0,0,0,0,0,155.75,193.0,166.11,0,-1731.53,0
340,2019-05-08,ZION,0,0,0,0,0,48.36,620.0,47.61,0,-740.49,0
341,2019-05-08,LEG,0,0,0,0,0,43.17,695.0,38.53,0,3727.13,0
342,2019-05-08,CVX,0,0,0,1,121.12,126.29,238.0,121.12,1230.46,0,30 days 
343,2019-05-08,WRK,0,0,0,0,0,38.85,772.0,37.26,0,1629.05,0
344,2019-05-08,NTAP,0,0,1,0,0,67.82,442.0,67.82,0,0,0
345,2019-05-08,OMC,0,0,0,0,0,73.95,406.0,79.05,0,-1441.72,0
346,2019-05-08,TPR,1,0,0,0,0,36.06,832.0,36.06,0,0,0
347,2019-05-08,CPRI,0,0,0,1,43.47,46.05,651.0,43.47,1679.58,0,14 days 
348,2019-05-08,OXY,0,0,0,0,0,61.6,487.0,56.85,0,2218.98,0
349,2019-05-08,GILD,0,0,0,0,0,66.18,453.0,65.57,0,-879.55,0
350,2019-05-08,IT,0,0,0,0,0,155.01,194.0,151.78,0,254.14,0
351,2019-05-09,OMC,0,0,0,0,0,73.95,406.0,79.28,0,-1390.22,0
352,2019-05-09,ZION,0,0,0,0,0,48.36,620.0,47.93,0,-710.15,0
353,2019-05-09,SNA,0,0,0,0,0,155.75,193.0,167.51,0,-1697.45,0
354,2019-05-09,GILD,0,0,0,0,0,66.18,453.0,66.04,0,-853.13,0
355,2019-05-09,HBAN,0,0,0,0,0,13.23,2268.0,13.53,0,132.21,0
356,2019-05-09,NTAP,0,0,0,0,0,67.82,442.0,67.89,0,197.39,0
357,2019-05-09,LEG,0,0,0,1,38.13,43.17,695.0,38.13,3502.8,0,35 days 
358,2019-05-09,JNPR,0,0,0,0,0,27.92,1074.0,26.27,0,2254.97,0
359,2019-05-09,OXY,0,0,0,0,0,61.6,487.0,56.34,0,4009.17,0
360,2019-05-09,IT,0,0,0,0,0,155.01,194.0,152.4,0,395.76,0
361,2019-05-09,HSIC,0,1,0,0,68.92,61.32,489.0,68.92,3716.4,0,17 days 
362,2019-05-10,TPR,0,1,0,0,31.39,36.06,832.0,31.39,-3885.44,0,2 days 
363,2019-05-10,SNA,0,0,0,0,0,155.75,193.0,165.02,0,-1807.28,0
364,2019-05-10,JNPR,0,0,0,0,0,27.92,1074.0,25.82,0,2275.96,0
365,2019-05-10,HSIC,0,0,1,0,0,67.81,442.0,67.81,0,0,0
366,2019-05-10,CPRI,0,0,1,0,0,41.85,717.0,41.85,0,0,0
367,2019-05-10,ZION,0,0,0,0,0,48.36,620.0,47.45,0,-588.79,0
368,2019-05-10,UPS,0,0,0,0,0,104.55,287.0,98.62,0,1859.29,0
369,2019-05-10,OXY,0,0,0,1,54.57,61.6,487.0,54.57,3423.61,0,15 days 
370,2019-05-10,NTAP,0,0,0,0,0,67.82,442.0,66.61,0,101.8,0
371,2019-05-10,GILD,0,0,0,0,0,66.18,453.0,64.42,0,-1099.77,0
372,2019-05-10,RF,0,0,0,0,0,15.05,1993.0,14.81,0,888.14,0
373,2019-05-10,WAT,0,0,1,0,0,212.97,141.0,212.97,0,0,0
374,2019-05-10,OMC,0,0,0,0,0,73.95,406.0,78.36,0,-1489.26,0
375,2019-05-10,LEG,1,0,0,0,0,37.78,794.0,37.78,0,0,0
376,2019-05-10,FFIV,0,0,0,0,0,151.0,199.0,144.78,0,483.57,0
377,2019-05-10,IT,0,0,0,0,0,155.01,194.0,150.5,0,223.1,0
378,2019-05-10,EMR,0,0,0,0,0,72.22,415.0,65.55,0,2825.12,0
379,2019-05-13,LEG,0,0,0,0,0,37.78,794.0,37.21,0,-1383.59,0
380,2019-05-13,UPS,0,0,0,0,0,104.55,287.0,99.65,0,2217.31,0
381,2019-05-13,HBAN,0,0,0,1,13.08,13.23,2268.0,13.08,340.2,0,34 days 
382,2019-05-13,SNA,0,0,0,1,160.88,155.75,193.0,160.88,-990.09,0,34 days 
383,2019-05-13,WRK,0,0,0,1,36.28,38.85,772.0,36.28,1984.04,0,11 days 
384,2019-05-13,NTAP,0,0,0,0,0,67.82,442.0,66.18,0,1309.65,0
385,2019-05-13,OXY,1,0,0,0,0,54.32,552.0,54.32,0,0,0
386,2019-05-13,CPRI,0,0,0,0,0,41.85,717.0,40.62,0,989.46,0
387,2019-05-13,GILD,0,0,0,0,0,66.18,453.0,64.24,0,-1716.39,0
388,2019-05-13,OMC,0,0,0,0,0,73.95,406.0,78.7,0,-970.31,0
389,2019-05-13,JNPR,0,0,0,0,0,27.92,1074.0,25.57,0,3283.22,0
390,2019-05-13,RF,0,0,0,0,0,15.05,1993.0,14.4,0,2261.27,0
391,2019-05-13,ZION,0,1,0,0,46.12,48.36,620.0,46.12,-1388.8,0,18 days 
392,2019-05-14,OMC,0,0,0,0,0,73.95,406.0,79.7,0,-1164.42,0
393,2019-05-14,WAT,0,0,0,0,0,212.97,141.0,209.15,0,255.21,0
394,2019-05-14,LEG,0,0,0,0,0,37.78,794.0,37.41,0,-974.39,0
395,2019-05-14,CPRI,0,0,0,0,0,41.85,717.0,40.5,0,795.87,0
396,2019-05-14,RF,0,0,0,0,0,15.05,1993.0,14.33,0,1874.47,0
397,2019-05-14,HSIC,0,0,0,0,0,67.81,442.0,65.75,0,221.0,0
398,2019-05-14,PSX,0,0,0,0,0,89.89,334.0,86.71,0,1764.12,0
399,2019-05-14,UPS,0,0,0,1,99.41,104.55,287.0,99.41,1475.18,0,11 days 
400,2019-05-14,NTAP,0,0,0,0,0,67.82,442.0,66.47,0,727.45,0
401,2019-05-14,OXY,0,0,0,0,0,54.32,552.0,54.11,0,-1456.6,0
402,2019-05-14,HBAN,0,0,0,0,0,0.0,0.0,13.08,0,0,0
403,2019-05-14,JNPR,0,0,0,0,0,27.92,1074.0,25.37,0,3241.25,0
404,2019-05-14,GILD,0,0,0,0,0,66.18,453.0,64.67,0,-1315.59,0
405,2019-05-14,ZION,0,0,1,0,0,45.59,658.0,45.59,0,0,0
406,2019-05-15,NTAP,0,0,0,0,0,67.82,442.0,67.92,0,523.24,0
407,2019-05-15,OXY,0,0,0,0,0,54.32,552.0,54.35,0,-1613.49,0
408,2019-05-15,IT,0,0,0,0,0,155.01,194.0,153.09,0,473.36,0
409,2019-05-15,JNPR,0,0,0,0,0,27.92,1074.0,25.87,0,3010.42,0
410,2019-05-15,LEG,0,0,0,0,0,37.78,794.0,37.99,0,-866.29,0
411,2019-05-15,ZION,0,0,0,0,0,45.59,658.0,45.17,0,744.92,0
412,2019-05-15,OMC,0,0,0,0,0,73.95,406.0,79.3,0,-1330.8,0
413,2019-05-15,RF,0,0,0,0,0,15.05,1993.0,14.5,0,2299.95,0
414,2019-05-15,PSX,0,0,0,0,0,89.89,334.0,87.5,0,1640.57,0
415,2019-05-15,WRK,0,0,0,0,0,0.0,0.0,37.57,0,0,0
416,2019-05-15,WAT,0,0,0,1,209.02,212.97,141.0,209.02,556.95,0,5 days 
417,2019-05-15,GILD,0,0,0,0,0,66.18,453.0,65.59,0,-1218.69,0
418,2019-05-16,NTAP,0,0,0,0,0,67.82,442.0,68.8,0,-302.26,0
419,2019-05-16,RF,0,0,0,0,0,15.05,1993.0,14.34,0,1913.15,0
420,2019-05-16,UPS,0,0,1,0,0,99.54,301.0,99.54,0,0,0
421,2019-05-16,OXY,0,0,0,0,0,54.32,552.0,53.28,0,-1874.98,0
422,2019-05-16,LEG,0,0,0,0,0,37.78,794.0,37.7,0,-665.55,0
423,2019-05-16,ZION,0,0,0,0,0,45.59,658.0,45.15,0,459.72,0
424,2019-05-16,WAT,0,0,1,0,0,207.88,144.0,207.88,0,0,0
425,2019-05-16,JNPR,0,0,0,0,0,27.92,1074.0,25.56,0,2853.03,0
426,2019-05-16,SNA,0,0,1,0,0,163.77,183.0,163.77,0,0,0
427,2019-05-16,PSX,0,0,0,0,0,89.89,334.0,86.56,0,1315.45,0
428,2019-05-16,IT,0,0,0,0,0,155.01,194.0,153.32,0,7.76,0
429,2019-05-16,WRK,0,0,0,0,0,0.0,0.0,37.05,0,0,0
430,2019-05-16,GILD,0,0,0,0,0,66.18,453.0,65.77,0,-1007.28,0
431,2019-05-16,OMC,0,0,0,0,0,73.95,406.0,78.29,0,-1287.22,0
432,2019-05-17,SNA,0,0,0,0,0,163.77,183.0,161.49,0,676.94,0
433,2019-05-17,LEG,0,0,0,0,0,37.78,794.0,37.3,0,-1020.71,0
434,2019-05-17,PSX,0,0,0,0,0,89.89,334.0,84.63,0,2166.18,0
435,2019-05-17,NTAP,0,0,0,0,0,67.82,442.0,68.25,0,-41.57,0
436,2019-05-17,OMC,0,0,0,0,0,73.95,406.0,79.2,0,-1473.41,0
437,2019-05-17,ZION,0,0,0,0,0,45.59,658.0,45.04,0,764.37,0
438,2019-05-17,UPS,0,0,0,0,0,99.54,301.0,98.6,0,523.85,0
439,2019-05-17,OXY,0,0,0,0,0,54.32,552.0,52.87,0,-2392.72,0
440,2019-05-17,JNPR,0,0,0,0,0,27.92,1074.0,25.02,0,3566.51,0
441,2019-05-17,TPR,0,0,1,0,0,30.47,985.0,30.47,0,0,0
442,2019-05-17,RF,0,0,0,0,0,15.05,1993.0,14.37,0,2145.23,0
443,2019-05-20,OXY,0,0,0,0,0,54.32,552.0,53.29,0,-2026.64,0
444,2019-05-20,CVX,1,0,0,0,0,121.03,248.0,121.03,0,0,0
445,2019-05-20,GILD,0,0,0,0,0,66.18,453.0,66.22,0,-972.04,0
446,2019-05-20,PSX,0,0,0,0,0,89.89,334.0,84.7,0,2261.43,0
447,2019-05-20,OMC,0,0,0,0,0,73.95,406.0,79.69,0,-1390.22,0
448,2019-05-20,RF,0,0,0,0,0,15.05,1993.0,14.54,0,2009.85,0
449,2019-05-20,ZION,0,0,0,0,0,45.59,658.0,45.35,0,894.01,0
450,2019-05-20,CPRI,0,0,0,1,40.24,41.85,717.0,40.24,1154.37,0,10 days 
451,2019-05-20,WRK,0,0,1,0,0,35.25,851.0,35.25,0,0,0
452,2019-05-20,NTAP,0,0,0,0,0,67.82,442.0,69.0,0,375.53,0
453,2019-05-20,JNPR,0,0,0,0,0,27.92,1074.0,25.6,0,3335.68,0
454,2019-05-20,LEG,0,0,0,0,0,37.78,794.0,37.39,0,-1198.29,0
455,2019-05-20,HSIC,0,0,0,1,68.82,67.81,442.0,68.82,-446.42,0,10 days 
456,2019-05-20,SNA,0,0,0,0,0,163.77,183.0,157.51,0,1809.36,0
457,2019-05-21,OXY,0,0,0,0,0,54.32,552.0,53.2,0,-2000.49,0
458,2019-05-21,WRK,0,0,0,0,0,35.25,851.0,36.02,0,164.07,0
459,2019-05-21,PSX,0,0,0,0,0,89.89,334.0,85.73,0,1722.75,0
460,2019-05-21,LEG,0,0,0,0,0,37.78,794.0,37.61,0,-719.6,0
461,2019-05-21,ZION,0,0,0,0,0,45.59,658.0,45.47,0,323.59,0
462,2019-05-21,RF,0,0,0,0,0,15.05,1993.0,14.42,0,1835.79,0
463,2019-05-21,SNA,0,0,0,0,0,163.77,183.0,157.87,0,1265.73,0
464,2019-05-21,OMC,0,0,0,0,0,73.95,406.0,80.01,0,-1699.21,0
465,2019-05-21,CPRI,0,0,1,0,0,40.28,745.0,40.28,0,0,0
466,2019-05-21,TPR,0,0,0,0,0,30.47,985.0,31.1,0,328.75,0
467,2019-05-21,NTAP,0,0,0,0,0,67.82,442.0,68.99,0,-432.6,0
468,2019-05-21,HBAN,0,0,1,0,0,13.37,2244.0,13.37,0,0,0
469,2019-05-21,EMR,0,0,0,0,0,72.22,415.0,65.06,0,3274.5,0
470,2019-05-21,IT,0,0,0,0,0,155.01,194.0,153.78,0,184.3,0
471,2019-05-21,UPS,0,0,0,0,0,99.54,301.0,98.72,0,520.88,0
472,2019-05-22,WAT,0,0,0,0,0,207.88,144.0,205.67,0,92.16,0
473,2019-05-22,HSIC,0,0,1,0,0,68.35,439.0,68.35,0,0,0
474,2019-05-22,IT,0,0,0,0,0,155.01,194.0,154.18,0,0.0,0
475,2019-05-22,WRK,0,0,0,0,0,35.25,851.0,35.0,0,761.73,0
476,2019-05-22,NTAP,0,0,0,0,0,67.82,442.0,61.05,0,823.03,0
477,2019-05-22,RF,0,0,0,0,0,15.05,1993.0,14.23,0,2125.89,0
478,2019-05-22,SNA,0,0,0,0,0,163.77,183.0,157.62,0,1179.04,0
479,2019-05-22,CVX,0,1,0,0,118.81,121.03,248.0,118.81,-550.56,0,2 days 
480,2019-05-22,PSX,0,0,0,0,0,89.89,334.0,84.3,0,1906.69,0
481,2019-05-22,HBAN,0,0,0,0,0,13.37,2244.0,13.2,0,989.11,0
482,2019-05-22,ZION,0,0,0,0,0,45.59,658.0,44.97,0,556.95,0
483,2019-05-22,EMR,0,0,0,0,0,72.22,415.0,63.85,0,3544.21,0
484,2019-05-22,JNPR,0,0,0,0,0,27.92,1074.0,25.51,0,2853.03,0
485,2019-05-22,LEG,0,0,0,0,0,37.78,794.0,37.26,0,-1005.27,0
486,2019-05-22,UPS,0,0,0,0,0,99.54,301.0,96.92,0,1086.54,0
487,2019-05-22,OXY,0,0,0,0,0,54.32,552.0,51.96,0,-2382.26,0
488,2019-05-22,OMC,0,0,0,0,0,73.95,406.0,79.03,0,-1580.36,0
489,2019-05-23,ZION,0,0,0,0,0,45.59,658.0,45.2,0,874.57,0
490,2019-05-23,OMC,0,0,0,0,0,73.95,406.0,79.73,0,-1346.65,0
491,2019-05-23,OXY,0,0,0,0,0,54.32,552.0,53.35,0,-2314.27,0
492,2019-05-23,UPS,0,0,0,0,0,99.54,301.0,96.41,0,1480.42,0
493,2019-05-23,TPR,0,0,0,0,0,30.47,985.0,30.51,0,1416.6,0
494,2019-05-23,CPRI,0,0,0,0,0,40.28,745.0,39.8,0,596.0,0
495,2019-05-23,RF,0,0,0,0,0,15.05,1993.0,14.14,0,2783.45,0
496,2019-05-23,HBAN,0,0,0,0,0,13.37,2244.0,13.13,0,1576.77,0
497,2019-05-23,SNA,0,0,0,0,0,163.77,183.0,158.53,0,1556.51,0
498,2019-05-23,WRK,0,0,0,0,0,35.25,851.0,34.97,0,1209.99,0
499,2019-05-23,PSX,0,0,0,0,0,89.89,334.0,83.01,0,3000.48,0
500,2019-05-23,NTAP,0,0,0,0,0,67.82,442.0,61.92,0,3186.59,0
501,2019-05-23,LEG,0,0,0,0,0,37.78,794.0,37.05,0,-1530.29,0
502,2019-05-24,JNPR,0,0,0,0,0,27.92,1074.0,25.25,0,3556.02,0
503,2019-05-24,RF,0,0,0,0,0,15.05,1993.0,14.11,0,2551.37,0
504,2019-05-24,OXY,0,0,0,0,0,54.32,552.0,53.68,0,-2021.41,0
505,2019-05-24,FFIV,0,0,0,1,137.85,151.0,199.0,137.85,2616.85,0,17 days 
506,2019-05-24,LEG,0,0,0,0,0,37.78,794.0,37.2,0,-1283.23,0
507,2019-05-24,WRK,0,0,0,0,0,35.25,851.0,34.68,0,1077.17,0
508,2019-05-24,UPS,0,0,0,0,0,99.54,301.0,95.88,0,1575.2,0
509,2019-05-24,PSX,0,0,0,0,0,89.89,334.0,82.93,0,2780.41,0
510,2019-05-24,HBAN,0,0,0,0,0,13.37,2244.0,13.16,0,1250.29,0
511,2019-05-24,NTAP,0,0,0,1,62.36,67.82,442.0,62.36,2413.32,0,16 days 
512,2019-05-24,OMC,0,0,0,0,0,73.95,406.0,78.9,0,-1196.11,0
513,2019-05-24,EMR,0,0,0,0,0,72.22,415.0,62.76,0,4418.71,0
514,2019-05-24,SNA,0,0,0,0,0,163.77,183.0,158.39,0,1379.51,0
515,2019-05-24,ZION,0,0,0,0,0,45.59,658.0,45.18,0,608.8,0
516,2019-05-28,ZION,0,0,0,0,0,45.59,658.0,43.94,0,1315.34,0
517,2019-05-28,PSX,0,0,0,0,0,89.89,334.0,81.76,0,2918.36,0
518,2019-05-28,RF,0,0,0,0,0,15.05,1993.0,13.82,0,3034.87,0
519,2019-05-28,CPRI,0,0,0,0,0,40.28,745.0,36.04,0,1035.55,0
520,2019-05-28,GILD,0,0,0,0,0,66.18,453.0,63.61,0,-1804.48,0
521,2019-05-28,FFIV,1,0,0,0,0,136.16,220.0,136.16,0,0,0
522,2019-05-28,HBAN,0,0,0,0,0,13.37,2244.0,12.94,0,1533.24,0
523,2019-05-28,OMC,0,0,0,0,0,73.95,406.0,78.03,0,-1033.69,0
524,2019-05-28,WRK,0,0,0,0,0,35.25,851.0,33.76,0,1757.85,0
525,2019-05-28,LEG,0,0,0,0,0,37.78,794.0,36.56,0,-1707.87,0
526,2019-05-28,NTAP,1,0,0,0,0,60.38,497.0,60.38,0,0,0
527,2019-05-28,OXY,0,0,0,0,0,54.32,552.0,51.91,0,-2643.74,0
528,2019-05-28,SNA,0,0,0,0,0,163.77,183.0,154.04,0,1952.04,0
529,2019-05-28,UPS,0,0,0,1,93.96,99.54,301.0,93.96,1679.58,0,12 days 
530,2019-05-29,LEG,0,0,0,0,0,37.78,794.0,37.06,0,-1561.18,0
531,2019-05-29,HBAN,0,0,0,0,0,13.37,2244.0,13.11,0,1467.95,0
532,2019-05-29,ZION,0,0,0,0,0,45.59,658.0,44.63,0,1081.99,0
533,2019-05-29,OMC,0,0,0,0,0,73.95,406.0,77.55,0,-677.16,0
534,2019-05-29,SNA,0,0,0,0,0,163.77,183.0,156.66,0,1686.55,0
535,2019-05-29,UPS,1,0,0,0,0,95.4,314.0,95.4,0,0,0
536,2019-05-29,GILD,0,0,0,0,0,66.18,453.0,63.46,0,-2068.74,0
537,2019-05-29,OXY,0,0,0,0,0,54.32,552.0,51.94,0,-2790.17,0
538,2019-05-29,JNPR,0,0,0,0,0,27.92,1074.0,25.1,0,3744.88,0
539,2019-05-29,RF,0,0,0,0,0,15.05,1993.0,14.23,0,2628.73,0
540,2019-05-29,PSX,0,0,0,0,0,89.89,334.0,82.42,0,2842.81,0
541,2019-05-29,NTAP,0,0,0,0,0,60.38,497.0,60.46,0,-544.96,0
542,2019-05-30,GILD,0,0,0,0,0,66.18,453.0,62.77,0,-2081.96,0
543,2019-05-30,LEG,0,0,0,0,0,37.78,794.0,36.02,0,-1831.41,0
544,2019-05-30,NTAP,0,0,0,0,0,60.38,497.0,59.48,0,-476.57,0
545,2019-05-30,RF,0,0,0,0,0,15.05,1993.0,13.8,0,2802.79,0
546,2019-05-30,OMC,0,0,0,0,0,73.95,406.0,77.13,0,-693.01,0
547,2019-05-30,PSX,0,0,0,0,0,89.89,334.0,80.74,0,3069.46,0
548,2019-05-30,ZION,0,0,0,0,0,45.59,658.0,43.42,0,1503.32,0
549,2019-05-30,UPS,0,1,0,0,94.38,95.4,314.0,94.38,-320.28,0,1 days 
550,2019-05-30,FFIV,0,0,0,0,0,136.16,220.0,134.92,0,-28.6,0
551,2019-05-30,OXY,0,0,0,0,0,54.32,552.0,51.15,0,-2837.24,0
552,2019-05-30,SNA,0,0,0,0,0,163.77,183.0,155.37,0,1601.66,0
553,2019-05-31,OMC,0,0,0,0,0,73.95,406.0,77.42,0,-621.7,0
554,2019-05-31,CVX,1,0,0,0,0,114.7,262.0,114.7,0,0,0
555,2019-05-31,CPRI,0,0,0,1,32.35,40.28,745.0,32.35,5907.85,0,10 days 
556,2019-05-31,OXY,0,0,0,0,0,54.32,552.0,50.3,0,-3956.4,0
557,2019-05-31,PSX,0,0,0,0,0,89.89,334.0,80.92,0,3483.32,0
558,2019-05-31,JNPR,0,0,0,0,0,27.92,1074.0,24.63,0,3968.87,0
559,2019-05-31,NTAP,0,0,0,0,0,60.38,497.0,58.82,0,-1087.24,0
560,2019-05-31,GILD,0,0,0,0,0,66.18,453.0,62.5,0,-2562.04,0
561,2019-05-31,SNA,0,0,0,0,0,163.77,183.0,155.83,0,1809.36,0
562,2019-05-31,RF,0,0,0,0,0,15.05,1993.0,13.77,0,3247.61,0
563,2019-05-31,WRK,0,0,0,1,32.52,35.25,851.0,32.52,2323.23,0,11 days 
564,2019-05-31,LEG,0,0,0,0,0,37.78,794.0,35.4,0,-2580.34,0
565,2019-05-31,FFIV,0,0,0,0,0,136.16,220.0,132.13,0,-897.6,0
566,2019-05-31,UPS,1,0,0,0,0,92.84,323.0,92.84,0,0,0
567,2019-05-31,HBAN,0,0,0,0,0,13.37,2244.0,12.6,0,2469.15,0
568,2019-06-03,RF,0,0,0,0,0,15.05,1993.0,14.23,0,2957.51,0
569,2019-06-03,SNA,0,0,0,0,0,163.77,183.0,157.95,0,1756.98,0
570,2019-06-03,NTAP,0,1,0,0,59.61,60.38,497.0,59.61,-382.69,0,6 days 
571,2019-06-03,HSIC,0,0,0,1,65.81,68.35,439.0,65.81,1115.06,0,12 days 
572,2019-06-03,OXY,0,0,0,0,0,54.32,552.0,49.64,0,-4191.74,0
573,2019-06-03,WRK,1,0,0,0,0,33.64,892.0,33.64,0,0,0
574,2019-06-03,EMR,0,0,0,1,61.4,72.22,415.0,61.4,4490.3,0,40 days 
575,2019-06-03,OMC,0,0,0,0,0,73.95,406.0,78.38,0,-605.86,0
576,2019-06-03,PSX,0,0,0,0,0,89.89,334.0,83.17,0,3023.47,0
577,2019-06-03,UPS,0,0,0,0,0,92.84,323.0,95.48,0,-72.84,0
578,2019-06-03,LEG,0,0,0,0,0,37.78,794.0,36.44,0,-2194.29,0
579,2019-06-03,GILD,0,0,0,0,0,66.18,453.0,63.97,0,-1954.23,0
580,2019-06-03,JNPR,0,0,0,0,0,27.92,1074.0,25.14,0,3683.44,0
581,2019-06-03,ZION,0,0,0,0,0,45.59,658.0,44.02,0,1918.17,0
582,2019-06-04,PSX,0,0,0,0,0,89.89,334.0,84.67,0,2392.81,0
583,2019-06-04,OXY,0,0,0,0,0,54.32,552.0,49.61,0,-3998.24,0
584,2019-06-04,UPS,0,1,0,0,98.33,92.84,323.0,98.33,1773.27,0,4 days 
585,2019-06-04,WRK,0,1,0,0,36.15,33.64,892.0,36.15,2238.92,0,1 days 
586,2019-06-04,HSIC,1,0,0,0,0,66.57,451.0,66.57,0,0,0
587,2019-06-04,LEG,0,0,0,0,0,37.78,794.0,37.81,0,-974.39,0
588,2019-06-04,NTAP,1,0,0,0,0,61.93,484.0,61.93,0,0,0
589,2019-06-04,WAT,0,0,0,1,203.08,207.88,144.0,203.08,691.2,0,19 days 
590,2019-06-04,ZION,0,0,0,0,0,45.59,658.0,44.47,0,1218.11,0
591,2019-06-04,SNA,0,0,0,0,0,163.77,183.0,160.87,0,1108.6,0
592,2019-06-04,OMC,0,0,0,0,0,73.95,406.0,78.48,0,-887.12,0
593,2019-06-04,GILD,0,0,0,0,0,66.18,453.0,64.8,0,-1650.32,0
594,2019-06-04,RF,0,0,0,0,0,15.05,1993.0,14.32,0,2280.61,0
595,2019-06-04,CPRI,0,0,0,0,0,0.0,0.0,36.02,0,0,0
596,2019-06-05,SNA,0,0,0,0,0,163.77,183.0,162.51,0,781.7,0
597,2019-06-05,IT,0,0,0,0,0,155.01,194.0,154.7,0,104.76,0
598,2019-06-05,RF,0,0,0,0,0,15.05,1993.0,14.02,0,2590.05,0
599,2019-06-05,LEG,0,0,0,0,0,37.78,794.0,37.7,0,-928.06,0
600,2019-06-05,WRK,0,0,1,0,0,35.75,839.0,35.75,0,0,0
601,2019-06-05,TPR,0,0,0,0,0,30.47,985.0,29.8,0,1473.36,0
602,2019-06-05,GILD,0,0,0,0,0,66.18,453.0,64.45,0,-1597.47,0
603,2019-06-05,NTAP,0,0,0,0,0,61.93,484.0,61.13,0,-890.78,0
604,2019-06-05,CPRI,0,0,1,0,0,34.89,860.0,34.89,0,0,0
605,2019-06-05,CVX,0,0,0,0,0,114.7,262.0,118.21,0,161.55,0
606,2019-06-05,JNPR,0,0,0,0,0,27.92,1074.0,26.59,0,1991.95,0
607,2019-06-05,ZION,0,0,0,0,0,45.59,658.0,44.1,0,1360.72,0
608,2019-06-05,OMC,0,0,0,0,0,73.95,406.0,78.45,0,-978.23,0
609,2019-06-05,PSX,0,0,0,0,0,89.89,334.0,84.77,0,2159.61,0
610,2019-06-05,OXY,0,1,0,0,47.75,54.32,552.0,47.75,-3626.64,0,23 days 
611,2019-06-06,CVX,0,0,0,0,0,114.7,262.0,120.74,0,939.67,0
612,2019-06-06,PSX,0,0,0,0,0,89.89,334.0,85.35,0,2136.61,0
613,2019-06-06,ZION,0,0,0,0,0,45.59,658.0,44.17,0,1321.82,0
614,2019-06-06,OXY,0,0,1,0,0,48.57,618.0,48.57,0,0,0
615,2019-06-06,RF,0,0,0,0,0,15.05,1993.0,13.97,0,2570.52,0
616,2019-06-06,TPR,0,0,0,1,29.71,30.47,985.0,29.71,748.6,0,20 days 
617,2019-06-06,JNPR,0,0,0,1,26.62,27.92,1074.0,26.62,1396.2,0,38 days 
618,2019-06-06,LEG,0,0,0,0,0,37.78,794.0,37.89,0,-920.34,0
619,2019-06-06,NTAP,0,0,0,0,0,61.93,484.0,61.63,0,-909.81,0
620,2019-06-06,GILD,0,0,0,0,0,66.18,453.0,64.14,0,-1910.18,0
621,2019-06-06,OMC,0,0,0,0,0,73.95,406.0,79.0,0,-1085.19,0
622,2019-06-07,PSX,0,0,0,0,0,89.89,334.0,85.8,0,1932.97,0
623,2019-06-07,RF,0,0,0,0,0,15.05,1993.0,14.07,0,2883.04,0
624,2019-06-07,FFIV,0,0,0,0,0,136.16,220.0,141.75,0,939.4,0
625,2019-06-07,GILD,0,0,0,0,0,66.18,453.0,65.4,0,-1196.67,0
