,Date,Varop_Spy,Varhl_spy,RSI,75 - RSI,RSI - 25,BBD_Delta_Up,delta5_8,delta8_10,delta10_12,delta12_15,delta15_30,delta30_35,delta35_40,delta40_45,delta45_50,delta_tsf,Forcast Oscillator,Peak,Valley,target_up,target_down,target_value
980,20180427,5.559999999999945,18.33999999999969,50.395783404920024,24.604216595079976,25.395783404920024,49.25249051873698,-12.906249999997272,-4.597749999998996,2.263166666669349,6.810833333331175,7.287666666667974,-15.568523809523867,-6.035642857142648,-5.952166666666926,-3.2075333333341405,2666.782857142855,-0.15917316388129688,0,0,0,0,2669.91
981,20180430,27.0,34.86999999999989,46.73574815259806,28.264251847401937,21.735748152598063,45.306952237679525,-9.780499999997119,-9.1924999999992,0.6125000000029104,3.156499999997777,13.079000000001088,-15.076142857142258,-8.913357142857421,-4.826611111111561,-3.7500888888889676,2658.9746153846154,-0.7074208244880101,0,0,0,0,2648.05
982,20180501,-11.16000000000031,29.860000000000127,47.991781991129216,27.008218008870784,22.991781991129216,34.565727121598684,-0.9412499999966712,-8.824749999999312,-4.421499999997195,3.169499999997697,14.878333333334012,-13.350047619046563,-10.923285714286067,-3.7067777777779156,-4.975022222222378,2650.804615384617,-0.1572478297655269,0,0,0,0,2654.8
983,20180502,18.56999999999971,29.170000000000073,44.76963780909737,30.230362190902632,19.769637809097368,29.120207231691438,2.6215000000033797,-5.8364999999994325,-8.204333333330396,0.08999999999787178,17.1526666666673,-12.355047619047127,-12.316035714286045,-3.6044722222222845,-5.776777777777625,2640.5861538461536,-0.5742226980091234,0,0,0,0,2635.67
984,20180503,-1.650000000000091,42.51999999999998,43.78658836785656,31.21341163214344,18.78658836785656,30.469122845801394,0.24950000000353612,-4.566499999999451,-8.15599999999722,-4.014333333335799,17.608666666667432,-11.673619047618104,-13.310714285714766,-4.162333333333208,-6.21366666666745,2628.2520879120893,-0.41282389622332233,0,0,1,0,2629.73
985,20180504,-41.970000000000255,55.60999999999967,50.43430136261322,24.56569863738678,25.43430136261322,28.682186670077044,-4.655999999996311,-0.28699999999935244,-5.059666666664725,-8.257333333334827,17.425666666666984,-8.61852380952314,-13.819392857143157,-5.734416666666675,-5.7195333333343115,2630.206923076924,1.320404295526456,0,0,0,0,2663.42
986,20180507,-3.269999999999982,18.65000000000009,52.1019088118812,22.898091188118798,27.101908811881202,30.017098996664117,-3.8937499999956344,3.6327500000002146,-3.117333333330862,-9.618333333334704,14.265999999999622,-3.5381904761893566,-13.238892857143128,-8.169138888888938,-4.639911111112269,2640.2883516483503,1.5873157497699353,0,0,0,0,2672.63
987,20180508,-1.6599999999998545,21.140000000000327,51.956785136979555,23.043214863020445,26.956785136979555,30.23724822689701,-1.0922499999956017,0.5192500000007385,0.4703333333354749,-7.17200000000139,11.522333333332881,-1.9210952380944946,-11.632821428571333,-9.85730555555574,-3.5756444444459703,2651.675494505494,1.1838546195862825,0,0,0,0,2671.92
988,20180509,-19.670000000000073,27.13000000000011,56.69038672542281,18.30961327457719,31.69038672542281,39.530291183627014,7.846750000004704,-1.834749999999076,4.017666666668447,-4.157000000001517,7.960000000000036,1.4650476190486188,-10.491964285714403,-10.871305555555864,-3.319844444446062,2668.9375824175827,1.7093437774810463,0,0,0,0,2697.79
989,20180510,-18.050000000000182,21.570000000000164,60.75915805194799,14.240841948052008,35.75915805194799,55.917633695494715,17.137250000004315,1.9297500000006949,2.2548333333356823,1.2228333333314367,6.020333333333383,5.082428571429318,-9.513428571428449,-11.448666666666668,-3.587533333335614,2689.2267032967065,1.9879186940628581,0,0,0,0,2723.07
990,20180511,-5.019999999999982,15.41000000000031,61.47607698445252,13.523923015547481,36.47607698445252,65.87067674153514,20.882250000004206,5.263750000000982,0.675833333335504,4.7441666666650235,6.963999999999942,5.5765714285721515,-6.6223214285714675,-11.6889166666665,-4.838533333335363,2709.125824175826,1.4111894440519281,0,0,0,0,2727.72
991,20180514,3.2399999999997817,16.63000000000011,61.86494735664304,13.135052643356957,36.86494735664304,72.2160290683064,20.574750000004315,8.86325000000079,3.618000000002212,6.020666666664965,6.011666666666315,6.464809523810345,-2.021892857142575,-10.981694444444202,-6.87035555555758,2721.538021978023,0.7693470942473115,0,0,0,0,2730.13
992,20180515,7.140000000000327,16.68000000000029,57.05732578651913,17.94267421348087,32.05732578651913,65.2508228041338,18.265750000003663,13.413250000000517,5.821333333336042,4.356333333331804,7.904333333332943,8.18671428571497,-0.4737142857143226,-9.427999999999429,-8.27100000000246,2726.3134065934055,-0.3720526647374407,0,0,0,0,2711.45
993,20180516,-9.840000000000146,15.590000000000146,59.07596721359582,15.924032786404183,34.07596721359582,50.23267089020828,15.81975000000375,12.114250000000084,8.299500000002809,5.019833333331917,10.849333333332652,7.6407619047622575,2.5265714285719696,-8.337777777777774,-9.11002222222396,2736.7014285714286,-0.1415413483909939,0,0,0,0,2722.46
994,20180517,-0.42000000000007276,20.59999999999991,58.449777052042016,16.550222947957984,33.449777052042016,42.831854651678896,9.294250000004013,9.01175000000012,11.895333333335657,6.917999999999211,12.485666666665566,6.261000000000877,5.610999999999876,-7.480555555555384,-9.628844444446258,2745.1156043956034,-0.609214580605649,0,0,0,0,2720.13
995,20180518,4.380000000000109,10.320000000000164,56.46894851222521,18.53105148777479,31.46894851222521,34.468130781399395,1.2130000000038308,9.188000000000102,10.408666666669433,10.488999999999123,11.739666666665471,7.8176666666672645,5.939000000000306,-4.984999999999673,-9.872400000002017,2745.9849450549423,-1.184886098836465,0,0,0,0,2712.97
996,20180521,-7.0600000000004,13.490000000000236,60.50347263966713,14.49652736033287,35.50347263966713,20.683832537773924,-2.6134999999967476,7.552500000000691,7.840000000002419,13.431666666665478,13.40866666666625,7.494666666666944,6.638249999999971,-0.9440277777775918,-9.223422222224144,2751.6265934065955,-0.4747492711311723,0,0,0,0,2733.01
997,20180522,13.900000000000091,20.359999999999673,58.026685348329785,16.973314651670215,33.026685348329785,13.624066942779791,-0.18674999999620923,2.4717500000001564,8.00700000000279,13.873999999998887,15.798999999999069,6.604428571429253,8.133571428571486,0.4472222222225355,-7.79582222222416,2748.877802197805,-0.9978782210874683,0,0,0,0,2724.44
998,20180523,-19.309999999999945,23.789999999999964,59.854340027299514,15.145659972700486,34.854340027299514,15.137697202499112,1.2830000000039945,-0.3819999999996071,6.502000000002226,12.420999999998912,19.27033333333293,7.109666666667181,7.648250000000189,3.1006388888890797,-6.792088888891158,2744.686703296705,-0.5702944875152327,0,0,0,0,2733.29
999,20180524,3.1799999999998363,24.58999999999969,58.15045404632955,16.84954595367045,33.15045404632955,15.142138409808013,3.105250000003707,-1.1472499999995307,2.3176666666686287,10.538999999999305,23.679999999999836,7.3804761904766565,6.434107142857101,5.817861111111142,-6.005911111113164,2741.4250549450535,-0.6205349186403862,0,0,0,0,2727.76
1000,20180525,2.269999999999982,12.370000000000346,56.148947441195155,18.851052558804845,31.148947441195155,14.54698679342755,3.54225000000406,0.7267500000002656,-0.2829999999980828,8.639999999998963,25.373000000000502,6.20928571428567,7.761464285714283,6.104027777777901,-3.760577777779872,2735.8245054945037,-0.7384277153102917,0,0,0,0,2721.33
1001,20180529,15.25,33.86000000000013,47.52684201464264,27.47315798535736,22.52684201464264,24.84110214200109,-1.012749999996231,0.6787500000004911,-1.5424999999981992,4.72383333333255,26.121000000000095,4.418523809524231,7.253392857142899,6.545749999999771,-0.25980000000208747,2719.5021978022005,-1.7088066105486366,0,1,0,0,2689.86
1002,20180530,-21.580000000000382,26.91000000000031,55.51059287826665,19.48940712173335,30.51059287826665,24.912148061847347,-1.583749999995689,-0.09225000000014916,0.02266666666855599,0.9419999999990978,29.006333333333714,3.087571428571664,6.4326785714288235,7.8300833333332776,0.9730666666646357,2716.8941758241767,0.16548405467673463,0,0,0,0,2724.01
1003,20180531,15.710000000000036,21.820000000000164,50.93110963514717,24.068890364852827,25.931109635147173,26.760332354561342,-6.225249999995867,0.6642499999998108,0.37533333333522023,-1.6283333333340124,29.61733333333359,1.1729523809526654,6.720464285714115,7.285694444444744,3.2653555555534695,2712.512307692306,-0.4296863464340619,0,0,0,0,2705.27
1004,20180601,-15.920000000000073,18.230000000000018,56.924761351641585,18.075238648358415,31.924761351641585,27.98634905477911,-5.054499999995642,-0.5835000000001855,-0.1064999999975953,-0.46750000000156433,29.004333333334216,0.5379523809524471,6.9439642857141735,6.199750000000222,5.691999999998188,2717.9205494505513,0.8084374541140606,0,0,0,0,2734.62
1005,20180604,-5.199999999999818,8.61999999999989,59.16664464545519,15.833355354544807,34.16664464545519,31.635532766462347,-2.7502499999955035,-1.169749999999567,1.2493333333350165,0.2899999999985994,27.723333333334267,0.507904761905138,5.971678571428129,7.404194444444784,5.983955555553621,2727.0250549450584,1.053906830299525,0,0,0,0,2746.87
1006,20180605,-0.3400000000001455,13.099999999999909,59.5240721958494,15.4759278041506,34.5240721958494,35.57159666034431,7.099000000004253,-0.8099999999994907,0.43916666666837045,1.4344999999980246,26.351000000001022,1.0974761904767547,4.6081071428570795,7.085861111110717,6.482488888887474,2732.844725274726,0.7921618544434582,0,0,0,0,2748.8
1007,20180606,-19.09999999999991,23.889999999999873,63.69952475112931,11.30047524887069,38.69952475112931,46.147968777671394,11.19325000000481,-0.027250000000094587,0.28183333333527116,2.322833333331346,25.818000000000666,3.805904761905367,3.605678571428143,6.46397222222231,7.715377777776212,2746.097472527473,1.4249742898722717,0,0,0,0,2772.35
1008,20180607,4.470000000000255,19.740000000000236,63.11005131878302,11.889948681216978,38.11005131878302,52.52058004695391,18.083250000004682,2.394749999999931,0.8765000000012151,2.242166666664616,24.64633333333404,6.40785714285812,2.164892857142604,6.875583333333452,7.353266666665149,2756.730109890107,0.8761474991617254,0,0,0,0,2770.37
1009,20180608,-13.190000000000055,15.799999999999727,64.65084492209141,10.349155077908591,39.65084492209141,58.148339637019035,15.819000000005417,8.413999999999305,1.454333333334489,2.8646666666650162,24.836666666667952,7.689904761905382,1.743178571428416,7.169583333333321,6.454666666664707,2766.9218681318657,0.8024343065707499,0,0,0,0,2779.03
1010,20180611,-1.8200000000001637,10.039999999999964,65.1878647469218,9.812135253078196,40.187864746921804,50.26826257484663,15.596250000005057,9.595749999999953,3.462166666667599,2.321833333331597,25.702333333334536,8.230238095238747,1.7966785714284015,6.366972222222103,7.577177777775887,2779.3079120879097,0.54198892408822,0,0,0,0,2782.0
1011,20180612,-1.25,11.019999999999982,66.0937252627703,8.906274737229694,41.093725262770306,50.52257649692456,13.00875000000542,10.094249999999647,8.237000000001444,3.656666666664478,24.665000000000873,9.526619047619533,2.401714285714661,5.232444444444354,7.337555555553536,2789.9578021978004,0.2706312830647581,0,0,0,1,2786.85
1012,20180613,12.309999999999945,16.81999999999971,62.069826887738564,12.930173112261436,37.069826887738564,34.37347427043733,8.53850000000557,10.058500000000095,8.874000000001615,4.768999999997959,24.050000000000637,9.523714285714505,4.701285714285859,4.324333333333016,6.7530666666652905,2796.900549450548,-0.5162000049646508,0,0,0,0,2775.63
1013,20180614,0.7200000000002547,12.539999999999964,63.53172768947986,11.468272310520142,38.53172768947986,27.196802827263582,6.510000000005675,6.789000000000215,8.876833333334616,9.208166666664965,22.43600000000015,10.329428571428707,6.943321428571835,3.0528055555550964,7.114844444443406,2803.43516483516,-0.5179012126026828,0,0,0,0,2782.49
1014,20180615,-1.8799999999996544,21.079999999999927,62.46218710320601,12.537812896793987,37.46218710320601,21.063368473061473,2.7785000000053515,6.142500000000382,8.743333333334704,10.385666666664747,20.898333333333085,12.106523809524333,8.000642857143248,2.645611111111066,7.348888888887359,2806.2263736263744,-0.8553263649208901,0,0,0,0,2779.66
1015,20180618,-7.960000000000036,17.86999999999989,60.18357543163212,14.816424568367879,35.18357543163212,10.156902904431718,0.9535000000050786,3.629500000000462,5.724666666668327,12.597666666664281,20.715333333333092,12.817333333334318,8.377250000000004,2.625861111111135,6.573288888887873,2799.872857142857,-1.1708471789589698,0,0,0,0,2773.75
1016,20180619,-10.579999999999927,21.860000000000127,56.02721178207436,18.97278821792564,31.02721178207436,13.781781857795977,-2.9259999999949287,1.2780000000002474,4.772833333335257,10.079833333331408,22.565333333333,12.543428571429104,9.342321428571722,3.0500277777778138,5.468022222220952,2793.5695604395596,-1.3495617208075303,0,0,0,0,2762.59
1017,20180620,2.4099999999998545,10.950000000000273,57.37097449863877,17.629025501361227,32.37097449863877,14.539513808860193,-3.124249999994845,0.31725000000051296,2.5656666666682213,8.896666666665169,22.272666666665828,12.508571428572395,9.238178571428307,5.015027777777959,4.613022222220934,2784.0508791208767,-0.9485552968055535,0,0,0,0,2767.32
1018,20180621,19.519999999999982,24.890000000000327,51.12474685754067,23.87525314245933,26.12474685754067,22.054599812968718,-5.640249999994921,-1.651749999999538,0.42466666666859965,6.010666666664747,23.506333333332805,10.981190476191387,9.738892857142673,6.860250000000178,3.3753999999985353,2772.6298901098885,-1.2470498923861182,0,0,0,0,2749.76
1019,20180622,5.9099999999998545,11.490000000000236,52.74039145896721,22.25960854103279,27.74039145896721,23.83653798850446,-6.599999999995362,-3.23299999999972,-0.5344999999974789,3.20416666666506,23.79666666666617,8.46580952380964,11.116107142857345,7.686527777778338,2.929822222220082,2764.3264835164837,-0.6443071970426437,0,0,0,0,2754.88
1020,20180625,25.86999999999989,44.26999999999998,41.76158384020836,33.23841615979164,16.76158384020836,38.29984366491453,-10.615999999994983,-4.059999999999491,-2.5858333333317205,0.7491666666655874,22.164999999999054,6.5779523809528655,11.469964285714468,7.822638888889287,2.757311111109175,2745.2954945054953,-1.7392442416457254,0,0,0,0,2717.07
1021,20180626,-0.9400000000000546,17.309999999999945,43.75900501627059,31.240994983729408,18.759005016270592,44.141784130676115,-11.093249999995805,-5.109749999999622,-4.300666666664256,-2.1990000000009786,20.684666666665635,4.9014285714288235,11.03557142857153,8.52522222222251,3.025577777775652,2733.162637362636,-0.8165627825128845,0,0,0,0,2723.06
1022,20180627,28.81999999999971,46.710000000000036,38.23503029437147,36.76496970562853,13.23503029437147,52.570674640594916,-14.627499999995962,-7.513499999999567,-5.036499999997432,-4.215166666667301,16.230666666665,3.7157142857149665,10.706535714285565,8.199972222222186,4.606777777776188,2715.6123076923077,-1.2421197483594342,0,0,1,0,2699.63
1023,20180628,-17.61999999999989,32.350000000000364,43.685259565073174,31.314740434926826,18.685259565073174,50.39402355388256,-14.13749999999618,-8.075499999999465,-5.776166666663812,-6.489500000000589,12.831666666665114,2.981571428571442,9.219678571429085,8.506861111110993,6.16248888888731,2706.6824175824163,0.025685297616702452,0,0,0,0,2716.31
1024,20180629,8.760000000000218,24.890000000000327,44.33851522837356,30.66148477162644,19.33851522837356,45.974908884966226,-15.911999999996624,-7.473999999999705,-7.133499999997184,-7.217166666667254,8.84633333333204,3.057190476190499,6.869392857142884,9.579972222222295,6.8005777777766525,2700.9309890109917,0.42994818282954855,0,0,0,0,2718.37
1025,20180702,-21.76000000000022,28.3100000000004,47.01812723896209,27.981872761037913,22.018127238962087,41.485538162207376,-8.907749999996668,-7.8462499999996,-7.189166666663823,-8.179500000001099,4.7023333333322626,3.5440476190478876,5.258285714285648,9.900000000000091,6.931399999999485,2700.512857142857,0.945425475720131,0,0,0,0,2726.71
1026,20180703,20.050000000000182,25.420000000000073,43.38031397471699,31.61968602528301,18.38031397471699,33.155098299837846,-6.308249999996406,-7.476749999999811,-6.58949999999686,-8.807500000001255,0.45333333333201153,3.3675238095243003,3.7603928571429606,9.466527777777628,7.521022222221745,2696.250329670331,0.4683417805096169,0,0,0,0,2713.22
1027,20180705,-12.420000000000073,21.809999999999945,50.52759781007933,24.472402189920672,25.527597810079328,29.502188243831824,3.3715000000033797,-6.689499999999953,-6.565499999996973,-9.301166666667996,-2.5536666666675956,3.0543333333334886,2.86200000000008,9.265777777778112,7.298022222221789,2701.9342857142865,1.4748053368828191,0,0,0,0,2736.61
1028,20180706,-22.140000000000327,30.889999999999873,56.40803506241339,18.59196493758661,31.40803506241339,31.94628099167312,6.729750000003605,-2.351749999999811,-5.3286666666640485,-8.020666666667694,-4.949333333334835,2.871238095238823,2.3786785714282814,8.057638888889414,7.648511111110565,2715.264615384615,2.097445278522283,0,0,0,0,2759.82
1029,20180709,-15.659999999999854,16.139999999999873,61.56906188303641,13.430938116963588,36.56906188303641,49.19776397665282,12.251000000003842,2.35799999999972,-3.803833333330658,-6.917166666667981,-6.529000000001361,2.9218571428582436,2.6808928571426804,6.153138888888861,8.735911111110454,2735.1670329670296,2.4748986094737453,0,0,0,0,2784.17
1030,20180710,-5.2800000000002,9.340000000000146,63.421191665241295,11.578808334758705,38.421191665241295,62.511948566941555,13.900750000003882,6.457249999999476,0.1998333333363007,-4.583166666667694,-7.606666666668389,3.0282857142869943,3.3384642857140534,4.9079166666665515,9.155533333332642,2755.5265934065947,2.1000832915618117,0,0,0,0,2793.84
1031,20180711,5.800000000000182,15.139999999999873,57.32325217663404,17.676747823365957,32.32325217663404,59.22576149580755,18.8470000000043,8.574999999999818,3.700833333335595,-3.75016666666761,-9.650000000001455,4.661904761905589,3.412928571428438,3.752055555555671,8.889244444444103,2770.0247252747226,0.6666645010996793,0,0,0,0,2774.02
1032,20180712,-15.150000000000091,17.6899999999996,62.12551827047695,12.874481729523048,37.12551827047695,62.65627715352184,21.193000000003394,8.69900000000007,6.79850000000215,0.9534999999991669,-10.061333333334915,5.027904761906029,3.3519285714282887,3.114833333333536,8.827666666665664,2788.1487912087928,1.0100909743192208,0,0,0,0,2798.29
1033,20180713,-4.380000000000109,12.840000000000146,62.68814912746807,12.311850872531927,37.68814912746807,62.1337580660761,20.16600000000335,9.524000000000342,8.77766666666912,4.0376666666657,-9.826000000001386,6.285809523810258,3.3241071428574287,2.7856388888885704,7.815311111110532,2806.4360439560437,0.469823360899264,0,0,0,0,2801.31
1034,20180716,3.0,10.320000000000164,61.74613619949566,13.253863800504341,36.74613619949566,58.57043960151577,12.366750000003321,12.16924999999992,8.550333333336312,9.367666666665173,-9.04966666666769,6.393666666667286,3.385750000000371,3.0684722222222263,6.115977777777061,2815.7218681318664,-0.28609055634923397,0,0,0,0,2798.43
1035,20180717,-20.210000000000036,24.950000000000273,63.99581922767016,11.004180772329839,38.99581922767016,44.18047242023886,6.391250000003311,13.00274999999965,9.064333333336435,10.97233333333179,-4.973666666668123,5.962428571429882,3.4918214285717113,3.6645277777774936,5.011822222222236,2826.555824175826,-0.21967461450645748,0,0,0,0,2809.55
1036,20180718,-4.269999999999982,10.870000000000346,65.19893426714732,9.801065732852678,40.19893426714732,33.0083948929323,7.7362500000031105,9.737749999999778,11.200166666669702,12.90583333333143,-1.030333333334056,4.596619047619697,5.019714285714599,3.8299999999999272,4.05179999999973,2832.153186813188,-0.38839844069249146,0,0,0,0,2815.62
1037,20180719,4.880000000000109,12.2800000000002,61.1630865362766,13.836913463723398,36.1630865362766,23.853715295517304,6.436250000002929,5.489749999999731,11.506500000003143,12.39683333333096,4.888999999999669,3.3685238095240493,5.317892857143306,3.7636944444443543,3.467955555556273,2833.6794505494504,-0.986389212055956,0,0,0,0,2804.49
1038,20180720,2.7200000000002547,9.6899999999996,60.20392829884722,14.796071701152783,35.20392829884722,21.88804127079311,5.541500000003452,2.2874999999994543,8.32333333333645,14.079666666664252,9.54166666666606,1.6583333333342125,6.363250000000335,3.7134166666664896,3.150933333334251,2831.900879120883,-1.1367374376550492,0,0,0,0,2801.83
1039,20180723,-7.809999999999945,13.470000000000255,61.46395088501991,13.536049114980088,36.46395088501991,21.880332000708222,3.131500000003143,4.126499999998941,4.74016666667012,14.036499999997432,14.517333333333227,0.5225714285720642,6.450178571428751,3.7639166666667734,3.402733333334254,2830.308681318683,-0.8878181932497916,0,0,0,0,2806.98
1040,20180724,0.27999999999974534,18.86999999999989,64.6085577393919,10.391442260608102,39.6085577393919,14.467541535521377,2.537750000003143,4.234249999999065,2.347833333336439,12.838833333330967,19.483333333333576,-0.29828571428515716,6.074285714285907,3.8533333333334667,3.9364666666674566,2827.532637362639,-0.3513218450816458,0,0,0,0,2820.4
1041,20180725,-28.340000000000146,30.300000000000182,69.70159619628775,5.298403803712247,44.70159619628775,27.750135047015647,3.032750000003034,2.6242499999989377,4.394500000003063,9.1404999999977,26.365999999999985,-1.1034285714281395,4.948178571428798,5.246138888889163,4.130111111112001,2832.670000000001,0.6513319291992531,0,0,0,0,2846.07
1042,20180726,-1.9500000000002728,10.309999999999945,66.2498926890766,8.750107310923397,41.2498926890766,30.89184734147966,4.74650000000338,3.585499999998774,4.676166666669815,6.0518333333307055,31.027666666666846,-0.9028095238090827,3.9721428571428987,5.570777777777948,4.121422222223373,2835.8139560439536,0.16810928160592198,0,0,0,0,2837.44
1043,20180727,23.529999999999745,34.82999999999993,59.41346526674535,15.586534733254652,34.41346526674535,28.39949990978357,6.985750000003009,2.9932499999990796,2.693833333335988,5.851833333331342,33.75,-1.0760952380951494,2.51767857142886,6.508861111110946,4.094888888890182,2835.3603296703313,-0.602874821519409,0,0,0,0,2818.82
1044,20180730,16.40000000000009,23.629999999999654,54.16955608516428,20.83044391483572,29.16955608516428,29.618695965305506,7.737250000003314,0.9487499999991087,2.75166666666928,4.982333333331098,34.21399999999994,-0.9848571428569812,1.4916071428569921,6.545250000000578,4.1086000000009335,2830.83032967033,-1.1689263423368097,0,0,0,0,2802.6
1045,20180731,-6.559999999999945,16.40000000000009,57.573226977728694,17.426773022271306,32.573226977728694,29.60641672308111,5.440250000002834,1.7497499999994943,2.1773333333362643,4.733999999997195,34.292666666667174,-0.5465714285714967,0.7358214285713984,6.170527777778261,4.152422222222867,2826.438131868133,-0.5162937648583709,0,0,0,0,2816.29
1046,20180801,7.809999999999945,19.980000000000018,56.60429840232776,18.395701597672243,31.604298402327757,28.4131259890396,-2.542999999996937,3.416999999999007,0.7071666666697638,3.355499999996937,35.223000000000866,0.3883333333333212,-0.12075000000004366,5.040083333333769,5.289866666667876,2824.0825274725285,-0.46485810092319907,0,0,0,0,2813.36
1047,20180802,-26.73999999999978,33.56999999999971,60.03098895903474,14.969011040965263,35.03098895903474,26.316448596602186,-7.116999999997006,3.6739999999995234,1.5076666666695928,2.8993333333301052,35.155000000000655,0.911000000000513,-0.018500000000130967,4.118277777777621,5.527822222224131,2825.721098901099,0.11097376672035943,0,0,0,0,2827.22
1048,20180803,-10.730000000000018,12.980000000000018,63.01080359565208,11.989196404347922,38.01080359565208,26.75857956469008,-5.304749999996602,2.315749999999298,3.298833333336006,2.3574999999968895,34.738000000000284,2.2775238095246095,-0.11485714285754511,2.86600000000044,6.3884000000016385,2829.750549450549,0.5150386782931952,0,0,0,0,2840.35
1049,20180806,-10.110000000000127,17.309999999999945,65.15234011544348,9.84765988455652,40.15234011544348,30.921994251225442,3.714000000003125,-1.485000000000582,3.8150000000023283,2.718666666663921,35.01866666666774,3.4403809523814743,0.12203571428517535,2.0773611111112587,6.508488888890497,2837.2246153846145,0.7244404486896963,0,0,0,0,2850.4
1050,20180807,-2.5299999999997453,7.5099999999997635,66.80991608128097,8.190083918719026,41.809916081280974,34.855364644744895,9.519750000003114,-2.6637500000001637,2.901666666669371,4.176999999996951,33.56600000000117,5.733047619047738,0.630785714285139,1.509055555555733,6.245644444446043,2846.71923076923,0.7425487454874263,0,0,0,0,2858.45
1051,20180808,-0.9099999999998545,9.349999999999909,66.4925773688103,8.507422631189698,41.4925773688103,39.00240537141599,13.527750000002925,1.033249999999498,-0.1619999999970787,5.598333333331084,31.883333333333667,7.503619047619395,1.5769642857139843,0.860305555555442,5.308844444445185,2852.630659340659,0.38425199393813086,0,0,0,0,2857.7
1052,20180809,3.6100000000001273,10.5,64.67521860158706,10.324781398412938,39.67521860158706,40.01172605971806,12.42725000000246,5.791749999999865,-1.3129999999969186,5.0906666666642195,30.024333333334198,10.170714285714439,2.092785714285128,1.0039444444446417,4.522555555556664,2855.143076923078,0.03326840878268816,0,0,0,0,2853.58
1053,20180810,6.359999999999673,16.389999999999873,56.48353981318539,18.516460186814612,31.483539813185388,32.775171422614676,8.889500000002954,6.469499999999698,1.1988333333365517,1.9281666666638557,28.222000000000662,11.683428571428976,3.2093214285714566,0.8756944444439796,3.3603555555564526,2851.0549450549447,-0.7716525342739736,0,0,0,0,2833.28
1054,20180813,13.5300000000002,23.519999999999982,52.48112024745066,22.51887975254934,27.48112024745066,31.195062446571228,2.1242500000030304,5.607749999999214,4.424333333337017,-0.3610000000026048,25.766666666667334,13.219714285714417,4.0682857142860485,0.9791111111103419,2.5674888888902387,2845.2164835164835,-1.032093108438015,0,0,0,0,2821.93
1055,20180814,-12.079999999999927,16.5300000000002,57.61871005345308,17.38128994654692,32.61871005345308,25.151006068008883,-3.1662499999965803,4.833249999999225,5.029666666669982,0.09666666666453239,23.295666666666875,13.48357142857185,5.924178571428456,1.346361111110582,1.9936888888901194,2848.99241758242,-0.18509005466568237,0,0,0,0,2839.96
1056,20180815,9.579999999999927,25.460000000000036,50.56831696609008,24.43168303390992,25.56831696609008,28.000739321264064,-8.284749999997075,1.5847499999995307,4.216500000002725,3.25749999999789,17.94400000000087,14.265428571428856,7.252821428571224,2.0404166666662604,1.302733333334345,2845.283846153848,-1.0865293620929823,0,0,0,0,2818.37
1057,20180816,-9.25,19.049999999999727,56.49504207411984,18.504957925880163,31.495042074119837,27.995036245593383,-9.648999999996704,-0.9760000000005675,3.5301666666691744,5.074166666664496,14.691333333334114,13.704476190476726,9.448857142856923,2.4288888888886504,1.3817111111115992,2845.3072527472546,-0.1617158561422775,0,0,0,0,2840.69
1058,20180817,-11.809999999999945,21.90000000000009,58.747821949859556,16.252178050140444,33.747821949859556,27.95778581579816,-5.2389999999968495,-2.9940000000005966,1.4440000000026885,6.050999999998112,13.768333333333885,12.891380952381041,10.763035714285252,3.435027777778032,1.2896222222225333,2844.454945054945,0.1692114834321788,0,0,0,0,2850.13
1059,20180820,-3.1200000000003456,9.140000000000327,60.36793560803916,14.632064391960839,35.36793560803916,27.593483934383585,1.8662500000032196,-3.740250000000742,-0.3768333333305236,4.906833333330724,14.96900000000096,11.358428571428703,12.171071428571395,4.26949999999988,1.4490000000005239,2846.4198901098885,0.4408412504175769,0,0,0,0,2857.05
1060,20180821,-1.449999999999818,11.909999999999854,61.749594121504906,13.250405878495094,36.749594121504906,29.128947209048874,5.293750000003456,-3.0187500000010914,-1.809999999997217,3.6796666666641613,15.776333333333696,9.769571428571908,12.416678571428747,5.934305555555056,1.812244444445696,2848.214505494504,0.5777275927750154,0,0,0,0,2862.96
1061,20180822,-0.830000000000382,11.489999999999782,61.30562131057084,13.694378689429158,36.30562131057084,30.98672404025774,10.416250000003402,0.13674999999921056,-2.349666666664234,1.4006666666646197,16.08033333333333,8.450523809524384,13.193392857142499,7.198194444444198,2.5179555555569095,2850.4851648351637,0.4754140548845194,0,0,0,0,2861.82
1062,20180823,3.3099999999999454,14.75,59.35442675349655,15.645573246503453,34.35442675349655,31.292288011213714,9.293000000003303,4.177999999999429,-1.8871666666641431,-0.7058333333361588,16.108000000000175,6.967714285714919,12.698785714285805,9.13949999999977,2.8834000000010747,2852.54087912088,0.22733218870402772,0,0,0,0,2856.98
1063,20180824,-12.340000000000146,13.809999999999945,63.884004800324504,11.115995199675496,38.884004800324504,31.16881791094829,9.86375000000362,4.378249999999298,0.8380000000024665,-1.579333333336308,15.951333333333878,6.131714285715134,12.021285714285568,10.322777777777446,3.8156222222232827,2860.8753846153863,0.7704872831199152,0,0,0,0,2874.69
1064,20180827,-12.049999999999727,13.559999999999945,68.57903818812096,6.420961811879039,43.57903818812096,40.834933968224504,8.00550000000294,6.693499999999858,4.722333333335882,-1.072000000002845,15.763666666666268,6.192428571429446,10.778321428571417,11.629583333333358,4.626466666667966,2876.124505494506,1.2381026735093053,0,0,0,0,2896.74
