,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Buy/Sell Price,Quantity,PNL,Cumulative PNL,Latent PNL
141,2018-10-03,ALXN,0,0,0,0,137.0,53.0,0,5972.5700000000015,23.32
142,2018-10-04,ALXN,0,0,0,0,137.0,53.0,0,5972.5700000000015,179.67
143,2018-10-05,ALXN,0,0,0,0,137.0,53.0,0,5972.5700000000015,316.41
144,2018-10-08,ALXN,0,0,0,1,129.66,53.0,389.02,5972.5700000000015,0
145,2018-10-09,ALXN,0,0,1,0,129.56,56.0,0,6361.590000000002,0
146,2018-10-10,ALXN,0,0,0,0,129.56,56.0,0,6361.590000000002,310.8
147,2018-10-11,ALXN,0,0,0,1,122.57,56.0,391.44,6361.590000000002,0
148,2018-10-12,ALXN,0,0,0,0,0.0,0.0,0,6753.030000000002,0
149,2018-10-15,ALXN,1,0,0,0,122.63,59.0,0,6753.030000000002,0
150,2018-10-16,ALXN,0,1,0,0,127.32,59.0,276.71,6753.03,0
151,2018-10-17,ALXN,0,0,1,0,129.09,56.0,0,7029.740000000002,0
152,2018-10-18,ALXN,0,0,0,1,126.74,56.0,131.6,7029.740000000002,0
153,2018-10-19,ALXN,0,0,1,0,126.79,57.0,0,7161.340000000002,0
154,2018-10-22,ALXN,0,0,0,0,126.79,57.0,0,7161.340000000002,275.31
155,2018-10-23,ALXN,0,0,0,0,126.79,57.0,0,7161.340000000002,58.71
156,2018-10-24,ALXN,0,0,0,1,114.05,57.0,726.18,7161.340000000002,0
157,2018-10-25,ALXN,0,0,1,0,114.06,63.0,0,7887.520000000002,0
158,2018-10-26,ALXN,0,0,0,0,114.06,63.0,0,7887.520000000002,-227.43
159,2018-10-29,ALXN,0,0,0,1,112.43,63.0,102.69,7887.520000000002,0
160,2018-10-30,ALXN,0,0,1,0,114.87,63.0,0,7990.210000000002,0
161,2018-10-31,ALXN,0,0,0,1,111.83,63.0,191.52,7990.210000000002,0
162,2018-11-01,ALXN,1,0,0,0,120.36,60.0,0,8181.730000000002,0
163,2018-11-02,ALXN,0,0,0,0,120.36,60.0,0,8181.730000000002,196.2
164,2018-11-05,ALXN,0,0,0,0,120.36,60.0,0,8181.730000000002,174.0
165,2018-11-06,ALXN,0,0,0,0,120.36,60.0,0,8181.730000000002,259.8
166,2018-11-07,ALXN,0,0,0,0,120.36,60.0,0,8181.730000000002,403.2
167,2018-11-08,ALXN,0,1,0,0,126.53,60.0,370.2,8181.73,0
168,2018-11-09,ALXN,0,0,1,0,123.52,58.0,0,8551.930000000002,0
169,2018-11-12,ALXN,0,0,0,1,120.16,58.0,194.88,8551.930000000002,0
170,2018-11-13,ALXN,0,0,1,0,119.64,60.0,0,8746.810000000001,0
171,2018-11-14,ALXN,0,0,0,1,115.73,60.0,234.6,8746.810000000001,0
172,2018-11-15,ALXN,0,0,1,0,119.29,60.0,0,8981.410000000002,0
173,2018-11-16,ALXN,0,0,0,0,119.29,60.0,0,8981.410000000002,25.8
174,2018-11-19,ALXN,0,0,0,1,114.06,60.0,313.8,8981.410000000002,0
175,2018-11-20,ALXN,1,0,0,0,117.47,61.0,0,9295.210000000001,0
176,2018-11-21,ALXN,0,0,0,0,117.47,61.0,0,9295.210000000001,1.83
177,2018-11-23,ALXN,0,0,0,0,117.47,61.0,0,9295.210000000001,148.23
178,2018-11-26,ALXN,0,0,0,0,117.47,61.0,0,9295.210000000001,47.58
179,2018-11-27,ALXN,0,0,0,0,117.47,61.0,0,9295.210000000001,187.88
180,2018-11-28,ALXN,0,0,0,0,117.47,61.0,0,9295.210000000001,300.73
181,2018-11-29,ALXN,0,0,0,0,117.47,61.0,0,9295.210000000001,378.2
182,2018-11-30,ALXN,0,0,0,0,117.47,61.0,0,9295.210000000001,349.53
183,2018-12-03,ALXN,0,1,0,0,125.66,61.0,499.59,9295.21,0
184,2018-12-04,ALXN,0,0,1,0,120.63,60.0,0,9794.800000000001,0
185,2018-12-06,ALXN,0,0,0,0,120.63,60.0,0,9794.800000000001,48.0
186,2018-12-07,ALXN,0,0,0,0,120.63,60.0,0,9794.800000000001,298.8
187,2018-12-10,ALXN,0,0,0,0,120.63,60.0,0,9794.800000000001,280.2
188,2018-12-11,ALXN,0,0,0,1,117.24,60.0,203.4,9794.800000000001,0
189,2018-12-12,ALXN,0,0,1,0,117.27,61.0,0,9998.2,0
190,2018-12-13,ALXN,0,0,0,0,117.27,61.0,0,9998.2,346.48
191,2018-12-14,ALXN,0,0,0,1,109.36,61.0,482.51,9998.2,0
192,2018-12-17,ALXN,0,0,1,0,110.13,65.0,0,10480.710000000001,0
193,2018-12-18,ALXN,0,0,0,0,110.13,65.0,0,10480.710000000001,243.1
194,2018-12-19,ALXN,0,0,0,0,110.13,65.0,0,10480.710000000001,523.9
195,2018-12-20,ALXN,0,0,0,0,110.13,65.0,0,10480.710000000001,581.1
196,2018-12-21,ALXN,0,0,0,0,110.13,65.0,0,10480.710000000001,1098.5
197,2018-12-24,ALXN,0,0,0,1,94.95,65.0,986.7,10480.710000000001,0
198,2018-12-26,ALXN,0,0,0,0,0.0,0.0,0,11467.410000000002,0
199,2018-12-27,ALXN,0,0,0,0,0.0,0.0,0,11467.410000000002,0
200,2018-12-28,ALXN,0,0,0,0,0.0,0.0,0,11467.410000000002,0
201,2018-03-14,ALGN,0,0,0,0,0.0,0.0,0,False,0
202,2018-03-15,ALGN,0,0,0,0,0.0,0.0,0,0,0
203,2018-03-16,ALGN,0,0,0,0,0.0,0.0,0,0,0
204,2018-03-19,ALGN,0,0,0,0,0.0,0.0,0,-620.63,0
205,2018-03-20,ALGN,0,0,0,0,0.0,0.0,0,-620.63,0
206,2018-03-21,ALGN,0,0,0,0,0.0,0.0,0,-620.63,0
207,2018-03-22,ALGN,0,0,0,0,0.0,0.0,0,-620.63,0
208,2018-03-23,ALGN,0,0,0,0,0.0,0.0,0,-620.63,0
209,2018-03-26,ALGN,0,0,0,0,0.0,0.0,0,-620.63,0
210,2018-03-27,ALGN,0,0,0,0,0.0,0.0,0,-620.63,0
211,2018-03-28,ALGN,0,0,0,0,0.0,0.0,0,186.49,0
212,2018-03-29,ALGN,0,0,1,0,251.0,20.0,0,186.49,0
213,2018-04-02,ALGN,0,0,0,0,251.0,20.0,0,186.49,139.8
214,2018-04-03,ALGN,0,0,0,0,251.0,20.0,0,282.69,225.6
215,2018-04-04,ALGN,0,0,0,0,251.0,20.0,0,282.69,-6.4
216,2018-04-05,ALGN,0,0,0,0,251.0,20.0,0,675.73,-28.0
217,2018-04-06,ALGN,0,0,0,0,251.0,20.0,0,675.73,52.6
218,2018-04-09,ALGN,0,0,0,0,251.0,20.0,0,675.73,-63.4
219,2018-04-10,ALGN,0,0,0,0,251.0,20.0,0,675.73,-91.6
220,2018-04-11,ALGN,0,0,0,0,251.0,20.0,0,697.49,-172.4
221,2018-04-12,ALGN,0,0,0,0,251.0,20.0,0,697.49,-304.4
222,2018-04-13,ALGN,0,0,0,0,251.0,20.0,0,697.49,-275.4
223,2018-04-16,ALGN,0,0,0,0,251.0,20.0,0,697.49,-363.4
224,2018-04-17,ALGN,0,0,0,0,251.0,20.0,0,850.45,-460.0
225,2018-04-18,ALGN,0,0,0,0,251.0,20.0,0,850.45,-296.4
226,2018-04-19,ALGN,0,0,0,1,253.38,20.0,-47.6,850.45,0
227,2018-04-20,ALGN,0,0,0,0,0.0,0.0,0,850.45,0
228,2018-04-23,ALGN,0,0,0,0,0.0,0.0,0,850.45,0
229,2018-04-24,ALGN,1,0,0,0,238.47,21.0,0,850.45,0
230,2018-04-25,ALGN,0,0,0,0,238.47,21.0,0,1210.77,493.92
231,2018-04-26,ALGN,0,0,0,0,238.47,21.0,0,1210.77,451.92
232,2018-04-27,ALGN,0,0,0,0,238.47,21.0,0,1210.77,423.36
233,2018-04-30,ALGN,0,0,0,0,238.47,21.0,0,1788.69,225.54
234,2018-05-01,ALGN,0,0,0,0,238.47,21.0,0,1788.69,250.53
235,2018-05-02,ALGN,0,0,0,0,238.47,21.0,0,1788.69,221.13
236,2018-05-03,ALGN,0,0,0,0,238.47,21.0,0,1974.13,283.92
237,2018-05-04,ALGN,0,0,0,0,238.47,21.0,0,1974.13,436.38
238,2018-05-07,ALGN,0,0,0,0,238.47,21.0,0,1974.13,526.47
239,2018-05-08,ALGN,0,0,0,0,238.47,21.0,0,2354.65,567.42
240,2018-05-09,ALGN,0,0,0,0,238.47,21.0,0,2354.65,620.34
241,2018-05-10,ALGN,0,1,0,0,278.29,21.0,836.22,2478.13,0
242,2018-05-11,ALGN,0,0,0,0,0.0,0.0,0,2478.13,0
243,2018-05-14,ALGN,0,0,0,0,0.0,0.0,0,2478.13,0
244,2018-05-15,ALGN,0,0,0,0,0.0,0.0,0,2478.13,0
245,2018-05-16,ALGN,0,0,0,0,0.0,0.0,0,2818.51,0
246,2018-05-17,ALGN,0,0,0,0,0.0,0.0,0,2818.51,0
247,2018-05-18,ALGN,0,0,0,0,0.0,0.0,0,2818.51,0
248,2018-05-21,ALGN,0,0,0,0,0.0,0.0,0,2818.51,0
249,2018-05-22,ALGN,0,0,0,0,0.0,0.0,0,2818.51,0
250,2018-05-23,ALGN,0,0,0,0,0.0,0.0,0,3020.88,0
251,2018-05-24,ALGN,0,0,0,0,0.0,0.0,0,3020.88,0
252,2018-05-25,ALGN,0,0,0,0,0.0,0.0,0,3020.88,0
253,2018-05-29,ALGN,0,0,0,0,0.0,0.0,0,3020.88,0
254,2018-05-30,ALGN,0,0,0,0,0.0,0.0,0,3020.88,0
255,2018-05-31,ALGN,0,0,0,0,0.0,0.0,0,3020.88,0
256,2018-06-01,ALGN,0,0,0,0,0.0,0.0,0,3020.88,0
257,2018-06-04,ALGN,0,0,0,0,0.0,0.0,0,3020.88,0
258,2018-06-05,ALGN,0,0,1,0,347.25,15.0,0,3020.88,0
259,2018-06-06,ALGN,0,0,0,0,347.25,15.0,0,3020.88,5.85
260,2018-06-07,ALGN,0,0,0,0,347.25,15.0,0,3251.52,153.3
261,2018-06-08,ALGN,0,0,0,0,347.25,15.0,0,3251.52,29.55
262,2018-06-11,ALGN,0,0,0,1,349.6,15.0,-35.25,3251.52,0
263,2018-06-12,ALGN,0,0,0,0,0.0,0.0,0,3251.52,0
264,2018-06-13,ALGN,0,0,0,0,0.0,0.0,0,3251.52,0
265,2018-06-14,ALGN,0,0,1,0,364.81,14.0,0,3251.52,0
266,2018-06-15,ALGN,0,0,0,0,364.81,14.0,0,3251.52,53.2
267,2018-06-18,ALGN,0,0,0,0,364.81,14.0,0,3251.52,-19.46
268,2018-06-19,ALGN,0,0,0,0,364.81,14.0,0,3275.92,-44.8
269,2018-06-20,ALGN,0,0,0,0,364.81,14.0,0,3275.92,-11.9
270,2018-06-21,ALGN,0,0,0,0,364.81,14.0,0,3275.92,45.36
271,2018-06-22,ALGN,0,0,0,0,364.81,14.0,0,3275.92,207.34
272,2018-06-25,ALGN,0,0,0,0,364.81,14.0,0,3541.42,217.56
273,2018-06-26,ALGN,0,0,0,0,364.81,14.0,0,3541.42,173.46
274,2018-06-27,ALGN,0,0,0,0,364.81,14.0,0,3679.46,339.36
275,2018-06-28,ALGN,0,0,0,0,364.81,14.0,0,3679.46,267.4
276,2018-06-29,ALGN,0,0,0,0,364.81,14.0,0,3679.46,418.74
277,2018-07-02,ALGN,0,0,0,0,364.81,14.0,0,3679.46,331.94
278,2018-07-03,ALGN,0,0,0,0,364.81,14.0,0,3679.46,316.82
279,2018-07-05,ALGN,0,0,0,0,364.81,14.0,0,3679.46,327.88
280,2018-07-06,ALGN,0,0,0,0,364.81,14.0,0,3679.46,199.22
281,2018-07-09,ALGN,0,0,0,0,364.81,14.0,0,4296.01,207.34
282,2018-07-10,ALGN,0,0,0,0,364.81,14.0,0,4296.01,249.62
283,2018-07-11,ALGN,0,0,0,0,364.81,14.0,0,4296.01,203.0
284,2018-07-12,ALGN,0,0,0,0,364.81,14.0,0,4259.71,11.34
285,2018-07-13,ALGN,0,0,0,0,364.81,14.0,0,4259.71,-2.66
286,2018-07-16,ALGN,0,0,0,1,359.59,14.0,73.08,4259.71,0
287,2018-07-17,ALGN,0,0,1,0,373.86,13.0,0,4259.71,0
288,2018-07-18,ALGN,0,0,0,0,373.86,13.0,0,4259.71,51.74
289,2018-07-19,ALGN,0,0,0,0,373.86,13.0,0,4259.71,36.4
290,2018-07-20,ALGN,0,0,0,0,373.86,13.0,0,4330.7300000000005,-21.32
291,2018-07-23,ALGN,0,0,0,0,373.86,13.0,0,4330.7300000000005,-66.3
292,2018-07-24,ALGN,0,0,0,0,373.86,13.0,0,4330.7300000000005,-10.79
293,2018-07-25,ALGN,0,0,0,0,373.86,13.0,0,4330.7300000000005,-48.75
294,2018-07-26,ALGN,0,0,0,0,373.86,13.0,0,4330.7300000000005,121.55
295,2018-07-27,ALGN,0,0,0,0,373.86,13.0,0,4330.7300000000005,264.68
296,2018-07-30,ALGN,0,0,0,0,373.86,13.0,0,4664.570000000001,324.74
297,2018-07-31,ALGN,0,0,0,0,373.86,13.0,0,4664.570000000001,223.73
298,2018-08-01,ALGN,0,0,0,1,351.0,13.0,297.18,4664.570000000001,0
299,2018-08-02,ALGN,0,0,0,0,0.0,0.0,0,4664.570000000001,0
300,2018-08-03,ALGN,0,0,0,0,0.0,0.0,0,4664.570000000001,0
301,2018-08-06,ALGN,0,0,0,0,0.0,0.0,0,4664.570000000001,0
302,2018-08-07,ALGN,0,0,0,0,0.0,0.0,0,5144.72,0
303,2018-08-08,ALGN,0,0,0,0,0.0,0.0,0,5144.72,0
304,2018-08-09,ALGN,0,0,0,0,0.0,0.0,0,5144.72,0
305,2018-08-10,ALGN,0,0,0,0,0.0,0.0,0,5303.43,0
306,2018-08-13,ALGN,0,0,0,0,0.0,0.0,0,5303.43,0
307,2018-08-14,ALGN,0,0,0,0,0.0,0.0,0,5303.43,0
308,2018-08-15,ALGN,0,0,0,0,0.0,0.0,0,5303.43,0
309,2018-08-16,ALGN,0,0,0,0,0.0,0.0,0,5303.43,0
310,2018-08-17,ALGN,0,0,0,0,0.0,0.0,0,5415.06,0
311,2018-08-20,ALGN,0,0,0,0,0.0,0.0,0,5415.06,0
312,2018-08-21,ALGN,0,0,0,0,0.0,0.0,0,5415.06,0
313,2018-08-22,ALGN,0,0,0,0,0.0,0.0,0,5415.06,0
314,2018-08-23,ALGN,0,0,0,0,0.0,0.0,0,5415.06,0
315,2018-08-24,ALGN,0,0,0,0,0.0,0.0,0,5415.06,0
316,2018-08-27,ALGN,0,0,0,0,0.0,0.0,0,5415.06,0
317,2018-08-28,ALGN,1,0,0,0,384.4,13.0,0,5415.06,0
318,2018-08-29,ALGN,0,0,0,0,384.4,13.0,0,5415.06,-17.16
319,2018-08-30,ALGN,0,1,0,0,388.43,13.0,52.39,5415.06,0
320,2018-08-31,ALGN,0,0,0,0,0.0,0.0,0,5415.06,0
321,2018-09-04,ALGN,0,0,1,0,384.92,13.0,0,5601.110000000001,0
322,2018-09-05,ALGN,0,0,0,0,384.92,13.0,0,5601.110000000001,147.81
323,2018-09-06,ALGN,0,0,0,0,384.92,13.0,0,5601.110000000001,210.08
324,2018-09-07,ALGN,0,0,0,0,384.92,13.0,0,5601.110000000001,182.39
325,2018-09-10,ALGN,0,0,0,1,373.36,13.0,150.28,5601.110000000001,0
326,2018-09-11,ALGN,0,0,0,0,0.0,0.0,0,5601.110000000001,0
327,2018-09-12,ALGN,0,0,0,0,0.0,0.0,0,5740.31,0
328,2018-09-13,ALGN,0,0,0,0,0.0,0.0,0,5740.31,0
329,2018-09-14,ALGN,0,0,0,0,0.0,0.0,0,5740.31,0
330,2018-09-17,ALGN,0,0,0,0,0.0,0.0,0,5740.31,0
331,2018-09-18,ALGN,0,0,0,0,0.0,0.0,0,5740.31,0
332,2018-09-19,ALGN,0,0,0,0,0.0,0.0,0,5898.910000000001,0
333,2018-09-20,ALGN,0,0,0,0,0.0,0.0,0,5898.910000000001,0
334,2018-09-21,ALGN,0,0,0,0,0.0,0.0,0,5898.910000000001,0
335,2018-09-24,ALGN,0,0,0,0,0.0,0.0,0,5612.390000000001,0
336,2018-09-25,ALGN,0,0,1,0,392.73,13.0,0,5612.390000000001,0
337,2018-09-26,ALGN,0,0,0,0,392.73,13.0,0,5612.390000000001,22.49
