,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Buy/Sell Price,Quantity,PNL,Cumulative PNL,Latent PNL
160,2018-10-30,ACN,0,0,0,0,161.12,56.0,0,578.0699999999999,274.4
161,2018-10-31,ACN,0,0,0,0,161.12,56.0,0,578.0699999999999,180.32
162,2018-11-01,ACN,0,0,0,0,161.12,56.0,0,578.0699999999999,122.08
163,2018-11-02,ACN,0,0,0,0,161.12,56.0,0,578.0699999999999,195.44
164,2018-11-05,ACN,0,0,0,0,161.12,56.0,0,578.0699999999999,120.96
165,2018-11-06,ACN,0,0,0,0,161.12,56.0,0,578.0699999999999,62.72
166,2018-11-07,ACN,0,0,0,0,161.12,56.0,0,578.0699999999999,-98.0
167,2018-11-08,ACN,0,0,0,0,161.12,56.0,0,578.0699999999999,-162.96
168,2018-11-09,ACN,0,0,0,0,161.12,56.0,0,578.0699999999999,-190.4
169,2018-11-12,ACN,0,0,0,0,161.12,56.0,0,578.0699999999999,-86.8
170,2018-11-13,ACN,0,0,0,0,161.12,56.0,0,578.0699999999999,-117.6
171,2018-11-14,ACN,0,0,0,0,161.12,56.0,0,578.0699999999999,67.2
172,2018-11-15,ACN,0,0,0,0,161.12,56.0,0,578.0699999999999,-33.04
173,2018-11-16,ACN,0,0,0,0,161.12,56.0,0,578.0699999999999,-189.28
174,2018-11-19,ACN,0,0,0,0,161.12,56.0,0,578.0699999999999,51.52
175,2018-11-20,ACN,0,0,0,0,161.12,56.0,0,578.0699999999999,62.72
176,2018-11-21,ACN,0,0,0,0,161.12,56.0,0,578.0699999999999,295.12
177,2018-11-23,ACN,0,0,0,0,161.12,56.0,0,578.0699999999999,144.48
178,2018-11-26,ACN,0,0,0,0,161.12,56.0,0,578.0699999999999,172.48
179,2018-11-27,ACN,0,0,0,0,161.12,56.0,0,578.0699999999999,62.16
180,2018-11-28,ACN,0,0,0,0,161.12,56.0,0,578.0699999999999,-61.04
181,2018-11-29,ACN,0,0,0,0,161.12,56.0,0,578.0699999999999,-36.4
182,2018-11-30,ACN,0,0,0,0,161.12,56.0,0,578.0699999999999,-271.6
183,2018-12-03,ACN,0,0,0,0,161.12,56.0,0,578.0699999999999,-299.04
184,2018-12-04,ACN,0,0,0,0,161.12,56.0,0,578.0699999999999,22.96
185,2018-12-06,ACN,0,0,0,0,161.12,56.0,0,578.0699999999999,125.44
186,2018-12-07,ACN,0,0,0,0,161.12,56.0,0,578.0699999999999,229.6
187,2018-12-10,ACN,0,0,0,0,161.12,56.0,0,578.0699999999999,62.72
188,2018-12-11,ACN,0,0,0,0,161.12,56.0,0,578.0699999999999,48.16
189,2018-12-12,ACN,0,0,0,0,161.12,56.0,0,578.0699999999999,74.48
190,2018-12-13,ACN,0,0,0,0,161.12,56.0,0,578.0699999999999,156.24
191,2018-12-14,ACN,0,0,0,0,161.12,56.0,0,578.0699999999999,357.84
192,2018-12-17,ACN,0,0,0,0,161.12,56.0,0,578.0699999999999,436.24
193,2018-12-18,ACN,0,0,0,0,161.12,56.0,0,578.0699999999999,494.48
194,2018-12-19,ACN,0,0,0,0,161.12,56.0,0,578.0699999999999,846.72
195,2018-12-20,ACN,0,0,0,0,161.12,56.0,0,578.0699999999999,1125.6
196,2018-12-21,ACN,0,0,0,0,161.12,56.0,0,578.0699999999999,1374.24
197,2018-12-24,ACN,0,0,0,0,161.12,56.0,0,578.0699999999999,1473.92
198,2018-12-26,ACN,0,0,0,0,161.12,56.0,0,578.0699999999999,1344.56
199,2018-12-27,ACN,0,0,0,0,161.12,56.0,0,578.0699999999999,1126.16
200,2018-12-28,ACN,0,0,0,0,161.12,56.0,0,578.0699999999999,1160.32
201,2018-12-28,ACN,0,0,0,1,140.4,64.0,1326.08,578.0699999999999,0
