,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Buy/Sell Price,Quantity,PNL,Cumulative PNL,Latent PNL
107,2018-08-15,ACN,0,0,0,0,0.0,0.0,0,1215.6799999999998,0
108,2018-08-16,ACN,1,0,0,0,163.47,55.0,0,1215.6799999999998,0
109,2018-08-17,ACN,0,0,0,0,163.47,55.0,0,1215.6799999999998,102.85
110,2018-08-20,ACN,0,0,0,0,163.47,55.0,0,1215.6799999999998,111.65
111,2018-08-21,ACN,0,0,0,0,163.47,55.0,0,1215.6799999999998,67.1
112,2018-08-22,ACN,0,0,0,0,163.47,55.0,0,1215.6799999999998,83.05
113,2018-08-23,ACN,0,0,0,0,163.47,55.0,0,1215.6799999999998,134.2
114,2018-08-24,ACN,0,0,0,0,163.47,55.0,0,1215.6799999999998,182.05
115,2018-08-27,ACN,0,0,0,0,163.47,55.0,0,1215.6799999999998,215.05
116,2018-08-28,ACN,0,1,0,0,167.55,55.0,224.4,1215.68,0
117,2018-08-29,ACN,0,0,1,0,169.56,53.0,0,1440.08,0
118,2018-08-30,ACN,0,0,0,1,168.71,53.0,45.05,1440.08,0
119,2018-08-31,ACN,1,0,0,0,168.76,54.0,0,1485.1299999999999,0
120,2018-09-04,ACN,0,1,0,0,169.05,54.0,15.66,1485.13,0
121,2018-09-05,ACN,0,0,0,0,0.0,0.0,0,1500.79,0
122,2018-09-06,ACN,0,0,1,0,168.87,54.0,0,1500.79,0
123,2018-09-07,ACN,0,0,0,1,169.86,54.0,-53.46,1500.79,0
124,2018-09-10,ACN,1,0,0,0,169.71,53.0,0,1447.33,0
125,2018-09-11,ACN,0,1,0,0,170.69,53.0,51.94,1447.33,0
126,2018-09-12,ACN,1,0,0,0,171.16,53.0,0,1499.27,0
127,2018-09-13,ACN,0,0,0,0,171.16,53.0,0,1499.27,30.74
128,2018-09-14,ACN,0,0,0,0,171.16,53.0,0,1499.27,15.37
129,2018-09-17,ACN,0,0,0,0,171.16,53.0,0,1499.27,-1.06
130,2018-09-18,ACN,0,0,0,0,171.16,53.0,0,1499.27,87.98
131,2018-09-19,ACN,0,0,0,0,171.16,53.0,0,1499.27,145.22
132,2018-09-20,ACN,0,0,0,0,171.16,53.0,0,1499.27,190.27
133,2018-09-21,ACN,0,0,0,0,171.16,53.0,0,1499.27,100.7
134,2018-09-24,ACN,0,0,0,0,171.16,53.0,0,1499.27,126.14
135,2018-09-25,ACN,0,0,0,0,171.16,53.0,0,1499.27,101.23
136,2018-09-26,ACN,0,0,0,0,171.16,53.0,0,1499.27,-118.19
137,2018-09-27,ACN,0,0,0,0,171.16,53.0,0,1499.27,-62.01
138,2018-09-28,ACN,0,0,0,0,171.16,53.0,0,1499.27,-1.06
139,2018-10-01,ACN,0,0,0,0,171.16,53.0,0,1499.27,103.88
140,2018-10-02,ACN,0,0,0,0,171.16,53.0,0,1499.27,135.68
141,2018-10-03,ACN,0,0,0,0,171.16,53.0,0,1499.27,143.63
142,2018-10-04,ACN,0,0,0,0,171.16,53.0,0,1499.27,19.61
143,2018-10-05,ACN,0,0,0,0,171.16,53.0,0,1499.27,-43.46
144,2018-10-08,ACN,0,0,0,0,171.16,53.0,0,1499.27,-103.35
145,2018-10-09,ACN,0,1,0,0,168.5,53.0,-140.98,1499.27,0
146,2018-10-10,ACN,0,0,1,0,161.12,56.0,0,1358.29,0
147,2018-10-11,ACN,0,0,0,1,159.59,56.0,85.68,1358.29,0
148,2018-10-12,ACN,0,0,0,0,0.0,0.0,0,1443.97,0
149,2018-10-15,ACN,1,0,0,0,159.57,57.0,0,1443.97,0
150,2018-10-16,ACN,0,0,0,0,159.57,57.0,0,1443.97,-23.94
151,2018-10-17,ACN,0,0,0,0,159.57,57.0,0,1443.97,-64.41
152,2018-10-18,ACN,0,0,0,0,159.57,57.0,0,1443.97,-202.92
153,2018-10-19,ACN,0,0,0,0,159.57,57.0,0,1443.97,-84.36
154,2018-10-22,ACN,0,0,0,0,159.57,57.0,0,1443.97,-163.59
155,2018-10-23,ACN,0,1,0,0,157.87,57.0,-96.9,1443.97,0
156,2018-10-24,ACN,1,0,0,0,155.4,58.0,0,1347.07,0
157,2018-10-25,ACN,0,0,0,0,155.4,58.0,0,1347.07,-63.8
158,2018-10-26,ACN,0,0,0,0,155.4,58.0,0,1347.07,37.7
159,2018-10-29,ACN,0,0,0,0,155.4,58.0,0,1347.07,-113.68
160,2018-10-30,ACN,0,0,0,0,155.4,58.0,0,1347.07,47.56
161,2018-10-31,ACN,0,0,0,0,155.4,58.0,0,1347.07,145.0
162,2018-11-01,ACN,0,0,0,0,155.4,58.0,0,1347.07,205.32
163,2018-11-02,ACN,0,0,0,0,155.4,58.0,0,1347.07,129.34
164,2018-11-05,ACN,0,0,0,0,155.4,58.0,0,1347.07,206.48
165,2018-11-06,ACN,0,0,0,0,155.4,58.0,0,1347.07,266.8
166,2018-11-07,ACN,0,1,0,0,162.87,58.0,433.26,1347.07,0
167,2018-11-08,ACN,1,0,0,0,164.03,55.0,0,1780.33,0
168,2018-11-09,ACN,0,0,0,0,164.03,55.0,0,1780.33,26.95
169,2018-11-12,ACN,0,0,0,0,164.03,55.0,0,1780.33,-74.8
170,2018-11-13,ACN,0,0,0,0,164.03,55.0,0,1780.33,-44.55
171,2018-11-14,ACN,0,0,0,0,164.03,55.0,0,1780.33,-226.05
172,2018-11-15,ACN,0,0,0,0,164.03,55.0,0,1780.33,-127.6
173,2018-11-16,ACN,0,1,0,0,164.5,55.0,25.85,1780.33,0
174,2018-11-19,ACN,0,0,1,0,160.2,56.0,0,1806.1799999999998,0
175,2018-11-20,ACN,0,0,0,0,160.2,56.0,0,1806.1799999999998,11.2
176,2018-11-21,ACN,0,0,0,0,160.2,56.0,0,1806.1799999999998,243.6
177,2018-11-23,ACN,0,0,0,0,160.2,56.0,0,1806.1799999999998,92.96
178,2018-11-26,ACN,0,0,0,1,158.04,56.0,120.96,1806.1799999999998,0
179,2018-11-27,ACN,1,0,0,0,160.01,57.0,0,1927.1399999999999,0
180,2018-11-28,ACN,0,0,0,0,160.01,57.0,0,1927.1399999999999,125.4
181,2018-11-29,ACN,0,0,0,0,160.01,57.0,0,1927.1399999999999,100.32
182,2018-11-30,ACN,0,0,0,0,160.01,57.0,0,1927.1399999999999,339.72
183,2018-12-03,ACN,0,0,0,0,160.01,57.0,0,1927.1399999999999,367.65
184,2018-12-04,ACN,0,1,0,0,160.71,57.0,39.9,1927.14,0
185,2018-12-06,ACN,0,0,0,0,0.0,0.0,0,1967.04,0
186,2018-12-07,ACN,0,0,0,0,0.0,0.0,0,1967.04,0
187,2018-12-10,ACN,0,0,0,0,0.0,0.0,0,1967.04,0
188,2018-12-11,ACN,0,0,0,0,0.0,0.0,0,1967.04,0
189,2018-12-12,ACN,1,0,0,0,159.79,57.0,0,1967.04,0
190,2018-12-13,ACN,0,1,0,0,158.33,57.0,-83.22,1967.04,0
191,2018-12-14,ACN,0,0,0,0,0.0,0.0,0,1883.82,0
192,2018-12-17,ACN,1,0,0,0,153.33,59.0,0,1883.82,0
193,2018-12-18,ACN,0,0,0,0,153.33,59.0,0,1883.82,-61.36
194,2018-12-19,ACN,0,1,0,0,146.0,59.0,-432.47,1883.82,0
195,2018-12-20,ACN,0,0,0,0,0.0,0.0,0,1451.35,0
196,2018-12-21,ACN,0,0,1,0,136.58,66.0,0,1451.35,0
197,2018-12-24,ACN,0,0,0,1,134.8,66.0,117.48,1451.35,0
198,2018-12-26,ACN,1,0,0,0,137.11,66.0,0,1568.83,0
199,2018-12-27,ACN,0,0,0,0,137.11,66.0,0,1568.83,257.4
200,2018-12-28,ACN,0,0,0,0,137.11,66.0,0,1568.83,217.14
201,2018-12-28,ACN,0,1,0,0,140.4,64.0,210.56,1568.83,0
