,Date,Ticker,Conf Up,Conf Dwn,Green,Red,Green_Close,Red_Close,Price,Open.S,% up,% down
24,2020-01-14,WU,3.5244436730863526e-05,4.666639597417088e-06,999,999,999,999,26.670000076293945,,96.88,99.05
25,2020-01-14,ZION,1.102339865610702e-05,99.99987030029297,0,1,1,0,51.41999816894531,,100.0,100.0
26,2020-01-15,ADI,31.97076988220215,1.0460600606165826e-05,999,999,999,999,117.51000213623048,,88.0,100.0
27,2020-01-15,BDX,0.0,99.9714584350586,0,1,1,0,277.29998779296875,,96.72,100.0
28,2020-01-15,CBRE,0.052523404359817505,92.82269287109375,0,0,1,0,60.38999938964844,,96.0,88.89
29,2020-01-15,CPRI,0.0003830244531854987,98.93473052978516,0,1,1,0,35.849998474121094,,92.86,89.58
30,2020-01-15,CVX,0.0,98.94979858398438,0,1,1,0,116.12999725341795,,92.31,88.52
31,2020-01-15,EMR,0.0,99.99998474121094,0,1,1,0,76.66000366210938,,100.0,92.59
32,2020-01-15,ETN,0.05349219962954521,0.9002633094787598,999,999,999,999,93.9000015258789,,90.74,93.44
33,2020-01-15,FFIV,3.5133156776428223,1.0198407173156738,999,999,999,999,136.1199951171875,,92.86,88.89
34,2020-01-15,GILD,99.99699401855469,0.0,1,0,0,1,64.09999847412111,,94.87,93.94
35,2020-01-15,HBAN,1.5615821666870033e-06,99.99990844726562,0,1,1,0,14.460000038146973,,100.0,97.08
36,2020-01-15,HSIC,0.0,99.9884262084961,0,1,1,0,68.5,,93.33,95.56
37,2020-01-15,JNPR,0.0,99.97856903076172,0,1,1,0,24.479999542236328,,87.5,93.98
38,2020-01-15,LEG,5.924827746639494e-06,100.0,0,1,1,0,50.9900016784668,,100.0,88.97
39,2020-01-15,MMM,0.0,99.99944305419922,0,1,1,0,179.77999877929688,,88.89,90.0
40,2020-01-15,NEM,0.0,100.0,0,1,1,0,43.52000045776367,,93.33,100.0
41,2020-01-15,NTAP,0.0011553966905921698,99.93341827392578,0,1,1,0,64.19000244140625,,98.95,94.44
42,2020-01-15,PSX,0.0001463149965275079,98.91928100585938,0,1,1,0,104.88999938964844,,88.0,100.0
43,2020-01-15,RF,99.9999771118164,3.0646162940684007e-06,1,0,0,1,16.309999465942386,,96.61,88.89
44,2020-01-15,SNA,0.0,100.0,0,1,1,0,167.1699981689453,,100.0,91.07
45,2020-01-15,TPR,5.37219193574856e-06,99.98131561279297,0,1,1,0,28.559999465942386,,93.33,98.11
46,2020-01-15,UPS,0.0,100.0,0,1,1,0,117.93000030517578,,89.58,92.59
47,2020-01-15,WAT,0.0,100.0,0,1,1,0,234.3600006103516,,100.0,94.34
48,2020-01-15,WRK,0.0,100.0,0,1,1,0,42.650001525878906,,90.0,96.38
49,2020-01-15,WU,2.52963127422845e-06,0.09297064691781998,999,999,999,999,27.06999969482422,,96.88,99.05
50,2020-01-15,ZION,5.2527524530887604e-05,99.99783325195312,0,1,1,0,50.36999893188477,,100.0,100.0
51,2020-01-16,ADI,7.101429218892008e-05,4.693533420562744,999,999,999,999,119.12999725341795,,88.0,100.0
52,2020-01-16,ALLE,0.0,99.97779846191406,0,1,1,0,128.50999450683594,,97.37,100.0
53,2020-01-16,BDX,0.0,98.24639129638672,0,1,1,0,276.8699951171875,,92.96,100.0
54,2020-01-16,CBRE,0.002204233082011342,98.79415893554688,0,1,1,0,60.79999923706055,,96.15,88.64
55,2020-01-16,CPRI,0.0006405083695426583,93.75582122802734,0,0,1,0,37.310001373291016,,92.86,89.8
56,2020-01-16,CVX,0.0,99.97295379638672,0,1,1,0,116.88999938964844,,92.31,88.71
57,2020-01-16,EMR,0.0,100.0,0,1,1,0,77.87000274658203,,100.0,92.5
58,2020-01-16,ETN,0.015850979834794998,2.0223143100738525,999,999,999,999,94.81999969482422,,90.74,93.44
59,2020-01-16,FFIV,0.0015311483293771744,99.88634490966797,0,1,1,0,138.67999267578122,,92.86,89.19
60,2020-01-16,GILD,100.0,0.0,1,0,0,1,63.20000076293945,,94.92,93.94
61,2020-01-16,HBAN,0.0,100.0,0,1,1,0,14.65999984741211,,100.0,97.09
62,2020-01-16,HSIC,0.0,99.99919891357422,0,1,1,0,69.37999725341797,,93.33,95.65
63,2020-01-16,JNPR,0.0,99.99946594238281,0,1,1,0,24.899999618530273,,87.5,94.01
64,2020-01-16,LEG,0.0,100.0,0,1,1,0,51.58000183105469,,100.0,89.04
65,2020-01-16,MAS,0.0,99.99927520751953,0,1,1,0,48.9000015258789,,93.18,93.94
66,2020-01-16,MMM,0.0,99.99910736083984,0,1,1,0,181.00999450683602,,88.89,90.16
67,2020-01-16,NEM,0.0,100.0,0,1,1,0,43.81999969482422,,93.75,100.0
68,2020-01-16,NTAP,7.582596481370274e-06,99.98056030273438,0,1,1,0,65.37999725341797,,98.95,94.51
69,2020-01-16,PAYX,0.0,99.9990463256836,0,1,1,0,87.97000122070312,,92.86,88.89
70,2020-01-16,PSX,0.005545417312532663,28.992494583129883,999,999,999,999,103.79000091552734,,88.0,100.0
71,2020-01-16,RF,99.46772766113281,0.0005692382692359388,1,0,0,1,16.649999618530273,,96.67,88.89
72,2020-01-16,SNA,0.0,100.0,0,1,1,0,168.6699981689453,,100.0,91.12
73,2020-01-16,TPR,2.6996031010639854e-06,99.99172973632812,0,1,1,0,28.85000038146973,,93.33,98.15
74,2020-01-16,UPS,0.0,100.0,0,1,1,0,118.61000061035156,,89.58,92.68
75,2020-01-16,WAT,0.0,100.0,0,1,1,0,237.6100006103516,,100.0,94.44
76,2020-01-16,WRK,0.0,100.0,0,1,1,0,43.43999862670898,,90.0,96.4
77,2020-01-16,WU,0.0,99.98594665527344,0,1,1,0,27.59000015258789,,96.88,99.05
78,2020-01-16,ZION,0.0010934764286503196,98.31407165527344,0,1,1,0,50.7400016784668,,100.0,100.0
79,2020-01-17,ADI,0.042175278067588806,0.06304395943880081,999,999,999,999,119.47000122070312,,90.91,97.14
80,2020-01-17,BDX,0.0,99.18898010253906,0,1,1,0,277.07998657226557,,91.78,100.0
81,2020-01-17,CBRE,3.103895505773835e-05,99.78026580810547,0,1,1,0,61.02999877929688,,96.3,93.02
82,2020-01-17,CPRI,19.79298973083496,25.575851440429688,999,999,999,999,36.790000915527344,,92.86,89.8
83,2020-01-17,CVX,0.0,92.50177001953125,0,0,1,0,115.58000183105469,,92.31,88.89
84,2020-01-17,EMR,0.0,100.0,0,1,1,0,77.77999877929688,,100.0,92.59
85,2020-01-17,ETN,0.0,95.67085266113281,0,0,1,0,95.68000030517578,,90.74,95.08
86,2020-01-17,FFIV,92.36209106445312,0.003916111774742603,0,0,0,1,137.0,,93.02,89.19
87,2020-01-17,GILD,100.0,0.0,1,0,0,1,62.97999954223633,,95.76,93.94
88,2020-01-17,HBAN,0.0,99.99995422363281,0,1,1,0,14.710000038146973,,100.0,97.11
89,2020-01-17,HSIC,0.0,99.99942779541016,0,1,1,0,69.29000091552734,,93.33,95.74
90,2020-01-17,JNPR,0.0,99.99998474121094,0,1,1,0,24.70000076293945,,87.5,94.05
91,2020-01-17,LEG,0.0,100.0,0,1,1,0,51.20000076293945,,100.0,89.12
92,2020-01-17,MMM,0.0,99.9963607788086,0,1,1,0,181.3500061035156,,88.89,90.32
93,2020-01-17,NEM,0.0,94.04688262939453,0,0,1,0,43.47999954223633,,93.75,100.0
94,2020-01-17,NTAP,0.6184784173965454,97.8612289428711,0,1,1,0,62.41999816894531,,98.95,94.57
95,2020-01-17,NTRS,0.0,99.99979400634766,0,1,1,0,109.37999725341795,,100.0,91.61
96,2020-01-17,PAYX,0.0,99.99958038330078,0,1,1,0,88.23999786376953,,90.48,95.65
97,2020-01-17,PSX,0.41820475459098816,3.655348777770996,999,999,999,999,103.30999755859376,,88.0,100.0
98,2020-01-17,RF,99.99644470214844,2.2834972241980722e-06,1,0,0,1,16.389999389648438,,96.72,88.89
99,2020-01-17,SNA,0.0,100.0,0,1,1,0,170.0,,100.0,91.18
100,2020-01-17,TPR,2.1867303985345643e-06,99.99395751953125,0,1,1,0,28.88999938964844,,93.33,98.18
101,2020-01-17,UPS,0.0,100.0,0,1,1,0,118.5999984741211,,89.58,92.77
102,2020-01-17,WAT,0.0,100.0,0,1,1,0,239.6000061035156,,100.0,94.55
103,2020-01-17,WRK,0.0,100.0,0,1,1,0,43.68000030517578,,90.0,96.43
104,2020-01-17,WU,0.0,99.99967956542969,0,1,1,0,27.770000457763672,,97.06,99.06
105,2020-01-17,ZION,0.00018542338511906564,99.98965454101562,0,1,1,0,50.7400016784668,,100.0,100.0
106,2020-01-21,BDX,0.0,99.52791595458984,0,1,1,0,277.52999877929693,,92.0,100.0
107,2020-01-21,CBRE,1.1221216482226737e-05,99.9397964477539,0,1,1,0,61.099998474121094,,96.43,92.86
108,2020-01-21,CPRI,9.468371391296387,72.29138946533203,999,999,999,999,36.66999816894531,,92.86,88.0
109,2020-01-21,CVX,0.029011905193328857,0.054887931793928146,999,999,999,999,113.30999755859376,,92.31,88.89
110,2020-01-21,EMR,0.0,100.0,0,1,1,0,77.25,,100.0,92.68
111,2020-01-21,ETN,0.0018859333358705044,1.2954822778701782,999,999,999,999,94.5199966430664,,90.74,95.0
112,2020-01-21,FFIV,99.39859771728516,0.0014553384389728308,1,0,0,1,135.03999328613278,,93.18,89.19
113,2020-01-21,GILD,100.0,0.0,1,0,0,1,62.63000106811523,,95.76,94.12
114,2020-01-21,HBAN,0.0,100.0,0,1,1,0,14.609999656677244,,100.0,97.13
115,2020-01-21,HSIC,0.0,99.99998474121094,0,1,1,0,69.61000061035156,,93.33,95.83
116,2020-01-21,JNPR,6.389084319380345e-06,12.758721351623535,999,999,999,999,24.520000457763672,,87.5,94.05
117,2020-01-21,LEG,0.0,100.0,0,1,1,0,51.13999938964844,,100.0,89.19
118,2020-01-21,MMM,0.0,99.99815368652344,0,1,1,0,179.38999938964844,,88.89,90.48
119,2020-01-21,NEM,0.0,100.0,0,1,1,0,43.709999084472656,,93.75,100.0
120,2020-01-21,NTAP,0.3071838319301605,82.27197265625,0,0,1,0,60.56000137329102,,98.95,94.62
121,2020-01-21,PSX,17.796655654907227,0.12485998123884201,999,999,999,999,102.33999633789062,,88.0,100.0
122,2020-01-21,RF,99.99984741210938,0.0,1,0,0,1,16.25,,96.77,88.89
123,2020-01-21,SNA,0.0,100.0,0,1,1,0,168.80999755859375,,100.0,91.23
124,2020-01-21,TPR,2.2698974134982564e-05,99.98076629638672,0,1,1,0,28.36000061035156,,93.33,98.21
125,2020-01-21,UPS,0.0,100.0,0,1,1,0,117.38999938964844,,89.58,92.86
126,2020-01-21,WAT,0.0,100.0,0,1,1,0,243.6699981689453,,100.0,94.64
127,2020-01-21,WRK,0.0,100.0,0,1,1,0,41.599998474121094,,90.0,96.45
128,2020-01-21,WU,0.0,99.9399185180664,0,1,1,0,27.31999969482422,,97.06,99.07
129,2020-01-21,ZION,0.00019523387891240418,99.99588775634766,0,1,1,0,49.9000015258789,,100.0,100.0
130,2020-01-22,AWK,0.0,99.99987030029297,0,1,1,0,134.05000305175778,,100.0,87.5
131,2020-01-22,CBRE,3.2782554626464844e-05,99.54865264892578,0,1,1,0,60.90999984741211,,96.55,92.68
132,2020-01-22,CPRI,96.15689849853516,2.0078673362731934,1,0,0,1,36.41999816894531,,93.02,88.0
133,2020-01-22,CVX,0.1366257667541504,0.0037044286727905273,999,999,999,999,112.9000015258789,,92.31,88.89
134,2020-01-22,EMR,0.0,99.9999771118164,0,1,1,0,77.0199966430664,,100.0,92.77
135,2020-01-22,FFIV,99.99991607666016,0.0,1,0,0,1,132.27999877929688,,93.33,89.19
136,2020-01-22,GILD,100.0,0.0,1,0,0,1,63.4000015258789,,95.8,94.12
137,2020-01-22,HBAN,0.0,100.0,0,1,1,0,14.729999542236328,,100.0,97.14
138,2020-01-22,HSIC,0.0,100.0,0,1,1,0,70.73999786376953,,93.33,95.92
139,2020-01-22,JNPR,0.0,99.99668884277344,0,1,1,0,24.420000076293945,,87.5,94.08
140,2020-01-22,LEG,0.0,100.0,0,1,1,0,51.43999862670898,,100.0,89.26
141,2020-01-22,MMM,0.0,99.99894714355469,0,1,1,0,178.02999877929688,,88.89,90.62
142,2020-01-22,NEM,0.0,100.0,0,1,1,0,43.77999877929688,,94.12,100.0
143,2020-01-22,NTAP,0.5872777700424194,98.93869018554688,0,1,1,0,60.47000122070313,,98.95,94.68
144,2020-01-22,PSX,14.806571960449219,0.007158517837524414,999,999,999,999,101.86000061035156,,88.0,100.0
145,2020-01-22,RF,99.99998474121094,0.0,1,0,0,1,16.219999313354492,,96.83,88.89
146,2020-01-22,SNA,0.0,100.0,0,1,1,0,167.64999389648438,,100.0,91.28
147,2020-01-22,TPR,0.0015844467561692,96.17462921142578,0,0,1,0,27.649999618530273,,93.33,98.25
148,2020-01-22,UPS,0.0,100.0,0,1,1,0,117.26000213623048,,89.58,92.94
149,2020-01-22,WAT,0.0,100.0,0,1,1,0,244.08999633789062,,100.0,94.74
150,2020-01-22,WRK,0.0,100.0,0,1,1,0,41.65999984741211,,90.0,96.48
151,2020-01-22,WU,0.0,99.99856567382812,0,1,1,0,27.57999992370605,,97.06,99.07
152,2020-01-22,ZION,0.017017126083374023,98.81790924072266,0,1,1,0,47.84000015258789,,100.0,100.0
153,2020-01-23,CBRE,0.00012850806524511427,99.79551696777344,0,1,1,0,60.84000015258789,,96.67,92.68
154,2020-01-23,CPRI,3.947450876235962,30.300872802734375,999,999,999,999,36.5,,93.02,88.0
155,2020-01-23,CVX,0.05323779582977295,0.034347351640462875,999,999,999,999,113.0999984741211,,92.31,88.89
156,2020-01-23,EMR,0.0,100.0,0,1,1,0,77.58999633789062,,100.0,92.86
157,2020-01-23,FFIV,0.04011499509215355,59.05946350097656,999,999,999,999,133.96000671386722,,93.33,89.47
158,2020-01-23,GILD,99.99932861328125,0.0,1,0,0,1,63.93999862670898,,95.83,94.12
159,2020-01-23,HBAN,2.133346924892976e-06,99.54777526855469,0,1,1,0,14.270000457763672,,100.0,97.16
160,2020-01-23,HSIC,0.0,100.0,0,1,1,0,71.0,,93.33,96.0
161,2020-01-23,JNPR,0.0,99.93083190917969,0,1,1,0,24.489999771118164,,87.5,94.12
162,2020-01-23,LEG,0.0,100.0,0,1,1,0,51.31000137329102,,100.0,89.33
163,2020-01-23,MMM,0.0,99.99922180175781,0,1,1,0,177.74000549316406,,88.89,90.77
164,2020-01-23,NEM,0.0,100.0,0,1,1,0,43.70000076293945,,94.12,100.0
165,2020-01-23,NTAP,0.7937464714050293,97.42095184326172,0,1,1,0,60.56999969482422,,98.95,94.74
166,2020-01-23,PSX,7.165841579437256,0.003361089387908578,999,999,999,999,102.08000183105469,,88.0,100.0
167,2020-01-23,RF,100.0,0.0,1,0,0,1,16.170000076293945,,96.88,88.89
168,2020-01-23,SNA,0.0,100.0,0,1,1,0,168.44000244140625,,100.0,91.33
169,2020-01-23,TPR,1.915747816383373e-06,99.99951171875,0,1,1,0,27.940000534057607,,93.33,98.28
170,2020-01-23,UNP,1.883128334156936e-06,99.99944305419922,0,1,1,0,187.19000244140625,,90.91,92.11
171,2020-01-23,UPS,0.0,100.0,0,1,1,0,116.93000030517578,,89.58,93.02
172,2020-01-22,WAT,0.0,100.0,0,1,1,0,244.08999633789062,,100.0,94.74
173,2020-01-23,WRK,0.0,100.0,0,1,1,0,42.04999923706055,,90.0,96.5
174,2020-01-23,WU,0.0,99.99885559082031,0,1,1,0,27.75,,97.06,99.08
175,2020-01-23,ZION,0.0019289427436888218,99.99022674560547,0,1,1,0,47.790000915527344,,100.0,100.0
176,2020-01-24,CBRE,0.000849431031383574,99.10893249511719,0,1,1,0,60.77000045776367,,96.67,92.68
177,2020-01-24,CPRI,95.2828369140625,0.12253212183713913,1,0,0,1,35.380001068115234,,93.18,88.0
178,2020-01-24,CVX,70.75880432128906,5.821101240144344e-06,999,999,999,999,111.8499984741211,,92.59,88.89
179,2020-01-24,EMR,0.0,99.99971008300781,0,1,1,0,76.69999694824219,,100.0,92.94
180,2020-01-24,FFIV,4.891076564788818,0.16863179206848145,999,999,999,999,135.82000732421878,,93.33,89.47
181,2020-01-24,GILD,100.0,0.0,1,0,0,1,63.1500015258789,,95.87,94.12
182,2020-01-24,HBAN,0.0,99.99967956542969,0,1,1,0,13.720000267028807,,100.0,97.18
183,2020-01-24,HSIC,0.0,100.0,0,1,1,0,71.19999694824219,,93.33,96.08
184,2020-01-24,JNPR,0.0,99.95125579833984,0,1,1,0,24.57999992370605,,87.5,94.15
185,2020-01-24,LEG,0.0,100.0,0,1,1,0,50.88000106811523,,100.0,89.4
186,2020-01-24,MMM,0.0,99.9993667602539,0,1,1,0,178.14999389648438,,88.89,90.91
187,2020-01-24,NEM,0.0,100.0,0,1,1,0,44.290000915527344,,89.66,100.0
188,2020-01-24,NTAP,35.52934646606445,32.040916442871094,999,999,999,999,59.81000137329102,,98.95,94.74
189,2020-01-24,PSX,0.0,99.93632507324219,0,1,1,0,100.31999969482422,,88.0,100.0
190,2020-01-24,RF,7.415369327645749e-05,100.0,0,1,1,0,15.720000267028807,,96.88,88.97
191,2020-01-24,SNA,0.0,100.0,0,1,1,0,165.97000122070312,,100.0,91.38
192,2020-01-24,TPR,0.00017691047105472535,99.76292419433594,0,1,1,0,27.290000915527344,,93.33,98.31
193,2020-01-24,UPS,0.0,100.0,0,1,1,0,116.66000366210938,,89.58,93.1
194,2020-01-24,WAT,0.0,100.0,0,1,1,0,237.52999877929688,,100.0,94.83
195,2020-01-24,WRK,0.0,100.0,0,1,1,0,40.93999862670898,,90.0,96.53
196,2020-01-24,WU,8.068492206803057e-06,44.70208740234375,999,999,999,999,27.10000038146973,,94.44,99.08
197,2020-01-24,ZION,0.0003719843225553632,99.99958038330078,0,1,1,0,46.63000106811523,,100.0,100.0
198,2020-01-27,CBRE,0.0014207897474989295,95.20338439941406,0,0,1,0,60.43999862670898,,96.67,95.0
199,2020-01-27,CPRI,42.51487731933594,14.284431457519531,999,999,999,999,33.389999389648445,,93.18,88.0
200,2020-01-27,CVX,0.0,100.0,0,1,1,0,110.38999938964844,,92.59,89.06
201,2020-01-27,EMR,0.0,100.0,0,1,1,0,73.73999786376953,,100.0,93.98
202,2020-01-27,FFIV,0.8709136247634888,0.10240355879068375,999,999,999,999,132.69999694824222,,93.33,89.47
203,2020-01-27,GILD,99.99980926513672,0.0,1,0,0,1,63.83000183105469,,95.9,94.12
204,2020-01-27,HBAN,0.0,100.0,0,1,1,0,13.489999771118164,,100.0,97.19
205,2020-01-27,HSIC,0.0,100.0,0,1,1,0,70.79000091552734,,93.33,96.15
206,2020-01-27,JNPR,0.0,99.99996185302734,0,1,1,0,24.46999931335449,,87.5,94.19
207,2020-01-27,LEG,0.0,100.0,0,1,1,0,49.68999862670898,,100.0,89.47
208,2020-01-27,MMM,0.0,99.85841369628906,0,1,1,0,175.6300048828125,,88.89,91.04
209,2020-01-27,NTAP,63.3476448059082,87.73925018310547,0,0,1,0,58.15999984741211,,97.92,94.79
210,2020-01-27,PSX,9.877241609501652e-06,96.76341247558594,0,0,1,0,96.91999816894531,,91.67,100.0
211,2020-01-27,RF,0.0002755551249720156,100.0,0,1,1,0,15.449999809265135,,96.88,89.05
212,2020-01-27,SNA,0.0,99.99983215332031,0,1,1,0,162.89999389648438,,100.0,91.43
213,2020-01-27,TPR,0.008782744407653809,31.809410095214844,999,999,999,999,26.239999771118164,,93.33,98.31
214,2020-01-27,UPS,0.0,100.0,0,1,1,0,114.91999816894531,,89.58,93.18
215,2020-01-27,WAT,0.0,100.0,0,1,1,0,232.3699951171875,,100.0,94.92
216,2020-01-27,WRK,0.0,100.0,0,1,1,0,40.06999969482422,,90.0,96.55
217,2020-01-27,WU,2.3441539269697387e-06,84.54296875,0,0,1,0,27.149999618530273,,94.59,99.09
218,2020-01-27,ZION,0.0014168848283588886,99.99970245361328,0,1,1,0,46.459999084472656,,100.0,100.0
219,2020-01-28,CBRE,1.6345187759725377e-05,99.99298095703125,0,1,1,0,61.459999084472656,,96.88,95.0
220,2020-01-28,CPRI,99.92028045654297,0.06932482123374939,1,0,0,1,32.689998626708984,,93.33,88.0
221,2020-01-28,CVX,0.0,100.0,0,1,1,0,111.12000274658205,,92.59,89.23
222,2020-01-28,EMR,0.0,100.0,0,1,1,0,74.43000030517578,,100.0,95.12
223,2020-01-28,FFIV,99.38189697265625,3.7468591472133994e-05,1,0,0,1,126.0,,93.48,89.47
224,2020-01-28,GILD,99.9375991821289,6.966215551074129e-06,1,0,0,1,64.36000061035156,,95.93,94.12
225,2020-01-28,HBAN,0.00011967353930231184,99.99723815917969,0,1,1,0,13.600000381469727,,100.0,97.21
226,2020-01-28,HSIC,0.0,100.0,0,1,1,0,70.41000366210938,,93.33,96.23
227,2020-01-28,JNPR,0.0,99.9990234375,0,1,1,0,23.26000022888184,,90.0,96.43
228,2020-01-28,LEG,0.0,100.0,0,1,1,0,50.209999084472656,,100.0,89.54
229,2020-01-28,MMM,0.0,47.288536071777344,999,999,999,999,165.5800018310547,,88.89,91.04
230,2020-01-28,NTAP,33.16094207763672,93.51994323730469,0,0,1,0,56.91999816894531,,97.92,94.85
231,2020-01-28,PSX,6.451088847825304e-05,89.28035736083984,0,0,1,0,96.69000244140624,,91.67,100.0
232,2020-01-28,RF,0.00037251930916681886,100.0,0,1,1,0,15.529999732971193,,96.88,89.13
233,2020-01-28,SNA,0.0,100.0,0,1,1,0,164.8000030517578,,100.0,91.48
234,2020-01-28,TPR,0.27410656213760376,0.5508576035499573,999,999,999,999,26.399999618530273,,93.33,98.31
235,2020-01-28,UPS,0.0,100.0,0,1,1,0,115.37000274658205,,89.58,93.26
236,2020-01-28,WAT,0.0,100.0,0,1,1,0,235.8600006103516,,100.0,95.0
237,2020-01-28,WRK,0.0,100.0,0,1,1,0,40.5,,90.0,96.58
238,2020-01-28,WU,0.0,99.96377563476562,0,1,1,0,27.489999771118164,,94.74,99.09
239,2020-01-28,ZION,0.03879751265048981,98.96533966064453,0,1,1,0,47.09000015258789,,100.0,100.0
240,2020-01-29,CBRE,3.5409182601142675e-05,99.87399291992188,0,1,1,0,61.45000076293945,,97.06,95.12
241,2020-01-29,CPRI,3.2857730388641357,4.734372138977051,999,999,999,999,32.009998321533196,,93.33,88.24
242,2020-01-29,CVX,0.0,100.0,0,1,1,0,110.37000274658205,,92.59,89.39
243,2020-01-29,EMR,0.0,100.0,0,1,1,0,73.91000366210938,,100.0,96.34
244,2020-01-29,FFIV,99.77527618408203,0.0005308421677909791,1,0,0,1,125.66000366210938,,93.62,89.47
245,2020-01-29,GILD,99.98558807373047,0.0001246954925591126,1,0,0,1,64.30000305175781,,95.97,94.12
246,2020-01-29,HBAN,0.000253501784754917,99.99921417236328,0,1,1,0,13.479999542236328,,100.0,97.22
247,2020-01-29,HSIC,0.0,100.0,0,1,1,0,70.44999694824219,,93.33,96.3
248,2020-01-29,JNPR,0.0,99.99980926513672,0,1,1,0,22.76000022888184,,90.0,96.45
249,2020-01-29,LEG,0.0,100.0,0,1,1,0,49.36000061035156,,100.0,89.61
250,2020-01-29,MMM,1.6683787180227228e-05,11.621896743774414,999,999,999,999,162.0,,88.89,91.04
251,2020-01-29,NTAP,99.856201171875,5.165977954864502,1,0,0,1,55.540000915527344,,96.91,94.85
252,2020-01-29,PSX,0.0,76.18331146240234,999,999,999,999,95.8000030517578,,95.65,100.0
253,2020-01-29,RF,0.0016363373724743724,100.0,0,1,1,0,15.399999618530273,,96.88,89.21
254,2020-01-29,SNA,0.0,100.0,0,1,1,0,164.92999267578125,,100.0,91.53
255,2020-01-29,TPR,0.004326417576521635,16.329843521118164,999,999,999,999,26.76000022888184,,93.33,98.31
256,2020-01-29,UPS,99.95895385742188,0.0003328315506223589,1,0,0,1,115.76000213623048,,89.8,93.26
257,2020-01-29,WAT,0.0,100.0,0,1,1,0,234.00999450683602,,100.0,95.08
258,2020-01-29,WRK,0.0,100.0,0,1,1,0,40.61000061035156,,90.0,96.6
259,2020-01-29,WU,0.0,95.34345245361328,0,0,1,0,27.51000022888184,,92.5,99.09
260,2020-01-29,ZION,0.0004496870969887823,99.99921417236328,0,1,1,0,46.36999893188477,,100.0,100.0
261,2020-01-30,CBRE,0.0,99.99685668945312,0,1,1,0,61.88000106811523,,89.47,97.06
262,2020-01-30,CPRI,70.71672821044922,0.007990713231265545,999,999,999,999,31.3799991607666,,93.48,88.24
263,2020-01-30,CVX,0.0,100.0,0,1,1,0,111.4000015258789,,92.59,89.55
264,2020-01-30,EMR,0.0,100.0,0,1,1,0,73.83000183105469,,100.0,96.39
265,2020-01-30,FFIV,0.022397493943572044,83.59170532226562,0,0,1,0,125.12000274658205,,93.62,89.74
266,2020-01-30,GILD,99.99935913085938,6.002470399835147e-06,1,0,0,1,64.02999877929689,,96.0,94.12
267,2020-01-30,HBAN,5.8851487665378954e-06,99.99991607666016,0,1,1,0,13.75,,100.0,97.74
268,2020-01-30,HSIC,0.0,100.0,0,1,1,0,71.47000122070312,,93.33,96.36
269,2020-01-30,JNPR,0.0,99.99983215332031,0,1,1,0,22.920000076293945,,90.0,96.47
270,2020-01-30,LEG,0.0,100.0,0,1,1,0,49.36999893188477,,100.0,89.68
