iter	Passed	Remaining
230	59312	197452
231	59619	197361
232	59654	196372
233	59691	195401
234	60001	195324
235	60315	195257
236	60454	194626
237	60484	193651
238	60798	193589
239	61105	193500
240	61139	192551
241	61456	192496
242	61770	192427
243	62067	192308
244	62072	191284
245	62376	191187
246	62448	190379
247	62460	189397
248	62772	189326
249	62807	188421
250	62812	187437
251	62822	186474
252	63130	186396
253	63437	186314
254	63446	185364
255	63754	185286
256	63761	184336
257	64076	184281
258	64143	183515
259	64152	182588
260	64156	181652
261	64465	181586
262	64605	181041
263	64624	180164
264	64630	179259
265	64634	178351
266	64638	177454
267	64641	176558
268	64646	175674
269	64649	174792
270	64652	173918
271	64663	173068
272	64667	172209
273	64673	171362
274	64678	170516
275	64682	169673
276	64685	168836
277	64689	168005
278	64692	167179
279	64712	166403
280	64717	165592
281	64721	164787
282	64727	163992
283	64734	163203
284	64744	162429
285	64748	161645
286	64754	160869
287	64757	160094
288	64826	159486
289	64837	158738
290	64840	157977
291	64845	157228
292	64852	156486
293	64855	155740
294	64858	155001
295	64893	154341
296	64900	153620
297	64905	152898
298	64975	152333
299	64984	151629
300	64991	150927
301	64995	150222
302	65000	149521
303	65006	148830
304	65009	148135
305	65014	147452
306	65018	146768
307	65022	146089
308	65027	145416
309	65031	144746
310	65034	144080
311	65039	143420
312	65043	142763
313	65047	142109
314	65051	141460
315	65055	140815
316	65059	140174
317	65064	139541
318	65069	138909
319	65073	138280
320	65076	137653
321	65080	137031
322	65082	136411
323	65085	135796
324	65089	135185
325	65093	134578
326	65096	133974
327	65098	133372
328	65101	132774
329	65103	132180
330	65105	131588
331	65108	131000
332	65110	130417
333	65113	129836
334	65115	129258
335	65117	128685
336	65119	128114
337	65122	127547
338	65123	126982
339	65126	126422
340	65129	125865
341	65132	125312
342	65136	124765
343	65138	124218
344	65141	123675
345	65145	123136
346	65148	122599
347	65150	122064
348	65152	121531
349	65154	121001
350	65157	120476
351	65159	119953
352	65162	119434
353	65165	118917
354	65167	118403
355	65170	117892
356	65172	117383
357	65174	116877
358	65177	116375
359	65179	115874
360	65181	115377
361	65184	114883
362	65187	114392
363	65190	113904
364	65193	113418
365	65195	112934
366	65198	112453
367	65201	111975
368	65203	111499
369	65205	111026
370	65208	110556
371	65210	110087
372	65213	109621
373	65216	109159
374	65219	108699
375	65221	108240
376	65224	107785
377	65226	107331
378	65229	106880
379	65232	106432
380	65235	105986
381	65238	105542
382	65240	105100
383	65243	104661
384	65245	104223
385	65247	103787
386	65251	103356
387	65253	102926
388	65256	102498
389	65259	102072
390	65261	101647
391	65264	101226
392	65266	100805
393	65268	100387
394	65270	99971
395	65272	99557
396	65274	99145
397	65277	98736
398	65280	98329
399	65282	97924
400	65285	97520
401	65287	97119
402	65290	96720
403	65292	96322
404	65295	95927
405	65297	95533
406	65299	95140
407	65301	94751
408	65303	94362
409	65305	93976
410	65307	93591
411	65309	93208
412	65312	92828
413	65315	92450
414	65316	92073
415	65318	91697
416	65321	91324
417	65323	90952
418	65325	90582
419	65328	90214
420	65330	89848
421	65332	89483
422	65334	89121
423	65337	88760
424	65339	88400
425	65342	88043
426	65345	87688
427	65348	87334
428	65350	86981
429	65352	86630
430	65354	86280
431	65356	85932
432	65359	85585
433	65361	85240
434	65363	84897
435	65366	84557
436	65369	84217
437	65371	83878
438	65373	83541
439	65376	83205
440	65378	82871
441	65380	82538
442	65382	82207
443	65384	81878
444	65387	81550
445	65389	81223
446	65391	80897
447	65393	80574
448	65395	80251
449	65397	79930
450	65400	79611
451	65403	79294
452	65405	78977
453	65407	78662
454	65410	78349
455	65413	78037
456	65415	77726
457	65721	77775
458	65723	77465
459	65791	77233
460	65807	76941
461	65809	76635
462	65811	76330
463	65813	76026
464	65847	75760
465	66152	75805
466	66158	75508
467	66465	75554
468	66467	75254
469	66782	75308
470	66850	75082
471	66858	74790
472	66861	74494
473	66863	74198
474	66866	73904
475	66868	73611
476	66886	73336
477	67192	73377
478	67194	73086
479	67197	72797
480	67199	72508
481	67202	72221
482	67204	71934
483	67500	71963
484	67503	71678
485	67505	71394
486	67523	71127
487	67526	70847
488	67529	70568
489	67532	70289
490	67535	70011
491	67569	69766
492	67881	69809
493	67885	69534
494	68183	69561
495	68185	69285
496	68188	69012
497	68193	68741
498	68195	68469
499	68213	68213
500	68219	67947
501	68222	67678
502	68224	67410
503	68226	67143
504	68229	66877
505	68231	66613
506	68233	66349
507	68235	66086
508	68237	65824
509	68239	65563
510	68242	65304
511	68244	65045
512	68278	64817
513	68283	64563
514	68285	64307
515	68290	64055
516	68292	63801
517	68601	63833
518	68603	63580
519	68605	63328
520	68608	63077
521	68610	62826
522	68613	62578
523	68615	62329
524	68617	62082
525	68620	61836
526	68654	61619
527	68659	61377
528	68963	61402
529	68997	61186
530	69004	60947
531	69010	60708
532	69314	60731
533	69324	60496
534	69327	60257
535	69330	60017
536	69638	60042
537	69656	59816
538	69961	59837
539	69965	59600
540	70271	59620
541	70274	59383
542	70276	59146
543	70584	59166
544	70586	58930
545	70588	58694
546	70899	58715
547	70903	58482
548	70906	58249
549	70909	58016
550	70911	57784
551	70913	57552
552	70915	57322
553	70917	57092
554	71222	57105
555	71224	56876
556	71360	56755
557	71375	56537
558	71377	56310
559	71679	56319
560	71682	56094
561	71989	56105
562	71991	55879
563	72001	55660
564	72004	55437
565	72071	55263
566	72079	55045
567	72081	54822
568	72084	54601
569	72086	54380
570	72088	54161
571	72091	53942
572	72391	53945
573	72393	53727
574	72395	53509
575	72398	53293
576	72401	53077
577	72403	52862
578	72405	52647
579	72409	52434
580	72412	52221
581	72416	52010
582	72418	51798
583	72722	51802
584	72728	51593
585	72730	51383
586	72733	51173
587	72743	50969
588	72745	50761
589	72750	50555
590	72753	50348
591	72755	50141
592	72772	49946
593	72777	49743
594	72779	49538
595	72781	49335
596	72783	49132
597	72786	48929
598	72788	48728
599	72791	48527
600	72794	48327
601	72796	48128
602	72803	47931
603	72805	47733
604	72807	47535
605	73117	47538
606	73119	47340
