iter	Passed	Remaining
367	3386	5815
368	3394	5804
369	3403	5795
370	3412	5785
371	3421	5776
372	3431	5767
373	3439	5756
374	3449	5748
375	3458	5739
376	3467	5729
377	3475	5718
378	3484	5709
379	3493	5699
380	3501	5689
381	3510	5679
382	3519	5669
383	3528	5659
384	3536	5649
385	3545	5639
386	3554	5629
387	3563	5620
388	3571	5609
389	3580	5599
390	3589	5590
391	3597	5580
392	3606	5571
393	3616	5562
394	3624	5552
395	3634	5542
396	3643	5534
397	3652	5524
398	3661	5514
399	3669	5503
400	3678	5494
401	3687	5485
402	3696	5475
403	3705	5466
404	3714	5457
405	3723	5448
406	3732	5438
407	3741	5428
408	3749	5418
409	3758	5407
410	3767	5398
411	3775	5388
412	3784	5379
413	3793	5369
414	3802	5360
415	3811	5350
416	3819	5339
417	3828	5329
418	3837	5320
419	3845	5311
420	3854	5301
421	3863	5291
422	3873	5283
423	3882	5273
424	3890	5264
425	3899	5254
426	3908	5245
427	3917	5235
428	3926	5225
429	3934	5215
430	3943	5206
431	3952	5196
432	3961	5187
433	3970	5177
434	3978	5167
435	3987	5158
436	3996	5148
437	4005	5139
438	4014	5129
439	4022	5119
440	4031	5110
441	4040	5101
442	4049	5090
443	4057	5081
444	4066	5071
445	4075	5062
446	4083	5052
447	4092	5042
448	4100	5032
449	4109	5023
450	4118	5013
451	4128	5005
452	4136	4994
453	4145	4985
454	4154	4975
455	4162	4966
456	4171	4956
457	4180	4947
458	4189	4937
459	4198	4928
460	4207	4919
461	4216	4909
462	4224	4900
463	4233	4890
464	4242	4881
465	4252	4872
466	4260	4863
467	4269	4853
468	4278	4843
469	4287	4834
470	4295	4824
471	4304	4815
472	4313	4805
473	4322	4796
474	4331	4787
475	4340	4777
476	4348	4767
477	4357	4758
478	4366	4748
479	4375	4740
480	4385	4731
481	4394	4722
482	4403	4712
483	4411	4703
484	4420	4693
485	4428	4683
486	4437	4673
487	4446	4664
488	4455	4655
489	4464	4647
490	4473	4637
491	4482	4628
492	4491	4619
493	4500	4609
494	4509	4600
495	4518	4591
496	4527	4581
497	4536	4572
498	4545	4563
499	4554	4554
500	4563	4545
501	4572	4536
502	4581	4526
503	4590	4517
504	4599	4508
505	4607	4498
506	4616	4489
507	4625	4479
508	4634	4470
509	4642	4460
510	4651	4451
511	4660	4442
512	4669	4433
513	4678	4423
514	4687	4414
515	4696	4405
516	4705	4395
517	4714	4386
518	4722	4377
519	4731	4367
520	4739	4357
521	4748	4348
522	4758	4339
523	4766	4330
524	4775	4320
525	4784	4311
526	4793	4302
527	4802	4292
528	4811	4283
529	4820	4274
530	4829	4265
531	4837	4255
532	4846	4246
533	4855	4236
534	4864	4227
535	4873	4218
536	4882	4209
537	4891	4200
538	4900	4190
539	4909	4181
540	4918	4172
541	4926	4163
542	4935	4154
543	4944	4144
544	4953	4135
545	4963	4126
546	4972	4117
547	4981	4108
548	4989	4099
549	4998	4089
550	5007	4080
551	5016	4071
552	5025	4061
553	5034	4052
554	5042	4043
555	5052	4034
556	5060	4025
557	5069	4015
558	5078	4006
559	5087	3997
560	5095	3987
561	5104	3978
562	5113	3969
563	5122	3959
564	5131	3951
565	5140	3941
566	5149	3932
567	5158	3923
568	5167	3914
569	5176	3904
570	5185	3895
571	5193	3886
572	5202	3876
573	5210	3867
574	5219	3857
575	5228	3849
576	5237	3839
577	5246	3830
578	5255	3821
579	5264	3812
580	5274	3803
581	5282	3794
582	5291	3785
583	5301	3776
584	5309	3766
585	5318	3757
586	5327	3748
587	5336	3739
588	5345	3729
589	5354	3720
590	5363	3712
591	5373	3703
592	5383	3694
593	5392	3685
594	5401	3676
595	5410	3667
596	5420	3658
597	5430	3650
598	5440	3642
599	5450	3633
600	5459	3624
601	5468	3615
602	5478	3606
603	5488	3598
604	5497	3589
605	5506	3580
606	5515	3571
607	5525	3562
608	5534	3553
609	5543	3544
610	5552	3534
611	5562	3526
612	5571	3517
613	5580	3508
614	5589	3499
615	5599	3490
616	5608	3481
617	5617	3472
618	5627	3463
619	5636	3454
620	5646	3445
621	5655	3437
622	5665	3428
623	5674	3419
624	5683	3410
625	5692	3401
626	5701	3392
627	5711	3383
628	5720	3373
629	5729	3365
630	5739	3356
631	5748	3347
632	5758	3338
633	5767	3329
634	5776	3320
635	5785	3311
636	5794	3302
637	5804	3293
638	5814	3284
639	5823	3275
640	5832	3266
641	5842	3257
642	5851	3248
643	5860	3239
644	5869	3230
645	5878	3221
646	5888	3212
647	5897	3203
648	5906	3194
649	5915	3185
650	5925	3176
651	5935	3167
652	5944	3158
653	5953	3149
654	5963	3140
655	5971	3131
656	5981	3122
657	5990	3113
658	5999	3104
659	6008	3095
660	6018	3086
661	6027	3077
662	6036	3068
663	6046	3059
664	6056	3050
665	6065	3041
666	6075	3032
667	6084	3024
668	6094	3015
669	6103	3006
670	6113	2997
671	6123	2988
672	6132	2979
673	6142	2970
674	6151	2961
675	6160	2952
676	6169	2943
677	6179	2934
678	6188	2925
679	6198	2916
680	6207	2907
681	6216	2898
682	6226	2889
683	6235	2880
684	6244	2871
685	6254	2862
686	6263	2853
687	6272	2844
688	6282	2835
689	6290	2826
690	6300	2817
691	6309	2808
692	6319	2799
693	6328	2790
694	6338	2781
695	6348	2772
696	6358	2764
697	6367	2755
698	6377	2746
699	6386	2737
700	6395	2727
701	6404	2718
702	6414	2710
703	6424	2701
704	6433	2692
705	6443	2683
706	6452	2674
707	6461	2664
708	6470	2655
709	6479	2646
710	6489	2637
711	6503	2630
712	6513	2621
713	6522	2612
714	6531	2603
715	6541	2594
716	6550	2585
717	6560	2576
718	6568	2567
719	6578	2558
720	6587	2549
721	6597	2540
722	6606	2531
723	6615	2522
724	6625	2513
725	6635	2504
726	6644	2495
727	6654	2486
728	6664	2477
729	6673	2468
730	6682	2459
731	6692	2450
732	6701	2441
733	6711	2432
734	6720	2423
735	6730	2414
736	6739	2404
737	6748	2395
738	6758	2386
739	6767	2377
740	6776	2368
741	6786	2359
742	6795	2350
743	6804	2341
744	6813	2332
745	6822	2322
746	6832	2314
747	6841	2304
748	6850	2295
749	6859	2286
750	6869	2277
751	6878	2268
752	6887	2259
753	6897	2250
754	6906	2241
755	6916	2232
756	6925	2222
757	6934	2213
758	6944	2205
759	6954	2196
760	6963	2186
761	6972	2177
762	6982	2168
763	6992	2159
764	7001	2150
765	7010	2141
766	7019	2132
767	7029	2123
768	7038	2114
769	7048	2105
770	7057	2096
771	7067	2087
772	7077	2078
773	7101	2073
774	7111	2064
775	7120	2055
776	7130	2046
777	7148	2039
778	7156	2030
779	7165	2020
780	7173	2011
781	7182	2002
782	7191	1992
783	7200	1983
784	7209	1974
785	7218	1965
786	7227	1956
787	7236	1946
788	7245	1937
789	7253	1928
790	7263	1919
791	7271	1909
792	7281	1900
793	7290	1891
794	7299	1882
795	7309	1873
796	7318	1864
797	7327	1854
798	7335	1845
799	7345	1836
800	7355	1827
801	7365	1818
802	7375	1809
803	7385	1800
804	7394	1791
805	7404	1782
806	7413	1773
807	7422	1763
808	7431	1754
809	7441	1745
810	7450	1736
811	7460	1727
812	7469	1718
813	7478	1708
814	7487	1699
815	7497	1690
816	7506	1681
817	7516	1672
818	7525	1663
819	7534	1653
820	7543	1644
821	7553	1635
822	7562	1626
823	7571	1617
824	7580	1607
825	7589	1598
826	7599	1589
827	7608	1580
828	7618	1571
829	7627	1562
830	7636	1553
831	7646	1544
832	7655	1534
833	7664	1525
834	7673	1516
835	7683	1507
836	7692	1498
837	7702	1489
838	7711	1479
839	7720	1470
840	7729	1461
841	7738	1452
842	7747	1442
843	7756	1433
844	7765	1424
845	7775	1415
846	7784	1406
847	7793	1397
848	7803	1387
849	7812	1378
850	7821	1369
851	7830	1360
852	7840	1351
853	7849	1341
854	7858	1332
855	7867	1323
856	7876	1314
857	7886	1305
858	7895	1296
859	7904	1286
860	7914	1277
861	7923	1268
862	7932	1259
863	7942	1250
864	7951	1241
865	7961	1231
866	7970	1222
867	7979	1213
868	7988	1204
869	7998	1195
870	8007	1185
871	8016	1176
872	8025	1167
873	8033	1158
874	8042	1148
875	8051	1139
876	8060	1130
877	8069	1121
878	8079	1112
879	8088	1102
880	8097	1093
881	8106	1084
882	8115	1075
883	8125	1066
884	8135	1057
885	8144	1047
886	8153	1038
887	8163	1029
888	8173	1020
889	8182	1011
890	8191	1002
891	8200	992
892	8211	983
893	8220	974
894	8230	965
895	8240	956
896	8250	947
897	8259	938
898	8269	929
899	8278	919
900	8288	910
901	8298	901
902	8308	892
903	8318	883
904	8328	874
905	8338	865
906	8347	855
907	8357	846
908	8366	837
909	8375	828
910	8386	819
911	8395	810
912	8404	800
913	8414	791
914	8424	782
915	8433	773
916	8442	764
917	8451	754
918	8461	745
919	8470	736
920	8480	727
921	8490	718
922	8500	709
923	8510	699
924	8519	690
925	8529	681
926	8539	672
927	8549	663
928	8558	654
929	8568	644
930	8578	635
931	8587	626
932	8596	617
933	8606	608
934	8615	598
935	8625	589
936	8635	580
937	8645	571
938	8655	562
939	8665	553
940	8674	543
941	8683	534
942	8693	525
943	8703	516
944	8713	507
945	8722	497
946	8732	488
947	8743	479
948	8752	470
949	8762	461
950	8772	452
951	8783	442
952	8792	433
953	8803	424
954	8813	415
955	8823	406
956	8833	396
957	8843	387
958	8853	378
959	8863	369
960	8873	360
961	8883	350
962	8893	341
963	8903	332
964	8914	323
965	8924	314
966	8934	304
967	8944	295
968	8954	286
969	8964	277
970	8974	268
971	8985	258
972	8995	249
973	9004	240
974	9014	231
975	9024	221
976	9033	212
977	9043	203
978	9053	194
979	9063	184
980	9073	175
981	9083	166
982	9093	157
983	9102	148
984	9112	138
985	9121	129
986	9131	120
987	9141	111
988	9151	101
989	9160	92
990	9168	83
991	9176	74
992	9182	64
993	9188	55
994	9195	46
995	9200	36
996	9205	27
997	9210	18
998	9215	9
999	9220	0
